Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,4.7393798828125,16.304347991943359
0.099999999999999992,5.3525848388671875,
0.19999999999999998,5.7843780517578125,
0.29999999999999999,5.32958984375,
0.39999999999999997,4.7751541137695312,
0.5,4.3203659057617188,
0.59999999999999998,3.9371109008789062,
0.69999999999999996,3.5232009887695312,
0.79999999999999993,3.1578369140625,
0.89999999999999991,2.8793411254882812,
1,2.6800537109375,
1.0999999999999999,2.5752944946289062,
1.2,2.5574111938476562,
1.3,2.524200439453125,
1.3999999999999999,2.4475479125976562,
1.5,2.4373245239257812,
1.5999999999999999,2.6187362670898438,
1.7,3.037750244140625,
1.7999999999999998,3.4542160034179688,
1.8999999999999999,4.0035400390625,
2,4.5784149169921875,
2.1000000000000001,5.1098556518554688,
2.1999999999999997,5.5825347900390625,
2.2999999999999998,5.9555587768554688,
2.3999999999999999,6.0475387573242188,
2.5,5.7715988159179688,
2.6000000000000001,5.3321456909179688,
2.6999999999999997,4.8952407836914062,
2.7999999999999998,4.4889907836914062,
2.8999999999999999,4.1645050048828125,
3,3.85791015625,
3.0999999999999996,3.5768585205078125,
3.1999999999999997,3.2932510375976562,
3.2999999999999998,3.0249786376953125,
3.3999999999999999,2.8307952880859375,
3.5,2.6953811645507812,
3.5999999999999996,2.6212844848632812,
3.6999999999999997,2.5804061889648438,
3.7999999999999998,2.5701904296875,
3.8999999999999999,2.577850341796875,
4,2.5982894897460938,
4.0999999999999996,2.6136245727539062,
4.2000000000000002,2.559967041015625,
4.2999999999999998,2.485870361328125,
4.3999999999999995,2.4628753662109375,
4.5,2.4654312133789062,
4.5999999999999996,2.4654312133789062,
4.7000000000000002,2.4628753662109375,
4.7999999999999998,2.542083740234375,
4.8999999999999995,2.84613037109375,
5,3.3443527221679688,
5.0999999999999996,3.8272476196289062,
5.2000000000000002,4.2922592163085938,
5.2999999999999998,4.8083648681640625,
5.3999999999999995,5.3116989135742188,
5.5,5.7639389038085938,
5.5999999999999996,6.1395187377929688,
5.7000000000000002,6.28515625,
5.7999999999999998,6.0015487670898438,
5.8999999999999995,5.54931640625,
6,4.9948806762695312,
6.0999999999999996,4.5068740844726562,
6.1999999999999993,4.0699691772460938,
6.2999999999999998,3.7071609497070312,
6.3999999999999995,3.3903427124023438,
6.5,3.1271743774414062,
6.5999999999999996,2.9202194213867188,
6.6999999999999993,2.7797012329101562,
6.7999999999999998,2.7132644653320312,
6.8999999999999995,2.6749420166015625,
7,2.5931854248046875,
7.0999999999999996,2.51397705078125,
7.1999999999999993,2.4807662963867188,
7.2999999999999998,2.4730987548828125,
7.3999999999999995,2.467987060546875,
7.5,2.4552154541015625,
7.5999999999999996,2.4475479125976562,
7.6999999999999993,2.5216445922851562,
7.7999999999999998,2.7337112426757812,
7.8999999999999995,3.0862960815429688,
8,3.5870742797851562,
8.0999999999999996,4.1542892456054688,
8.1999999999999993,4.72149658203125,
8.2999999999999989,5.2606048583984375,
8.4000000000000004,5.7562713623046875,
8.5,6.1599655151367188,
8.5999999999999996,6.37713623046875,
8.6999999999999993,6.1318588256835938,
8.7999999999999989,5.4650039672851562,
8.9000000000000004,4.8543548583984375,
9,4.4072341918945312,
9.0999999999999996,3.921783447265625,
9.1999999999999993,3.43377685546875,
9.2999999999999989,3.0965194702148438,
9.4000000000000004,2.9023361206054688,
9.5,2.7413711547851562,
9.5999999999999996,2.5957412719726562,
9.6999999999999993,2.5369720458984375,
9.7999999999999989,2.7490386962890625,
9.9000000000000004,3.4286651611328125,
10,4.4532241821289062,16.794961929321289
10.1,5.2963714599609375,
10.199999999999999,5.945343017578125,
10.299999999999999,5.7715988159179688,
10.4,5.2784881591796875,
10.5,4.6678390502929688,
10.6,4.0623092651367188,
10.699999999999999,3.6662826538085938,
10.799999999999999,3.2089385986328125,
10.9,2.8282394409179688,
11,2.6136245727539062,
11.1,2.5165328979492188,
11.199999999999999,2.4296646118164062,
11.299999999999999,2.3325729370117188,
11.4,2.29425048828125,
11.5,2.2789154052734375,
11.6,2.2789154052734375,
11.699999999999999,2.2635879516601562,
11.799999999999999,2.2405929565429688,
11.899999999999999,2.2712554931640625,
12,2.2763595581054688,
12.1,2.22015380859375,
12.199999999999999,2.284027099609375,
12.299999999999999,2.66217041015625,
12.399999999999999,3.295806884765625,
12.5,3.9805450439453125,
12.6,4.6320724487304688,
12.699999999999999,5.181396484375,
12.799999999999999,5.7332763671875,
12.899999999999999,6.3796920776367188,
13,6.8625869750976562,
13.1,6.8804702758789062,
13.199999999999999,6.532989501953125,
13.299999999999999,6.0782012939453125,
13.399999999999999,5.60552978515625,
13.5,5.1558456420898438,
13.6,4.731719970703125,
13.699999999999999,4.3280258178710938,
13.799999999999999,3.9652175903320312,
13.899999999999999,3.6765060424804688,
14,3.4158935546875,
14.1,3.1246261596679688,
14.199999999999999,2.8691253662109375,
14.299999999999999,2.7362594604492188,
14.399999999999999,2.6468353271484375,
14.5,2.5522994995117188,
14.6,2.450103759765625,
14.699999999999999,2.3785629272460938,
14.799999999999999,2.3427963256835938,
14.899999999999999,2.3427963256835938,
15,2.4092254638671875,
15.1,2.7234878540039062,
15.199999999999999,3.24981689453125,
15.299999999999999,3.76593017578125,
15.399999999999999,4.2999191284179688,
15.5,4.8952407836914062,
15.6,5.4190139770507812,
15.699999999999999,5.6847305297851562,
15.799999999999999,5.5109939575195312,
15.899999999999999,5.0510940551757812,
16,4.6525115966796875,
16.099999999999998,4.4481124877929688,
16.199999999999999,4.335693359375,
16.300000000000001,4.271820068359375,
16.399999999999999,4.141510009765625,
16.5,3.8860092163085938,
16.599999999999998,3.5972976684570312,
16.699999999999999,3.2753677368164062,
16.800000000000001,3.0147552490234375,
16.899999999999999,2.8486862182617188,
17,2.7515945434570312,
17.099999999999998,2.6468353271484375,
17.199999999999999,2.5165328979492188,
17.300000000000001,2.432220458984375,
17.399999999999999,2.393890380859375,
17.5,2.3887863159179688,
17.599999999999998,2.3836746215820312,
17.699999999999999,2.3708953857421875,
17.800000000000001,2.3683395385742188,
17.899999999999999,2.3632354736328125,
18,2.3990020751953125,
18.099999999999998,2.3836746215820312,
18.199999999999999,2.3146896362304688,
18.300000000000001,2.2891387939453125,
18.399999999999999,2.284027099609375,
18.5,2.3427963256835938,
18.599999999999998,2.5676345825195312,
18.699999999999999,2.9483261108398438,
18.800000000000001,3.3673477172851562,
18.899999999999999,3.7965850830078125,
19,4.2207183837890625,
19.099999999999998,4.64739990234375,
19.199999999999999,5.1021957397460938,
19.300000000000001,5.5416488647460938,
19.399999999999999,5.835479736328125,
19.5,5.7537155151367188,
19.599999999999998,5.3653564453125,
19.699999999999999,4.9182357788085938,
19.800000000000001,4.5503158569335938,
19.899999999999999,4.233489990234375,
20,3.9601058959960938,20.285499572753906
20.099999999999998,3.80169677734375,
20.199999999999999,3.72760009765625,
20.300000000000001,3.7582626342773438,
20.399999999999999,3.819580078125,
20.5,3.7710342407226562,
20.599999999999998,3.6713943481445312,
20.699999999999999,3.5283126831054688,
20.800000000000001,3.221710205078125,
20.899999999999999,2.8767852783203125,
21,2.634063720703125,
21.099999999999998,2.4884262084960938,
21.199999999999999,2.4168853759765625,
21.300000000000001,2.3811187744140625,
21.399999999999999,2.340240478515625,
21.5,2.3376846313476562,
21.599999999999998,2.3555679321289062,
21.699999999999999,2.5395278930664062,
21.800000000000001,2.9943161010742188,
21.899999999999999,3.5794143676757812,
22,4.2360458374023438,
22.099999999999998,4.9003448486328125,
22.199999999999999,5.4496688842773438,
22.300000000000001,5.8584747314453125,
22.399999999999999,6.0347671508789062,
22.5,5.6719589233398438,
22.599999999999998,5.1379623413085938,
22.699999999999999,4.915679931640625,
22.800000000000001,4.7904815673828125,
22.899999999999999,4.657623291015625,
23,4.59375,
23.099999999999998,4.555419921875,
23.199999999999999,4.53753662109375,
