ts,red,ir,green
1680103390671608,116786.0,159733.0,9613.0
1680103390681608,116812.0,159715.0,9613.0
1680103390692608,116735.0,159762.0,9609.0
1680103390703607,116787.0,159716.0,9603.0
1680103390711607,116783.0,159669.0,9624.0
1680103390720607,116766.0,159727.0,9598.0
1680103390731607,116739.0,159670.0,9601.0
1680103390741607,116778.0,159673.0,9620.0
1680103390751607,116773.0,159651.0,9604.0
1680103390760608,116744.0,159684.0,9624.0
1680103390770608,116778.0,159687.0,9590.0
1680103390781607,116776.0,159657.0,9602.0
1680103390791607,116723.0,159626.0,9610.0
1680103390800608,116753.0,159675.0,9614.0
1680103390810608,116806.0,159645.0,9612.0
1680103390821607,116733.0,159677.0,9567.0
1680103390831607,116719.0,159637.0,9592.0
1680103390842607,116738.0,159668.0,9603.0
1680103390851607,116727.0,159613.0,9614.0
1680103390860607,116729.0,159592.0,9596.0
1680103390871607,116749.0,159660.0,9609.0
1680103390880607,116783.0,159674.0,9596.0
1680103390890607,116820.0,159726.0,9606.0
1680103390901607,116877.0,159805.0,9665.0
1680103390911607,116977.0,159806.0,9679.0
1680103390921607,117046.0,159973.0,9697.0
1680103390930607,117097.0,160023.0,9697.0
1680103390941608,117208.0,160104.0,9721.0
1680103390950608,117267.0,160150.0,9707.0
1680103390961608,117242.0,160176.0,9701.0
1680103390972607,117260.0,160171.0,9724.0
1680103390980607,117268.0,160129.0,9735.0
1680103390991607,117225.0,160125.0,9744.0
1680103391000607,117163.0,160117.0,9727.0
1680103391010607,117210.0,160061.0,9689.0
1680103391021607,117163.0,160017.0,9711.0
1680103391030607,117124.0,159993.0,9692.0
1680103391041607,117084.0,159943.0,9685.0
1680103391050607,117074.0,159900.0,9670.0
1680103391060607,117033.0,159821.0,9673.0
1680103391071607,117012.0,159854.0,9670.0
1680103391081607,117014.0,159829.0,9661.0
1680103391092607,116914.0,159835.0,9639.0
1680103391101607,116904.0,159754.0,9652.0
1680103391110607,116876.0,159717.0,9622.0
1680103391121608,116849.0,159701.0,9614.0
1680103391130608,116815.0,159684.0,9585.0
1680103391140608,116814.0,159677.0,9581.0
1680103391151608,116815.0,159664.0,9599.0
1680103391160608,116816.0,159613.0,9613.0
1680103391171608,116820.0,159701.0,9616.0
1680103391180608,116823.0,159649.0,9618.0
1680103391191608,116842.0,159716.0,9608.0
1680103391201608,116865.0,159724.0,9612.0
1680103391211608,116884.0,159697.0,9627.0
1680103391221608,116897.0,159780.0,9632.0
1680103391232607,116907.0,159729.0,9634.0
1680103391243607,116916.0,159778.0,9664.0
1680103391251607,116925.0,159771.0,9638.0
1680103391260607,116915.0,159845.0,9660.0
1680103391270607,116876.0,159825.0,9648.0
1680103391280607,116960.0,159828.0,9622.0
1680103391291607,116950.0,159777.0,9649.0
1680103391300608,116952.0,159828.0,9638.0
1680103391311607,116919.0,159788.0,9639.0
1680103391320608,116882.0,159771.0,9635.0
1680103391331607,116902.0,159792.0,9623.0
1680103391340608,116860.0,159793.0,9621.0
1680103391350607,116888.0,159796.0,9594.0
1680103391361607,116921.0,159791.0,9607.0
1680103391371607,116861.0,159767.0,9623.0
1680103391380607,116872.0,159775.0,9585.0
1680103391392608,116853.0,159763.0,9604.0
1680103391402608,116841.0,159747.0,9636.0
1680103391413607,116817.0,159732.0,9579.0
1680103391421607,116830.0,159719.0,9607.0
1680103391430607,116812.0,159705.0,9606.0
1680103391440607,116800.0,159732.0,9605.0
1680103391451607,116817.0,159756.0,9575.0
1680103391461607,116813.0,159741.0,9603.0
1680103391470607,116807.0,159747.0,9599.0
1680103391481608,116813.0,159779.0,9600.0
1680103391490608,116777.0,159771.0,9600.0
1680103391501608,116821.0,159770.0,9605.0
1680103391510608,116819.0,159789.0,9580.0
1680103391520608,116841.0,159785.0,9600.0
1680103391531607,116817.0,159822.0,9562.0
1680103391542607,116834.0,159851.0,9584.0
1680103391550607,116825.0,159757.0,9614.0
1680103391560607,116823.0,159822.0,9590.0
1680103391570607,116849.0,159831.0,9553.0
1680103391581607,116863.0,159839.0,9597.0
1680103391590607,116852.0,159806.0,9586.0
1680103391600607,116847.0,159853.0,9597.0
1680103391610607,116853.0,159842.0,9608.0
1680103391621607,116819.0,159905.0,9600.0
1680103391629607,116797.0,159869.0,9601.0
1680103391640607,116850.0,159888.0,9582.0
1680103391651607,116865.0,159885.0,9597.0
1680103391661608,116867.0,159918.0,9600.0
1680103391671608,116873.0,159881.0,9584.0
1680103391680608,116887.0,159909.0,9597.0
1680103391691608,116868.0,159898.0,9604.0
1680103391700608,116917.0,159956.0,9610.0
1680103391711608,116938.0,160005.0,9628.0
1680103391720608,117037.0,160093.0,9620.0
1680103391730608,117107.0,160102.0,9663.0
1680103391741608,117165.0,160257.0,9674.0
1680103391750608,117214.0,160272.0,9694.0
1680103391760608,117309.0,160337.0,9704.0
1680103391770608,117340.0,160347.0,9711.0
1680103391780608,117321.0,160409.0,9708.0
1680103391791607,117368.0,160400.0,9688.0
1680103391800608,117366.0,160380.0,9711.0
1680103391810608,117347.0,160295.0,9706.0
1680103391820608,117322.0,160326.0,9694.0
1680103391831607,117322.0,160321.0,9663.0
1680103391840608,117277.0,160297.0,9676.0
1680103391850608,117232.0,160245.0,9633.0
1680103391861608,117188.0,160270.0,9655.0
1680103391872608,117152.0,160149.0,9653.0
1680103391881608,117104.0,160141.0,9638.0
1680103391892608,117115.0,160094.0,9632.0
1680103391900607,117023.0,160086.0,9628.0
1680103391910607,117042.0,160026.0,9592.0
1680103391921607,117009.0,159977.0,9619.0
1680103391930607,116975.0,159983.0,9612.0
1680103391940607,116939.0,159949.0,9595.0
1680103391950607,116915.0,159921.0,9593.0
1680103391961607,116931.0,159929.0,9551.0
1680103391970607,116927.0,159902.0,9605.0
1680103391980607,116962.0,159925.0,9600.0
1680103391991607,116942.0,159964.0,9585.0
1680103392001607,116942.0,159991.0,9596.0
1680103392012607,116973.0,159978.0,9601.0
1680103392020608,116927.0,159996.0,9624.0
1680103392030608,117005.0,159999.0,9597.0
1680103392040608,117029.0,160014.0,9604.0
1680103392050608,117035.0,160033.0,9599.0
1680103392060608,117033.0,160045.0,9628.0
1680103392070608,117044.0,160054.0,9630.0
1680103392081607,117042.0,160037.0,9623.0
1680103392089607,117025.0,159999.0,9613.0
1680103392100607,116987.0,160043.0,9620.0
1680103392111607,117027.0,160006.0,9608.0
1680103392120607,116977.0,159985.0,9617.0
1680103392130607,117003.0,160006.0,9611.0
1680103392140607,117017.0,160005.0,9604.0
1680103392151607,116957.0,160022.0,9597.0
1680103392162607,116964.0,159969.0,9598.0
1680103392171607,116956.0,159938.0,9589.0
1680103392180607,116936.0,159948.0,9634.0
1680103392190607,116857.0,159921.0,9599.0
1680103392200608,116919.0,159908.0,9589.0
1680103392211608,116902.0,159849.0,9592.0
1680103392220608,116895.0,159816.0,9600.0
1680103392230608,116883.0,159912.0,9584.0
1680103392241608,116872.0,159875.0,9566.0
1680103392251608,116867.0,159851.0,9575.0
1680103392260608,116877.0,159871.0,9559.0
1680103392270608,116888.0,159877.0,9576.0
1680103392280608,116860.0,159867.0,9556.0
1680103392291607,116863.0,159901.0,9581.0
1680103392302607,116853.0,159882.0,9570.0
1680103392310607,116850.0,159847.0,9573.0
1680103392320607,116836.0,159852.0,9578.0
1680103392331607,116852.0,159847.0,9563.0
1680103392340607,116846.0,159815.0,9585.0
1680103392350607,116843.0,159791.0,9584.0
1680103392360607,116849.0,159847.0,9577.0
1680103392370607,116840.0,159836.0,9562.0
1680103392380608,116854.0,159820.0,9569.0
1680103392390608,116819.0,159804.0,9587.0
1680103392400608,116856.0,159850.0,9587.0
1680103392411608,116842.0,159877.0,9575.0
1680103392421608,116847.0,159857.0,9581.0
1680103392429607,116800.0,159839.0,9572.0
1680103392440607,116823.0,159806.0,9567.0
1680103392451607,116821.0,159822.0,9579.0
1680103392460607,116802.0,159779.0,9568.0
1680103392470607,116780.0,159800.0,9575.0
1680103392480607,116792.0,159770.0,9557.0
1680103392490607,116775.0,159755.0,9575.0
1680103392501607,116754.0,159729.0,9570.0
1680103392509607,116688.0,159756.0,9559.0
1680103392520607,116756.0,159719.0,9544.0
1680103392530607,116732.0,159666.0,9568.0
1680103392540607,116686.0,159717.0,9562.0
1680103392550607,116747.0,159731.0,9556.0
1680103392560608,116799.0,159794.0,9565.0
1680103392570608,116855.0,159850.0,9604.0
1680103392581607,116920.0,159959.0,9604.0
1680103392590608,117007.0,160045.0,9632.0
1680103392600607,117066.0,160065.0,9669.0
1680103392610607,117138.0,160132.0,9677.0
1680103392620607,117179.0,160205.0,9697.0
1680103392630607,117269.0,160250.0,9695.0
1680103392640607,117293.0,160224.0,9703.0
1680103392650607,117304.0,160206.0,9705.0
1680103392660607,117262.0,160195.0,9705.0
1680103392671607,117286.0,160251.0,9698.0
1680103392680607,117258.0,160186.0,9686.0
1680103392691607,117205.0,160180.0,9675.0
1680103392702607,117190.0,160109.0,9668.0
1680103392712607,117142.0,160060.0,9692.0
1680103392720607,117115.0,159996.0,9665.0
1680103392730607,117063.0,159908.0,9637.0
1680103392740608,117023.0,159930.0,9635.0
1680103392750608,116996.0,159890.0,9600.0
1680103392760608,116962.0,159831.0,9589.0
1680103392770608,116914.0,159801.0,9599.0
1680103392780608,116835.0,159767.0,9598.0
1680103392791607,116834.0,159725.0,9590.0
1680103392799607,116805.0,159678.0,9576.0
1680103392810607,116767.0,159677.0,9529.0
1680103392821607,116744.0,159664.0,9561.0
1680103392831607,116691.0,159688.0,9559.0
1680103392842607,116737.0,159634.0,9557.0
1680103392849607,116731.0,159569.0,9569.0
1680103392860607,116729.0,159657.0,9566.0
1680103392871607,116740.0,159668.0,9547.0
1680103392879607,116752.0,159664.0,9574.0
1680103392890607,116753.0,159647.0,9584.0
1680103392899607,116751.0,159712.0,9581.0
1680103392910607,116796.0,159706.0,9555.0
1680103392921608,116816.0,159732.0,9594.0
1680103392929607,116804.0,159691.0,9588.0
1680103392940607,116829.0,159766.0,9595.0
1680103392950607,116830.0,159741.0,9603.0
1680103392960607,116832.0,159738.0,9590.0
1680103392971607,116778.0,159772.0,9574.0
1680103392982607,116820.0,159770.0,9620.0
1680103392992607,116803.0,159740.0,9564.0
1680103393000607,116825.0,159732.0,9589.0
1680103393010607,116810.0,159686.0,9589.0
1680103393019607,116798.0,159699.0,9592.0
1680103393030607,116770.0,159711.0,9582.0
1680103393041607,116792.0,159698.0,9566.0
1680103393049607,116782.0,159658.0,9579.0
1680103393059607,116775.0,159705.0,9579.0
1680103393070607,116756.0,159662.0,9565.0
1680103393080607,116774.0,159632.0,9587.0
1680103393089607,116775.0,159699.0,9572.0
1680103393100608,116758.0,159612.0,9546.0
1680103393110608,116763.0,159644.0,9565.0
1680103393121608,116769.0,159660.0,9567.0
1680103393131608,116747.0,159609.0,9566.0
1680103393139608,116750.0,159561.0,9563.0
1680103393150607,116727.0,159641.0,9566.0
1680103393160607,116709.0,159614.0,9566.0
1680103393170607,116729.0,159604.0,9535.0
1680103393180607,116711.0,159569.0,9576.0
1680103393189607,116705.0,159590.0,9562.0
1680103393200607,116687.0,159562.0,9564.0
1680103393211607,116701.0,159556.0,9563.0
1680103393219607,116684.0,159551.0,9559.0
1680103393230607,116672.0,159566.0,9577.0
1680103393240607,116636.0,159537.0,9560.0
1680103393250607,116672.0,159539.0,9537.0
1680103393260607,116687.0,159542.0,9570.0
1680103393270607,116709.0,159550.0,9558.0
1680103393281608,116671.0,159544.0,9551.0
1680103393292608,116615.0,159525.0,9558.0
1680103393299608,116632.0,159513.0,9605.0
1680103393310608,116671.0,159502.0,9538.0
1680103393320608,116658.0,159466.0,9559.0
1680103393330608,116656.0,159497.0,9568.0
1680103393340608,116636.0,159483.0,9560.0
1680103393349608,116658.0,159474.0,9548.0
1680103393360607,116634.0,159443.0,9553.0
1680103393370607,116620.0,159403.0,9550.0
1680103393379608,116604.0,159445.0,9560.0
1680103393390607,116614.0,159443.0,9534.0
1680103393400607,116608.0,159388.0,9542.0
1680103393410607,116606.0,159412.0,9555.0
1680103393420607,116634.0,159443.0,9558.0
1680103393431607,116623.0,159433.0,9522.0
1680103393441607,116645.0,159462.0,9564.0
1680103393452607,116651.0,159539.0,9632.0
1680103393460608,116699.0,159585.0,9604.0
1680103393469608,116852.0,159676.0,9611.0
1680103393480608,116933.0,159758.0,9640.0
1680103393490608,117033.0,159807.0,9672.0
1680103393500608,117114.0,159960.0,9679.0
1680103393509608,117156.0,159999.0,9681.0
1680103393520608,117204.0,160032.0,9709.0
1680103393530608,117232.0,160033.0,9674.0
1680103393540608,117248.0,160027.0,9696.0
1680103393551607,117204.0,160010.0,9653.0
1680103393559607,117175.0,160004.0,9672.0
1680103393570607,117124.0,159918.0,9658.0
1680103393580607,117109.0,159891.0,9639.0
1680103393589607,117066.0,159843.0,9655.0
1680103393600607,117038.0,159838.0,9656.0
1680103393609607,116974.0,159789.0,9649.0
1680103393620607,116981.0,159760.0,9595.0
1680103393629607,116940.0,159742.0,9626.0
1680103393639608,116878.0,159712.0,9617.0
1680103393650607,116881.0,159646.0,9620.0
1680103393659608,116898.0,159637.0,9596.0
1680103393670607,116787.0,159610.0,9565.0
1680103393681607,116787.0,159586.0,9568.0
1680103393691607,116769.0,159491.0,9578.0
1680103393702607,116742.0,159519.0,9588.0
1680103393710607,116728.0,159498.0,9567.0
1680103393720607,116698.0,159524.0,9579.0
1680103393729607,116729.0,159511.0,9577.0
1680103393740607,116717.0,159535.0,9586.0
1680103393750607,116762.0,159552.0,9568.0
1680103393759607,116782.0,159615.0,9582.0
1680103393770607,116778.0,159595.0,9566.0
1680103393780607,116799.0,159604.0,9601.0
1680103393790607,116840.0,159590.0,9607.0
1680103393799607,116859.0,159638.0,9609.0
1680103393809607,116868.0,159593.0,9568.0
1680103393820608,116887.0,159672.0,9617.0
1680103393830608,116909.0,159685.0,9612.0
1680103393840608,116876.0,159642.0,9588.0
1680103393850607,116873.0,159689.0,9605.0
1680103393861607,116852.0,159592.0,9602.0
1680103393870607,116809.0,159614.0,9598.0
1680103393880607,116837.0,159616.0,9591.0
1680103393892608,116802.0,159580.0,9597.0
1680103393899608,116805.0,159559.0,9589.0
1680103393910607,116775.0,159552.0,9581.0
1680103393920607,116729.0,159537.0,9588.0
1680103393929607,116772.0,159511.0,9558.0
1680103393940607,116749.0,159524.0,9582.0
1680103393949607,116729.0,159486.0,9587.0
1680103393960607,116687.0,159495.0,9579.0
1680103393970607,116721.0,159479.0,9557.0
1680103393979607,116673.0,159455.0,9572.0
1680103393990607,116705.0,159460.0,9577.0
1680103394000608,116735.0,159481.0,9572.0
1680103394010608,116668.0,159506.0,9544.0
1680103394021608,116690.0,159476.0,9560.0
1680103394030608,116707.0,159500.0,9562.0
1680103394040608,116702.0,159451.0,9576.0
1680103394049608,116692.0,159506.0,9569.0
1680103394059608,116685.0,159489.0,9547.0
1680103394070608,116697.0,159514.0,9559.0
1680103394080608,116687.0,159492.0,9556.0
1680103394089608,116693.0,159498.0,9566.0
1680103394099608,116676.0,159456.0,9560.0
1680103394110607,116689.0,159539.0,9567.0
1680103394119608,116681.0,159528.0,9552.0
1680103394129608,116667.0,159468.0,9544.0
1680103394140607,116683.0,159524.0,9568.0
1680103394150607,116697.0,159582.0,9554.0
1680103394161607,116679.0,159521.0,9561.0
1680103394170607,116641.0,159535.0,9553.0
1680103394179608,116696.0,159512.0,9529.0
1680103394190608,116680.0,159495.0,9559.0
1680103394200608,116673.0,159471.0,9557.0
1680103394210608,116666.0,159460.0,9560.0
1680103394219608,116666.0,159551.0,9550.0
1680103394229608,116662.0,159521.0,9514.0
1680103394240608,116659.0,159498.0,9544.0
1680103394250608,116663.0,159493.0,9560.0
1680103394259608,116663.0,159551.0,9557.0
1680103394269608,116694.0,159562.0,9571.0
1680103394279608,116738.0,159569.0,9580.0
1680103394290608,116790.0,159662.0,9593.0
1680103394299608,116881.0,159734.0,9608.0
1680103394309608,116911.0,159816.0,9584.0
1680103394320608,117011.0,159906.0,9638.0
1680103394331607,117122.0,160012.0,9665.0
1680103394340608,117175.0,159969.0,9678.0
1680103394351607,117224.0,160057.0,9691.0
1680103394361608,117254.0,160066.0,9713.0
1680103394372608,117274.0,160070.0,9718.0
1680103394379608,117273.0,160055.0,9698.0
1680103394389608,117234.0,160033.0,9691.0
1680103394399608,117190.0,160043.0,9687.0
1680103394410607,117185.0,159959.0,9633.0
1680103394420607,117138.0,159923.0,9671.0
1680103394429607,117104.0,159879.0,9661.0
1680103394440607,117066.0,159868.0,9656.0
1680103394449607,116985.0,159838.0,9638.0
1680103394460607,117035.0,159777.0,9618.0
1680103394470607,117018.0,159819.0,9640.0
1680103394480607,117004.0,159865.0,9612.0
1680103394491607,117006.0,159822.0,9617.0
1680103394500607,116974.0,159757.0,9610.0
1680103394509607,116959.0,159761.0,9610.0
1680103394519607,116937.0,159802.0,9622.0
1680103394529607,116985.0,159780.0,9588.0
1680103394540608,116968.0,159785.0,9619.0
1680103394549608,116983.0,159802.0,9613.0
1680103394559608,116989.0,159816.0,9599.0
1680103394570608,117010.0,159800.0,9618.0
1680103394580608,117035.0,159793.0,9630.0
1680103394589608,117046.0,159844.0,9633.0
1680103394599608,117057.0,159824.0,9636.0
1680103394610607,117080.0,159916.0,9603.0
1680103394620607,117068.0,159896.0,9634.0
1680103394630607,117069.0,159957.0,9637.0
1680103394641607,117096.0,159900.0,9639.0
1680103394649607,117091.0,159875.0,9640.0
1680103394660607,117072.0,159923.0,9651.0
1680103394670607,117099.0,159899.0,9641.0
1680103394679607,117079.0,159861.0,9650.0
1680103394690607,117066.0,159837.0,9648.0
1680103394699607,117051.0,159882.0,9619.0
1680103394710607,117033.0,159861.0,9602.0
1680103394719608,117026.0,159849.0,9620.0
1680103394729608,116999.0,159788.0,9629.0
1680103394740608,116982.0,159804.0,9624.0
1680103394749608,116977.0,159820.0,9613.0
1680103394759608,116974.0,159791.0,9582.0
1680103394769608,116948.0,159769.0,9624.0
1680103394779608,116926.0,159762.0,9590.0
1680103394790608,116932.0,159712.0,9612.0
1680103394799608,116916.0,159754.0,9589.0
1680103394809608,116899.0,159693.0,9588.0
1680103394820608,116877.0,159719.0,9585.0
1680103394830608,116867.0,159745.0,9584.0
1680103394839608,116821.0,159702.0,9578.0
1680103394850607,116842.0,159712.0,9582.0
1680103394860607,116812.0,159656.0,9578.0
1680103394871607,116822.0,159639.0,9576.0
1680103394881607,116795.0,159661.0,9617.0
1680103394889607,116799.0,159645.0,9593.0
1680103394899608,116806.0,159630.0,9593.0
1680103394910607,116802.0,159632.0,9590.0
1680103394920607,116803.0,159671.0,9589.0
1680103394929607,116810.0,159659.0,9594.0
1680103394940607,116795.0,159670.0,9585.0
1680103394949607,116826.0,159643.0,9596.0
1680103394960607,116814.0,159657.0,9589.0
1680103394969607,116802.0,159682.0,9591.0
1680103394979607,116848.0,159682.0,9573.0
1680103394990607,116851.0,159659.0,9573.0
1680103394999607,116852.0,159625.0,9594.0
1680103395009607,116856.0,159689.0,9589.0
1680103395020607,116848.0,159695.0,9591.0
1680103395029607,116848.0,159706.0,9599.0
1680103395040607,116883.0,159697.0,9599.0
1680103395048607,116951.0,159737.0,9606.0
1680103395059607,116901.0,159764.0,9552.0
1680103395070607,116979.0,159818.0,9608.0
1680103395080608,117044.0,159939.0,9643.0
1680103395090608,117093.0,159895.0,9653.0
1680103395101607,117171.0,159949.0,9671.0
1680103395111607,117247.0,160112.0,9718.0
1680103395119607,117291.0,160154.0,9706.0
1680103395129607,117348.0,160215.0,9700.0
1680103395139607,117366.0,160254.0,9732.0
1680103395149607,117446.0,160277.0,9721.0
1680103395159607,117455.0,160236.0,9738.0
1680103395170607,117466.0,160275.0,9714.0
1680103395179607,117445.0,160222.0,9716.0
1680103395189607,117459.0,160269.0,9722.0
1680103395200607,117406.0,160244.0,9687.0
1680103395211607,117327.0,160202.0,9703.0
1680103395219607,117370.0,160186.0,9700.0
1680103395229607,117336.0,160124.0,9700.0
1680103395239607,117309.0,160137.0,9691.0
1680103395250607,117298.0,160113.0,9655.0
1680103395259608,117272.0,160092.0,9640.0
1680103395269608,117251.0,160056.0,9678.0
1680103395280608,117226.0,160034.0,9671.0
1680103395289608,117224.0,160021.0,9667.0
1680103395299608,117241.0,160045.0,9670.0
1680103395309608,117281.0,160083.0,9676.0
1680103395319608,117328.0,160157.0,9647.0
1680103395330608,117377.0,160223.0,9693.0
1680103395340608,117489.0,160341.0,9719.0
1680103395351607,117591.0,160394.0,9763.0
1680103395359607,117688.0,160517.0,9775.0
1680103395369607,117837.0,160622.0,9750.0
1680103395379607,117951.0,160716.0,9819.0
1680103395389607,118068.0,160808.0,9841.0
1680103395399607,118164.0,160864.0,9868.0
1680103395410607,118310.0,160927.0,9862.0
1680103395419607,118380.0,160968.0,9891.0
1680103395429607,118393.0,160987.0,9891.0
1680103395439608,118428.0,161041.0,9897.0
1680103395449608,118423.0,160955.0,9879.0
1680103395459608,118360.0,160912.0,9847.0
1680103395470608,118138.0,160772.0,9823.0
1680103395480608,117937.0,160573.0,9789.0
1680103395491608,117681.0,160343.0,9727.0
1680103395502607,117340.0,160060.0,9645.0
1680103395509607,116939.0,159638.0,9549.0
1680103395519607,116523.0,159322.0,9445.0
1680103395529607,116131.0,158893.0,9353.0
1680103395540607,115673.0,158528.0,9219.0
1680103395549607,115050.0,157944.0,9047.0
1680103395559607,114618.0,157533.0,8962.0
1680103395569607,115219.0,157681.0,8981.0
1680103395579607,115065.0,157557.0,8903.0
1680103395589607,114880.0,157251.0,8801.0
1680103395599607,114916.0,157335.0,8858.0
1680103395609607,115213.0,157650.0,8906.0
1680103395619608,115328.0,157704.0,8898.0
1680103395629608,115262.0,157678.0,8879.0
1680103395641608,115026.0,157392.0,8819.0
1680103395651608,114761.0,157083.0,8779.0
1680103395659608,114672.0,156967.0,8769.0
1680103395670607,114734.0,157101.0,8812.0
1680103395678607,114845.0,157199.0,8856.0
1680103395689607,114905.0,157284.0,8892.0
1680103395700607,115057.0,157361.0,8896.0
1680103395709607,115098.0,157375.0,8923.0
1680103395719607,115188.0,157588.0,8937.0
1680103395729607,115313.0,157764.0,8951.0
1680103395739607,115421.0,157930.0,8979.0
1680103395750607,115479.0,158052.0,9025.0
1680103395759607,115451.0,158059.0,9013.0
1680103395770607,115365.0,158079.0,8981.0
1680103395781607,115223.0,157985.0,8966.0
1680103395789607,115241.0,158032.0,8991.0
1680103395799608,115226.0,158100.0,8987.0
1680103395809608,115235.0,158140.0,9008.0
1680103395819608,115287.0,158223.0,9034.0
1680103395829608,115394.0,158334.0,9000.0
1680103395839608,115440.0,158373.0,8988.0
1680103395848608,115427.0,158386.0,9049.0
1680103395859608,115441.0,158426.0,9028.0
1680103395869608,115513.0,158478.0,9075.0
1680103395879608,115599.0,158591.0,9089.0
1680103395889608,115673.0,158614.0,9109.0
1680103395899608,115779.0,158714.0,9107.0
1680103395909608,115689.0,158638.0,9052.0
1680103395920607,115667.0,158551.0,9075.0
1680103395928607,115695.0,158591.0,9087.0
1680103395939607,115771.0,158587.0,9115.0
1680103395950607,115795.0,158578.0,9131.0
1680103395959607,115841.0,158553.0,9103.0
1680103395969607,115690.0,158402.0,9062.0
1680103395979608,115500.0,158189.0,9000.0
1680103395989608,115275.0,158018.0,8974.0
1680103395999608,115146.0,157869.0,8938.0
1680103396008608,115085.0,157779.0,8897.0
1680103396019608,115004.0,157685.0,8909.0
1680103396029608,114986.0,157751.0,8904.0
1680103396040608,114901.0,157686.0,8894.0
1680103396048607,114824.0,157575.0,8857.0
1680103396059607,114725.0,157556.0,8816.0
1680103396070607,114740.0,157586.0,8859.0
1680103396081607,114787.0,157618.0,8874.0
1680103396089607,114772.0,157594.0,8916.0
1680103396098607,114718.0,157605.0,8874.0
1680103396109607,114771.0,157598.0,8864.0
1680103396120607,114774.0,157577.0,8884.0
1680103396129607,114809.0,157607.0,8903.0
1680103396139607,114830.0,157735.0,8905.0
1680103396149607,114821.0,157715.0,8864.0
1680103396159608,114783.0,157639.0,8883.0
1680103396170607,114709.0,157570.0,8877.0
1680103396179607,114600.0,157512.0,8851.0
1680103396189607,114616.0,157510.0,8866.0
1680103396199607,114652.0,157514.0,8854.0
1680103396210607,114639.0,157547.0,8817.0
1680103396220607,114672.0,157603.0,8850.0
1680103396231607,114672.0,157602.0,8891.0
1680103396240607,114653.0,157565.0,8847.0
1680103396251607,114646.0,157585.0,8903.0
1680103396259607,114785.0,157688.0,8918.0
1680103396268607,114868.0,157717.0,8912.0
1680103396279607,114892.0,157764.0,8931.0
1680103396290607,114971.0,157750.0,8937.0
1680103396298607,115023.0,157738.0,8962.0
1680103396309607,115080.0,157804.0,8992.0
1680103396319607,115171.0,157853.0,9005.0
1680103396329607,115216.0,157920.0,9012.0
1680103396339608,115222.0,157830.0,9005.0
1680103396348608,115179.0,157879.0,9002.0
1680103396359608,115093.0,157830.0,8932.0
1680103396370607,114940.0,157659.0,8925.0
1680103396379608,114838.0,157598.0,8910.0
1680103396388608,114832.0,157603.0,8939.0
1680103396399608,114826.0,157648.0,8949.0
1680103396409608,114808.0,157602.0,8913.0
1680103396419608,114640.0,157371.0,8816.0
1680103396429607,114289.0,157122.0,8680.0
1680103396439607,113834.0,156651.0,8504.0
1680103396449607,113285.0,156098.0,8376.0
