time,ecg,hr,rr,marker
1680103775493204316,0.23700000000000002,76
1680103775500900356,0.254
1680103775508596396,0.265
1680103775516292436,0.256
1680103775523988476,0.252
1680103775531684516,0.25
1680103775539380556,0.225
1680103775547076596,0.164
1680103775554772636,0.075
1680103775562468676,0.002
1680103775570164716,-0.029
1680103775577860756,-0.054
1680103775585556796,-0.077
1680103775593252836,-0.063,,786
1680103775600948876,-0.044
1680103775608644916,-0.052000000000000005
1680103775616340956,-0.05
1680103775624036996,-0.027
1680103775631733036,-0.006
1680103775639429076,0.002
1680103775647125116,-0.004
1680103775654821156,-0.006
1680103775662517196,0.01
1680103775670213236,0.018000000000000002
1680103775677909276,0.046
1680103775685605316,0.096
1680103775693301356,0.13
1680103775700997396,0.153
1680103775708693436,0.183
1680103775716389476,0.191
1680103775724085516,0.187
1680103775731781556,0.195
1680103775739477596,0.227
1680103775747173636,0.246
1680103775754869676,0.233
1680103775762565716,0.218
1680103775770261756,0.222
1680103775777957796,0.231
1680103775785653836,0.216
1680103775793349876,0.195
1680103775801045916,0.176
1680103775808741956,0.145
1680103775816437996,0.11900000000000001
1680103775824134036,0.117
1680103775831830076,0.122
1680103775839526116,0.092
1680103775847222156,0.042
1680103775854918196,0.008
1680103775862614236,-0.018000000000000002
1680103775870310276,-0.042
1680103775878006316,-0.052000000000000005
1680103775885702356,-0.073
1680103775893398396,-0.113
1680103775901094436,-0.153
1680103775908790476,-0.17
1680103775916486516,-0.161
1680103775924182556,-0.14300000000000002
1680103775931878596,-0.128
1680103775939574636,-0.13
1680103775947270676,-0.138
1680103775954966716,-0.128
1680103775962662756,-0.111
1680103775970358796,-0.107
1680103775978054836,-0.09
1680103775985750876,-0.065
1680103775993446916,-0.061
1680103776001142956,-0.063
1680103776008838996,-0.042
1680103776016535036,-0.029
1680103776024231076,-0.042
1680103776031927116,-0.058
1680103776039623156,-0.065
1680103776047319196,-0.035
1680103776055015264,0.018000000000000002
1680103776062711304,0.016
1680103776070407344,-0.042
1680103776078103384,-0.069
1680103776085799424,-0.098
1680103776093495464,-0.145
1680103776101191504,-0.136
1680103776108887544,-0.1
1680103776116583584,-0.094
1680103776124279624,-0.09
1680103776131975664,-0.21
1680103776139671704,-0.652
1680103776147367744,-1.222
1680103776155063784,-1.323
1680103776162759824,-0.591
1680103776170455864,0.309
1680103776178151904,0.355
1680103776185847944,-0.048
1680103776193543984,-0.05
1680103776201240024,0.09
1680103776208936064,0.05
1680103776216632104,0.035
1680103776224328144,0.079
1680103776232024184,0.075
1680103776239720224,0.067
1680103776247416264,0.094
1680103776255112304,0.11900000000000001
1680103776262808344,0.117
1680103776270504384,0.105
1680103776278200424,0.105
1680103776285896464,0.126
1680103776293592504,0.136
1680103776301288544,0.145
1680103776308984584,0.155
1680103776316680624,0.151
1680103776324376664,0.14
1680103776332072704,0.14
1680103776339768744,0.155
1680103776347464784,0.168
1680103776355160824,0.157
1680103776362856864,0.14
1680103776370552904,0.14300000000000002,,779
1680103776378248944,0.147
1680103776385944984,0.124
1680103776393641024,0.115
1680103776401337064,0.14300000000000002
1680103776409033104,0.153
1680103776416729144,0.136
1680103776424425184,0.149
1680103776432121224,0.189
1680103776439817264,0.218
1680103776447513304,0.231
1680103776455209344,0.252
1680103776462905384,0.28600000000000003
1680103776470601424,0.315
1680103776478297464,0.33
1680103776485993504,0.34
1680103776493689544,0.355
1680103776501385584,0.355
1680103776509081624,0.34
1680103776516777664,0.342
1680103776524473704,0.361
1680103776532169744,0.363
1680103776539865784,0.34700000000000003
1680103776547561824,0.338
1680103776555257864,0.34
1680103776562953904,0.311
1680103776570649944,0.23700000000000002
1680103776578345984,0.18
1680103776586042024,0.157
1680103776593738064,0.126
1680103776601434104,0.092
1680103776609130144,0.092
1680103776616826212,0.082,76
1680103776624522252,0.035
1680103776632218292,-0.021
1680103776639914332,-0.075
1680103776647610372,-0.11900000000000001
1680103776655306412,-0.166
1680103776663002452,-0.214
1680103776670698492,-0.218
1680103776678394532,-0.212
1680103776686090572,-0.23900000000000002
1680103776693786612,-0.246
1680103776701482652,-0.214
1680103776709178692,-0.201
1680103776716874732,-0.20800000000000002
1680103776724570772,-0.195
1680103776732266812,-0.18
1680103776739962852,-0.176
1680103776747658892,-0.164
1680103776755354932,-0.14
1680103776763050972,-0.115
1680103776770747012,-0.109
1680103776778443052,-0.14
1680103776786139092,-0.159
1680103776793835132,-0.145
1680103776801531172,-0.126
1680103776809227212,-0.1
1680103776816923252,-0.056
1680103776824619292,-0.037
1680103776832315332,-0.042
1680103776840011372,-0.037
1680103776847707412,-0.014
1680103776855403452,0.023
1680103776863099492,0.031
1680103776870795532,0.002
1680103776878491572,-0.008
1680103776886187612,-0.021
1680103776893883652,-0.22
1680103776901579692,-0.7020000000000001
1680103776909275732,-1.169
1680103776916971772,-1.035
1680103776924667812,-0.151
1680103776932363852,0.553
1680103776940059892,0.376
1680103776947755932,0.058
1680103776955451972,0.132
1680103776963148012,0.185
1680103776970844052,0.122
1680103776978540092,0.151
1680103776986236132,0.191
1680103776993932172,0.17200000000000001
1680103777001628212,0.17400000000000002
1680103777009324252,0.185
1680103777017020292,0.168
1680103777024716332,0.17200000000000001
1680103777032412372,0.20800000000000002
1680103777040108412,0.22
1680103777047804452,0.201
1680103777055500492,0.187
1680103777063196532,0.17400000000000002
1680103777070892572,0.115
1680103777078588612,0.044
1680103777086284652,0.044
1680103777093980692,0.061
1680103777101676732,0.035
1680103777109372772,0.014
1680103777117068812,0.006
1680103777124764852,-0.025
1680103777132460892,-0.052000000000000005
1680103777140156932,-0.046
1680103777147852972,-0.042
1680103777155549012,-0.031
1680103777163245052,-0.012,,793
1680103777170941092,-0.002
1680103777178637162,0.014,76
1680103777186333202,0.044
1680103777194029242,0.052000000000000005
1680103777201725282,0.061
1680103777209421322,0.109
1680103777217117362,0.164
1680103777224813402,0.191
1680103777232509442,0.21
1680103777240205482,0.23700000000000002
1680103777247901522,0.252
1680103777255597562,0.218
1680103777263293602,0.17200000000000001
1680103777270989642,0.178
1680103777278685682,0.20400000000000001
1680103777286381722,0.18
1680103777294077762,0.159
