ts,x,y,z
1679343289235769,-9.78,0.36,-0.75
1679343289336769,-9.77,0.37,-0.73
1679343289438769,-9.76,0.36,-0.78
1679343289539769,-9.77,0.36,-0.75
1679343289640769,-9.78,0.36,-0.74
1679343289741769,-9.78,0.41,-0.74
1679343289842769,-9.75,0.38,-0.74
1679343289942769,-9.8,0.39,-0.75
1679343290043769,-9.76,0.38,-0.78
1679343290144769,-9.82,0.4,-0.74
1679343290245769,-9.79,0.39,-0.75
1679343290346769,-9.79,0.31,-0.78
1679343290447769,-9.8,0.28,-0.75
1679343290547769,-9.79,0.35,-0.77
1679343290648769,-9.78,0.36,-0.75
1679343290749769,-9.79,0.36,-0.75
1679343290850769,-9.79,0.35,-0.76
1679343290951769,-9.77,0.31,-0.76
1679343291052769,-9.79,0.3,-0.76
1679343291153769,-9.77,0.29,-0.73
1679343291253769,-9.78,0.34,-0.72
1679343291354769,-9.79,0.32,-0.75
1679343291455769,-9.78,0.35,-0.73
1679343291556769,-9.77,0.32,-0.71
1679343291658769,-9.78,0.32,-0.72
1679343291758769,-9.77,0.33,-0.73
1679343291859769,-9.79,0.32,-0.73
1679343291960769,-9.78,0.33,-0.74
1679343292060769,-9.8,0.34,-0.73
1679343292161769,-9.78,0.33,-0.76
1679343292262769,-9.79,0.34,-0.74
1679343292362769,-9.79,0.34,-0.76
1679343292463769,-9.78,0.33,-0.75
1679343292564769,-9.78,0.34,-0.76
1679343292665769,-9.79,0.36,-0.76
1679343292765769,-9.78,0.35,-0.75
1679343292865769,-9.76,0.34,-0.76
1679343292967769,-9.77,0.33,-0.73
1679343293067769,-9.78,0.32,-0.74
1679343293168769,-9.8,0.34,-0.78
1679343293269769,-9.78,0.32,-0.75
1679343293369769,-9.78,0.34,-0.78
1679343293470769,-9.8,0.34,-0.77
1679343293571769,-9.78,0.31,-0.75
1679343293671769,-9.79,0.31,-0.72
1679343293772769,-9.77,0.34,-0.76
1679343293873769,-9.79,0.29,-0.76
1679343293974769,-9.82,0.31,-0.73
1679343294074769,-9.79,0.3,-0.76
1679343294174769,-9.8,0.32,-0.75
1679343294275769,-9.78,0.35,-0.72
1679343294375769,-9.78,0.31,-0.72
1679343294476769,-9.77,0.29,-0.73
1679343294577769,-9.76,0.27,-0.73
1679343294678769,-9.79,0.25,-0.76
1679343294778769,-9.81,0.25,-0.75
1679343294879769,-9.79,0.38,-0.69
1679343294980769,-9.79,0.33,-0.72
1679343295081769,-9.8,0.3,-0.74
1679343295182769,-9.8,0.24,-0.73
1679343295283769,-9.8,0.24,-0.73
1679343295383769,-9.76,0.28,-0.74
1679343295484769,-9.79,0.28,-0.71
1679343295586769,-9.79,0.3,-0.71
1679343295687769,-9.8,0.32,-0.75
1679343295788769,-9.79,0.27,-0.73
1679343295889769,-9.79,0.27,-0.74
1679343295990769,-9.81,0.28,-0.75
1679343296090769,-9.77,0.3,-0.71
1679343296191769,-9.77,0.37,-0.73
1679343296292769,-9.77,0.3,-0.72
1679343296393769,-9.79,0.31,-0.73
1679343296494769,-9.77,0.28,-0.71
1679343296596769,-9.78,0.31,-0.72
1679343296696769,-9.8,0.29,-0.72
1679343296797769,-9.8,0.32,-0.71
1679343296897769,-9.8,0.3,-0.72
1679343296998769,-9.79,0.24,-0.73
1679343297099769,-9.76,0.29,-0.7
1679343297200769,-9.76,0.27,-0.69
1679343297300769,-9.78,0.26,-0.67
1679343297401769,-9.81,0.28,-0.7
1679343297502769,-9.8,0.28,-0.69
1679343297602769,-9.78,0.27,-0.69
1679343297703769,-9.79,0.28,-0.69
1679343297805769,-9.79,0.29,-0.71
1679343297906769,-9.78,0.3,-0.69
1679343298005769,-9.79,0.34,-0.71
1679343298106769,-9.79,0.33,-0.71
1679343298207769,-9.79,0.38,-0.71
1679343298308769,-9.79,0.36,-0.74
1679343298409769,-9.8,0.33,-0.74
1679343298509769,-9.78,0.36,-0.71
1679343298610769,-9.78,0.34,-0.71
1679343298711769,-9.79,0.33,-0.7
1679343298811769,-9.78,0.32,-0.7
1679343298912769,-9.79,0.36,-0.71
1679343299013769,-9.79,0.32,-0.73
1679343299113769,-9.78,0.31,-0.72
1679343299213769,-9.78,0.29,-0.7
1679343299313769,-9.8,0.29,-0.74
1679343299414769,-9.81,0.3,-0.74
1679343299515769,-9.78,0.29,-0.72
1679343299615769,-9.79,0.3,-0.72
1679343299716769,-9.78,0.29,-0.7
1679343299817769,-9.79,0.3,-0.69
1679343299917769,-9.78,0.3,-0.69
1679343300018769,-9.78,0.29,-0.72
1679343300118769,-9.79,0.27,-0.7
1679343300219769,-9.81,0.27,-0.71
1679343300320769,-9.77,0.29,-0.72
1679343300421769,-9.78,0.27,-0.72
1679343300522769,-9.77,0.3,-0.7
1679343300623769,-9.79,0.29,-0.73
1679343300724769,-9.79,0.29,-0.72
1679343300824769,-9.78,0.29,-0.66
1679343300925769,-9.79,0.23,-0.72
1679343301025769,-9.77,0.24,-0.67
1679343301126769,-9.8,0.25,-0.69
1679343301227769,-9.79,0.26,-0.69
1679343301327769,-9.78,0.27,-0.69
1679343301428769,-9.77,0.25,-0.67
1679343301529769,-9.81,0.25,-0.64
1679343301630769,-9.81,0.23,-0.69
1679343301731769,-9.82,0.19,-0.69
1679343301832769,-9.78,0.2,-0.69
1679343301934769,-9.8,0.22,-0.72
1679343302035769,-9.78,0.2,-0.69
1679343302135769,-9.76,0.2,-0.7
1679343302236769,-9.77,0.22,-0.66
1679343302337769,-9.79,0.24,-0.66
1679343302437769,-9.79,0.26,-0.67
1679343302538769,-9.78,0.26,-0.69
1679343302638769,-9.8,0.29,-0.65
1679343302739769,-9.78,0.26,-0.69
1679343302839769,-9.76,0.29,-0.7
1679343302939769,-9.81,0.27,-0.71
1679343303039769,-9.79,0.26,-0.71
1679343303140769,-9.79,0.25,-0.69
1679343303240769,-10.09,0.29,-0.73
1679343303341769,-9.79,0.33,-0.7
1679343303442769,-9.79,0.34,-0.72
1679343303542769,-9.82,0.3,-0.7
1679343303644769,-9.82,0.32,-0.72
1679343303744769,-9.8,0.33,-0.72
1679343303845769,-9.8,0.32,-0.73
1679343303946769,-9.79,0.35,-0.74
1679343304047769,-9.79,0.3,-0.71
1679343304147769,-9.8,0.31,-0.75
1679343304248769,-9.82,0.27,-0.73
1679343304349769,-9.79,0.29,-0.74
1679343304450769,-9.79,0.31,-0.75
1679343304550769,-9.82,0.21,-0.74
1679343304651769,-9.77,0.33,-0.7
1679343304752769,-9.71,0.4,-0.66
1679343304854769,-9.77,0.29,-0.78
1679343304955769,-9.8,0.31,-0.72
1679343305055769,-9.81,0.36,-0.7
1679343305156769,-9.76,0.26,-0.76
1679343305256769,-9.81,0.24,-0.76
1679343305356769,-9.78,0.33,-0.74
1679343305457769,-9.8,0.31,-0.76
1679343305558769,-9.8,0.26,-0.78
1679343305658769,-9.8,0.29,-0.74
1679343305759769,-9.78,0.33,-0.7
1679343305860769,-9.76,0.3,-0.76
1679343305961769,-9.8,0.31,-0.73
1679343306063769,-9.81,0.27,-0.74
1679343306163769,-9.79,0.3,-0.75
1679343306264769,-9.79,0.33,-0.75
1679343306365769,-9.8,0.31,-0.73
1679343306465769,-9.79,0.32,-0.75
1679343306566769,-9.8,0.28,-0.76
1679343306666769,-9.77,0.3,-0.73
1679343306767769,-9.8,0.33,-0.73
1679343306868769,-9.79,0.32,-0.73
1679343306969769,-9.78,0.29,-0.73
1679343307070769,-9.77,0.29,-0.76
1679343307170769,-9.79,0.3,-0.75
1679343307272769,-9.81,0.29,-0.78
1679343307373769,-9.79,0.32,-0.72
1679343307474769,-9.81,0.29,-0.74
1679343307574769,-9.8,0.28,-0.72
1679343307675769,-9.8,0.29,-0.72
1679343307776769,-9.81,0.3,-0.77
1679343307876769,-9.79,0.29,-0.78
1679343307977769,-9.8,0.32,-0.73
1679343308078769,-9.78,0.32,-0.75
1679343308178769,-9.78,0.31,-0.73
1679343308279769,-9.76,0.29,-0.74
1679343308380769,-9.77,0.28,-0.75
1679343308480769,-9.8,0.28,-0.72
1679343308581769,-9.78,0.29,-0.73
1679343308682769,-10.08,0.29,-0.72
1679343308783769,-9.79,0.28,-0.72
1679343308884769,-9.78,0.29,-0.75
1679343308985769,-9.8,0.27,-0.7
1679343309086769,-9.76,0.29,-0.72
1679343309186769,-9.76,0.27,-0.69
1679343309286769,-9.79,0.29,-0.72
1679343309387769,-9.78,0.27,-0.7
1679343309487769,-9.8,0.27,-0.74
1679343309588769,-9.79,0.26,-0.71
1679343309689769,-9.8,0.27,-0.74
1679343309790769,-9.79,0.27,-0.72
1679343309892769,-9.8,0.25,-0.7
1679343309993769,-9.78,0.22,-0.73
1679343310093769,-9.79,0.27,-0.73
1679343310194769,-9.8,0.27,-0.73
1679343310294769,-9.79,0.29,-0.71
1679343310395769,-9.79,0.27,-0.74
1679343310494769,-9.79,0.26,-0.75
1679343310594769,-9.79,0.28,-0.74
1679343310695769,-9.78,0.25,-0.74
1679343310795769,-9.78,0.28,-0.76
1679343310896769,-9.79,0.29,-0.71
1679343310996769,-9.77,0.24,-0.76
1679343311096768,-9.78,0.25,-0.76
1679343311197769,-9.81,0.28,-0.75
1679343311297768,-9.77,0.29,-0.71
1679343311398769,-9.79,0.29,-0.73
1679343311499769,-9.79,0.25,-0.72
1679343311601769,-9.81,0.26,-0.72
1679343311702769,-9.78,0.26,-0.77
1679343311803769,-9.79,0.26,-0.75
1679343311903769,-9.8,0.27,-0.75
1679343312004769,-9.78,0.26,-0.74
1679343312105769,-9.78,0.26,-0.74
1679343312205769,-9.8,0.26,-0.76
1679343312306769,-9.8,0.26,-0.76
1679343312407769,-9.82,0.28,-0.73
1679343312508769,-9.77,0.27,-0.7
1679343312609769,-9.78,0.29,-0.78
1679343312710769,-9.78,0.27,-0.79
1679343312811769,-9.79,0.27,-0.73
1679343312912769,-9.8,0.28,-0.77
1679343313012769,-9.78,0.28,-0.77
1679343313113769,-9.79,0.27,-0.73
1679343313213769,-9.8,0.26,-0.7
1679343313313769,-9.81,0.25,-0.72
1679343313413769,-9.8,0.26,-0.72
1679343313514769,-9.78,0.25,-0.74
1679343313615769,-9.79,0.26,-0.73
1679343313716769,-9.78,0.24,-0.72
1679343313816769,-9.78,0.26,-0.73
1679343313917769,-9.78,0.26,-0.71
1679343314018769,-9.8,0.28,-0.7
1679343314119769,-9.8,0.28,-0.73
1679343314220769,-9.79,0.3,-0.73
1679343314320769,-9.78,0.32,-0.76
1679343314421769,-9.81,0.3,-0.75
1679343314522769,-9.76,0.38,-0.71
1679343314623769,-9.83,0.3,-0.79
1679343314724769,-9.76,0.36,-0.77
1679343314825769,-9.76,0.38,-0.81
1679343314925769,-9.78,0.37,-0.76
1679343315026769,-9.77,0.31,-0.79
1679343315127769,-9.78,0.35,-0.85
1679343315228769,-9.78,0.4,-0.77
1679343315328769,-9.72,0.32,-0.8
1679343315430769,-9.56,0.39,-0.41
1679343315531769,-9.83,0.41,-0.82
1679343315630769,-9.73,0.36,-0.79
1679343315731769,-9.78,0.16,-1.0
1679343315832769,-9.73,0.22,-1.13
1679343315932769,-9.7,0.22,-1.32
1679343316033769,-9.69,0.12,-1.35
1679343316133769,-9.79,0.3,-1.49
1679343316234769,-9.74,0.04,-1.71
1679343316335769,-9.67,-0.22,-1.57
1679343316436769,-9.64,-0.41,-1.91
1679343316537769,-10.32,0.01,-2.25
1679343316639769,-10.6,-0.09,-2.66
1679343316740769,-8.19,6.09,-2.15
1679343316841770,-11.04,-0.17,-1.22
1679343316941769,-10.22,4.82,-1.67
1679343317042769,-10.79,2.25,-4.0
1679343317143769,-10.06,0.91,-1.33
1679343317243769,-8.6,-1.98,-0.29
1679343317344769,-9.1,-0.75,-0.79
1679343317445769,-10.99,1.43,-1.58
1679343317545769,-7.67,5.89,-7.64
1679343317646769,-10.3,0.65,-3.5
1679343317747769,-8.31,-1.65,-2.44
1679343317849769,-12.96,1.57,1.56
1679343317950769,-10.74,0.68,-2.41
1679343318050769,-8.82,1.86,-3.83
1679343318151769,-9.44,2.42,-4.82
1679343318252769,-9.94,-3.1,-5.0
1679343318353769,-9.91,-0.82,-4.31
1679343318454769,-10.32,2.27,1.56
1679343318555769,-9.02,2.53,-0.01
1679343318655769,-9.85,3.58,2.21
1679343318755769,-10.23,3.62,-0.45
1679343318856769,-10.21,4.2,-2.95
1679343318956769,-8.31,-0.12,-3.99
1679343319057769,-9.38,-1.49,-4.24
1679343319159769,-9.63,1.42,-4.07
1679343319260769,-8.96,-0.96,-1.75
1679343319361769,-10.27,1.62,-0.33
1679343319462769,-10.93,0.59,0.78
1679343319563769,-11.14,-3.01,-3.86
1679343319664770,-9.93,2.42,-0.72
1679343319765770,-9.81,2.96,-2.56
1679343319866770,-10.71,4.01,-3.4
1679343319968770,-10.38,1.94,-2.62
1679343320069770,-11.27,2.2,-1.71
1679343320169770,-10.69,1.36,-1.86
1679343320270770,-9.7,1.98,-1.04
1679343320371769,-9.27,-1.11,-0.27
1679343320472769,-9.26,-2.1,-0.03
1679343320573769,-11.16,-1.43,-2.47
1679343320673769,-12.08,1.17,-3.67
1679343320774769,-10.21,3.35,-4.07
1679343320874769,-9.9,-0.29,-2.88
1679343320974769,-10.01,-1.38,-3.1
1679343321075769,-10.4,0.93,-2.88
1679343321176769,-9.18,4.51,-2.72
1679343321278769,-9.7,1.87,-4.49
1679343321379769,-10.06,-1.3,-1.67
1679343321480769,-8.99,-1.68,-2.14
1679343321580769,-9.49,-0.19,-0.08
1679343321681769,-9.75,1.72,-1.63
1679343321782769,-9.76,2.69,-1.44
1679343321882769,-10.22,3.09,-3.4
1679343321983769,-10.05,3.24,-4.79
1679343322084769,-9.77,2.29,-4.27
1679343322184769,-8.77,0.09,-2.89
1679343322285769,-9.37,-2.4,-2.09
1679343322387769,-10.21,-0.03,-1.3
1679343322488769,-10.19,1.34,-1.89
1679343322588769,-11.55,1.73,-0.73
1679343322688769,-9.98,0.14,-1.22
1679343322789769,-9.91,-0.55,-0.34
1679343322890769,-10.02,-0.61,-1.88
1679343322991769,-9.92,1.85,-3.22
1679343323092769,-9.41,3.19,-2.74
1679343323193769,-10.09,3.16,-1.74
1679343323293769,-11.3,3.62,-2.25
1679343323394769,-11.12,1.58,-4.12
1679343323495769,-10.59,0.17,-2.16
1679343323597769,-8.48,0.39,-1.43
1679343323697769,-8.18,-1.19,-0.74
1679343323797769,-9.24,0.44,-1.99
1679343323897769,-10.75,-0.2,-2.31
1679343323998769,-10.56,2.22,-2.92
1679343324098769,-11.38,1.97,-3.6
1679343324199769,-9.83,5.17,-3.16
1679343324300769,-9.51,2.31,-5.24
1679343324401769,-10.17,-0.12,-5.39
1679343324502769,-10.3,1.2,-3.63
1679343324603769,-10.85,1.09,-2.33
1679343324703769,-9.79,0.34,-1.46
1679343324804769,-8.97,-0.08,-0.92
1679343324905769,-9.18,1.9,-0.85
1679343325005769,-9.04,3.27,-0.93
1679343325107769,-9.7,3.19,-1.82
1679343325208769,-10.13,1.41,-2.16
1679343325308769,-10.03,2.23,-3.41
1679343325408769,-9.33,0.09,-4.99
1679343325509769,-9.56,-1.46,-5.13
1679343325609769,-9.94,0.91,-3.06
1679343325709769,-9.71,0.85,-1.87
1679343325810769,-10.35,0.35,-0.6
1679343325911769,-9.93,-0.64,-0.5
1679343326011769,-9.83,0.72,-0.56
1679343326112769,-9.72,2.42,-1.02
1679343326212769,-9.84,1.0,-2.22
1679343326313769,-9.4,0.33,-2.12
1679343326414769,-8.87,-0.12,0.06
1679343326516769,-13.52,-1.77,-3.44
1679343326617769,-9.48,2.37,-1.33
1679343326718769,-9.33,2.13,-0.68
1679343326819769,-9.55,1.29,-1.05
1679343326920769,-9.53,1.86,-0.73
1679343327020769,-9.71,1.26,-1.0
1679343327121769,-9.71,1.39,-0.88
1679343327221769,-9.6,1.38,-0.81
1679343327322769,-9.69,1.31,-0.86
1679343327422769,-9.68,1.34,-0.79
1679343327523769,-9.65,1.33,-0.67
1679343327624769,-9.76,1.17,-0.86
1679343327726769,-9.7,1.2,-0.76
1679343327826769,-9.67,1.21,-0.74
1679343327927769,-9.72,1.04,-0.6
1679343328028769,-9.76,1.24,-0.69
1679343328129769,-9.64,1.22,-0.61
1679343328230769,-9.72,1.2,-0.68
1679343328331769,-9.72,1.1,-0.69
1679343328431769,-9.72,1.22,-0.73
1679343328532769,-9.74,1.25,-0.71
1679343328633769,-9.69,1.27,-0.72
1679343328733769,-9.67,1.18,-0.76
1679343328834769,-9.71,1.19,-0.77
1679343328936769,-9.68,1.23,-0.69
1679343329037769,-9.69,1.21,-0.74
1679343329137769,-9.7,1.21,-0.73
1679343329238769,-9.69,1.19,-0.71
1679343329338769,-9.68,1.28,-0.71
1679343329438769,-9.7,1.24,-0.8
1679343329539769,-9.71,1.28,-0.78
1679343329640769,-9.69,1.27,-0.8
1679343329740769,-9.7,1.23,-0.74
1679343329841769,-9.71,1.22,-0.79
1679343329942769,-9.75,1.24,-0.89
1679343330043769,-9.75,1.19,-0.81
1679343330145769,-9.68,1.17,-0.73
1679343330245769,-9.73,1.07,-0.81
1679343330346769,-9.71,1.01,-0.81
1679343330447769,-9.69,1.15,-0.83
1679343330547769,-9.75,1.0,-0.84
1679343330648769,-9.74,1.01,-0.89
1679343330749769,-9.73,1.03,-0.86
1679343330850769,-9.72,1.09,-0.8
1679343330950769,-9.71,1.1,-0.8
1679343331050769,-9.74,1.04,-0.84
1679343331151769,-9.7,1.1,-0.78
1679343331251769,-9.7,1.04,-0.79
1679343331352769,-9.76,1.01,-0.86
1679343331453769,-9.72,1.08,-0.77
1679343331555769,-9.73,1.1,-0.8
1679343331655769,-9.72,1.15,-0.76
1679343331755769,-9.72,1.11,-0.8
1679343331855769,-9.73,1.11,-0.77
1679343331956769,-9.71,1.09,-0.83
1679343332057769,-9.71,1.14,-0.8
1679343332158769,-9.71,1.14,-0.81
1679343332259769,-9.69,1.17,-0.83
1679343332359769,-9.72,1.22,-0.83
1679343332460769,-9.71,1.24,-0.79
1679343332561769,-9.72,1.17,-0.83
1679343332661769,-9.74,1.14,-0.84
1679343332762769,-9.69,1.19,-0.81
1679343332864769,-9.71,1.24,-0.76
1679343332964769,-9.7,1.21,-0.8
1679343333064769,-9.68,1.25,-0.76
1679343333165769,-9.71,1.21,-0.77
1679343333266769,-9.73,1.16,-0.8
1679343333366769,-9.73,1.14,-0.81
1679343333466769,-9.71,1.2,-0.77
1679343333567769,-9.71,1.15,-0.81
1679343333668769,-9.72,1.15,-0.81
1679343333769769,-9.75,1.15,-0.78
1679343333869769,-9.7,1.16,-0.77
1679343333970769,-9.71,1.2,-0.77
1679343334070769,-9.73,1.18,-0.81
1679343334171769,-9.72,1.14,-0.77
1679343334273769,-9.73,1.13,-0.83
1679343334374769,-9.67,1.14,-0.82
1679343334475769,-9.68,1.12,-0.84
1679343334576769,-9.7,1.22,-0.82
1679343334677769,-9.69,1.12,-0.85
1679343334777769,-9.73,1.11,-0.85
1679343334878769,-9.71,1.11,-0.84
1679343334979769,-9.71,1.12,-0.84
1679343335080769,-9.72,1.09,-0.83
1679343335181769,-9.7,1.13,-0.82
1679343335281769,-9.71,1.13,-0.83
1679343335381769,-9.73,1.15,-0.81
1679343335481769,-9.7,1.16,-0.84
1679343335582769,-9.69,1.16,-0.8
1679343335684769,-9.7,1.13,-0.83
1679343335785769,-9.71,1.22,-0.78
1679343335886769,-9.7,1.21,-0.85
1679343335987769,-9.71,1.24,-0.81
1679343336088769,-9.72,1.2,-0.83
1679343336188769,-9.69,1.24,-0.82
1679343336289769,-9.68,1.2,-0.82
1679343336389769,-9.68,1.21,-0.73
1679343336490769,-9.72,1.18,-0.75
1679343336592769,-9.7,1.2,-0.76
1679343336693769,-9.69,1.25,-0.81
1679343336794769,-9.71,1.22,-0.83
1679343336894769,-9.68,1.21,-0.78
1679343336995769,-9.68,1.24,-0.83
1679343337095769,-9.71,1.26,-0.79
1679343337196769,-9.7,1.21,-0.79
1679343337297769,-9.7,1.28,-0.77
1679343337398769,-9.69,1.28,-0.76
1679343337499769,-9.66,1.36,-0.78
1679343337599769,-9.68,1.32,-0.78
1679343337700769,-9.72,1.24,-0.8
1679343337802769,-9.68,1.25,-0.77
1679343337903769,-9.71,1.24,-0.79
1679343338003769,-9.7,1.22,-0.75
1679343338104769,-9.7,1.17,-0.77
1679343338205769,-9.72,1.14,-0.8
1679343338306769,-9.68,1.34,-0.74
1679343338407769,-9.69,1.17,-0.78
1679343338507769,-9.68,1.29,-0.75
1679343338608769,-9.7,1.33,-0.77
1679343338708769,-9.68,1.3,-0.8
1679343338808769,-9.71,1.26,-0.78
1679343338909769,-9.69,1.26,-0.78
1679343339010769,-9.69,1.31,-0.68
1679343339112769,-9.73,1.3,-0.89
1679343339212769,-9.7,1.28,-0.89
1679343339313769,-9.71,1.25,-0.86
1679343339414769,-9.71,1.31,-0.82
1679343339515769,-9.68,1.36,-0.77
1679343339616769,-9.7,1.29,-0.73
1679343339717769,-9.71,1.21,-0.71
1679343339817769,-9.71,1.24,-0.72
1679343339918769,-9.71,1.23,-0.7
1679343340019769,-9.69,1.2,-0.74
1679343340119769,-9.71,1.18,-0.78
1679343340221769,-9.72,1.18,-0.77
1679343340322769,-9.71,1.2,-0.77
1679343340422769,-9.68,1.25,-0.73
1679343340523769,-9.71,1.18,-0.77
1679343340623769,-9.71,1.17,-0.75
1679343340723769,-9.69,1.22,-0.7
1679343340824769,-9.73,1.16,-0.77
1679343340925769,-9.72,1.24,-0.76
1679343341026769,-9.72,1.18,-0.73
1679343341127769,-9.72,1.22,-0.75
1679343341227769,-9.71,1.15,-0.75
1679343341328769,-9.71,1.24,-0.78
1679343341429769,-9.68,1.23,-0.71
1679343341529769,-9.7,1.22,-0.76
1679343341630769,-9.71,1.22,-0.73
1679343341731769,-9.7,1.26,-0.79
1679343341832769,-9.69,1.21,-0.73
1679343341932769,-9.7,1.2,-0.74
1679343342033769,-9.72,1.21,-0.71
1679343342134769,-9.69,1.22,-0.69
1679343342234769,-9.72,1.22,-0.71
1679343342335769,-9.71,1.24,-0.76
1679343342436769,-9.74,1.17,-0.75
1679343342537769,-9.7,1.18,-0.75
1679343342637769,-9.69,1.19,-0.77
1679343342738769,-9.71,1.18,-0.77
1679343342838769,-9.71,1.19,-0.75
1679343342940769,-9.71,1.2,-0.76
1679343343041769,-9.68,1.22,-0.82
1679343343142769,-9.71,1.2,-0.76
1679343343243769,-9.69,1.21,-0.72
1679343343344769,-9.72,1.21,-0.78
1679343343444769,-9.7,1.17,-0.75
1679343343545769,-9.7,1.19,-0.76
1679343343646769,-9.72,1.15,-0.75
1679343343747769,-9.71,1.17,-0.78
1679343343848769,-9.72,1.18,-0.75
1679343343948769,-9.71,1.14,-0.76
1679343344048769,-9.71,1.15,-0.74
1679343344150769,-9.74,1.1,-0.77
1679343344251769,-9.73,1.09,-0.77
1679343344352769,-9.72,1.09,-0.79
1679343344452769,-9.71,1.13,-0.78
1679343344553769,-9.72,1.12,-0.78
1679343344653769,-9.74,1.18,-0.85
1679343344753769,-9.72,1.12,-0.73
1679343344854769,-9.7,1.18,-0.76
1679343344955769,-9.72,1.16,-0.7
1679343345056769,-9.72,1.11,-0.75
1679343345157769,-9.72,1.14,-0.78
1679343345257769,-9.71,1.1,-0.78
1679343345359769,-9.71,1.11,-0.74
1679343345460769,-9.73,1.09,-0.8
1679343345561769,-9.71,1.11,-0.77
1679343345662769,-9.69,1.13,-0.74
1679343345763769,-9.71,1.12,-0.72
1679343345864769,-9.71,1.14,-0.72
1679343345964769,-9.73,1.13,-0.74
1679343346065769,-9.74,1.11,-0.71
1679343346166769,-9.7,1.15,-0.71
1679343346267769,-9.7,1.15,-0.74
1679343346369769,-9.73,1.21,-0.77
1679343346470769,-9.7,1.17,-0.68
1679343346571769,-9.74,1.14,-0.69
1679343346671769,-9.73,1.17,-0.67
1679343346771769,-9.73,1.14,-0.72
1679343346872769,-9.7,1.13,-0.66
1679343346972769,-9.73,1.12,-0.68
1679343347073769,-9.74,1.06,-0.67
1679343347172769,-9.73,1.11,-0.66
1679343347273769,-9.7,1.08,-0.7
1679343347374769,-9.72,1.2,-0.68
