Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,-0.17899322509765625,19.985197067260742
0.099999999999999992,-0.2045440673828125,
0.19999999999999998,-0.217315673828125,
0.29999999999999999,-0.16110992431640625,
0.39999999999999997,-0.04102325439453125,
0.5,0.1173858642578125,
0.59999999999999998,0.29113006591796875,
0.69999999999999996,0.49808502197265625,
0.79999999999999993,0.7152557373046875,
0.89999999999999991,0.922210693359375,
1,1.0576248168945312,
1.0999999999999999,0.96820068359375,
1.2,0.71269989013671875,
1.3,0.4955291748046875,
1.3999999999999999,0.3473358154296875,
1.5,0.242584228515625,
1.5999999999999999,0.11994171142578125,
1.7,0.02285003662109375,
1.7999999999999998,-0.05379486083984375,
1.8999999999999999,-0.125335693359375,
2,-0.181549072265625,
2.1000000000000001,-0.2122039794921875,
2.1999999999999997,-0.23009490966796875,
2.2999999999999998,-0.24286651611328125,
2.3999999999999999,-0.2403106689453125,
2.5,-0.21475982666015625,
2.6000000000000001,-0.1866607666015625,
2.6999999999999997,-0.17899322509765625,
2.7999999999999998,-0.181549072265625,
2.8999999999999999,-0.1764373779296875,
3,-0.1585540771484375,
3.0999999999999996,-0.1023406982421875,
3.1999999999999997,0.0177459716796875,
3.2999999999999998,0.1276092529296875,
3.3999999999999999,0.19915008544921875,
3.5,0.32689666748046875,
3.5999999999999996,0.5312957763671875,
3.6999999999999997,0.6973724365234375,
3.7999999999999998,0.6922607421875,
3.8999999999999999,0.56707000732421875,
4,0.43675994873046875,
4.0999999999999996,0.35500335693359375,
4.2000000000000002,0.2732391357421875,
4.2999999999999998,0.168487548828125,
4.3999999999999995,0.0535125732421875,
4.5,-0.04102325439453125,
4.5999999999999996,-0.079345703125,
4.7000000000000002,-0.089569091796875,
4.7999999999999998,-0.107452392578125,
4.8999999999999995,-0.12789154052734375,
5,-0.143218994140625,
5.0999999999999996,-0.16876983642578125,
5.2000000000000002,-0.189208984375,
5.2999999999999998,-0.17899322509765625,
5.3999999999999995,-0.1585540771484375,
5.5,-0.12789154052734375,
5.5999999999999996,-0.08701324462890625,
5.7000000000000002,0.01519012451171875,
5.7999999999999998,0.19915008544921875,
5.8999999999999995,0.41632080078125,
6,0.656494140625,
6.0999999999999996,0.90177154541015625,
6.1999999999999993,1.1215057373046875,
6.2999999999999998,1.2569198608398438,
6.3999999999999995,1.1649398803710938,
6.5,0.922210693359375,
6.5999999999999996,0.7075958251953125,
6.6999999999999993,0.5696258544921875,
6.7999999999999998,0.44187164306640625,
6.8999999999999995,0.28090667724609375,
7,0.1276092529296875,
7.0999999999999996,0.01263427734375,
7.1999999999999993,-0.06912994384765625,
7.2999999999999998,-0.13555908203125,
7.3999999999999995,-0.16110992431640625,
7.5,-0.12789154052734375,
7.5999999999999996,-0.09722900390625,
7.6999999999999993,-0.11000823974609375,
7.7999999999999998,-0.13300323486328125,
7.8999999999999995,-0.1585540771484375,
8,-0.17388153076171875,
8.0999999999999996,-0.16876983642578125,
8.1999999999999993,-0.17388153076171875,
8.2999999999999989,-0.20198822021484375,
8.4000000000000004,-0.2224273681640625,
8.5,-0.23775482177734375,
