ts,red,ir,green
1680104295650608,128898.0,152779.0,11824.0
1680104295661608,128972.0,152762.0,11839.0
1680104295671608,128951.0,152774.0,11841.0
1680104295680608,128965.0,152721.0,11853.0
1680104295690608,128968.0,152674.0,11860.0
1680104295702608,129018.0,152705.0,11861.0
1680104295711608,128998.0,152661.0,11853.0
1680104295720608,128986.0,152639.0,11887.0
1680104295732608,129031.0,152675.0,11874.0
1680104295742608,129015.0,152604.0,11871.0
1680104295751608,129019.0,152655.0,11876.0
1680104295761608,128990.0,152636.0,11865.0
1680104295770608,128987.0,152623.0,11882.0
1680104295780608,128987.0,152664.0,11831.0
1680104295792608,128979.0,152739.0,11849.0
1680104295800608,128935.0,152720.0,11880.0
1680104295810608,128955.0,152697.0,11843.0
1680104295821608,128989.0,152720.0,11830.0
1680104295831608,128907.0,152778.0,11833.0
1680104295840608,128941.0,152715.0,11829.0
1680104295850608,128921.0,152667.0,11822.0
1680104295862608,128895.0,152787.0,11815.0
1680104295871608,128856.0,152735.0,11817.0
1680104295879608,128870.0,152710.0,11823.0
1680104295892608,128899.0,152793.0,11777.0
1680104295900608,128899.0,152789.0,11790.0
1680104295910608,128850.0,152716.0,11815.0
1680104295921608,128906.0,152775.0,11779.0
1680104295930608,128912.0,152748.0,11825.0
1680104295940608,128865.0,152738.0,11843.0
1680104295952608,128872.0,152765.0,11824.0
1680104295960608,128925.0,152701.0,11852.0
1680104295970608,128886.0,152701.0,11843.0
1680104295980608,128926.0,152758.0,11830.0
1680104295990608,128928.0,152742.0,11828.0
1680104296001608,128936.0,152714.0,11841.0
1680104296011608,128926.0,152703.0,11826.0
1680104296020608,128923.0,152717.0,11859.0
1680104296030608,128914.0,152696.0,11839.0
1680104296041607,128950.0,152716.0,11841.0
1680104296051607,128894.0,152733.0,11816.0
1680104296060608,128912.0,152672.0,11857.0
1680104296070608,128885.0,152704.0,11838.0
1680104296082608,128923.0,152760.0,11827.0
1680104296090608,128908.0,152736.0,11858.0
1680104296099608,128903.0,152731.0,11835.0
1680104296111608,128893.0,152733.0,11783.0
1680104296121608,128900.0,152728.0,11815.0
1680104296132608,128858.0,152747.0,11820.0
1680104296139608,128891.0,152735.0,11821.0
1680104296150607,128835.0,152776.0,11827.0
1680104296160607,128891.0,152742.0,11832.0
1680104296171607,128875.0,152738.0,11815.0
1680104296180608,128889.0,152711.0,11812.0
1680104296190608,128873.0,152724.0,11830.0
1680104296200608,128921.0,152746.0,11822.0
1680104296212608,128865.0,152789.0,11812.0
1680104296220608,128882.0,152670.0,11844.0
1680104296229608,128876.0,152751.0,11822.0
1680104296241608,128881.0,152743.0,11821.0
1680104296252608,128871.0,152708.0,11809.0
1680104296259608,128873.0,152714.0,11817.0
1680104296270608,128865.0,152723.0,11796.0
1680104296280608,128879.0,152739.0,11813.0
1680104296290608,128926.0,152730.0,11808.0
1680104296299608,128885.0,152781.0,11809.0
1680104296310608,128842.0,152757.0,11821.0
1680104296320608,128925.0,152753.0,11804.0
1680104296332608,128874.0,152807.0,11815.0
1680104296339608,128852.0,152748.0,11847.0
1680104296350607,128861.0,152736.0,11818.0
1680104296360608,128906.0,152753.0,11821.0
1680104296372608,128882.0,152785.0,11804.0
1680104296381608,128871.0,152703.0,11830.0
1680104296390608,128843.0,152727.0,11830.0
1680104296400608,128858.0,152677.0,11828.0
1680104296412608,128911.0,152737.0,11829.0
1680104296421608,128931.0,152681.0,11823.0
1680104296429608,128921.0,152620.0,11862.0
1680104296441608,128979.0,152656.0,11828.0
1680104296451608,128987.0,152653.0,11871.0
1680104296460608,128990.0,152615.0,11869.0
1680104296470608,128955.0,152611.0,11888.0
1680104296482608,129008.0,152590.0,11872.0
1680104296489608,129000.0,152612.0,11880.0
1680104296500608,129010.0,152604.0,11856.0
1680104296511608,128984.0,152610.0,11858.0
1680104296520608,128944.0,152612.0,11862.0
1680104296530608,128927.0,152589.0,11847.0
1680104296542608,128935.0,152684.0,11851.0
1680104296550608,128940.0,152644.0,11831.0
1680104296559608,128897.0,152654.0,11851.0
1680104296571608,128930.0,152692.0,11796.0
1680104296581608,128937.0,152670.0,11834.0
1680104296590608,128908.0,152710.0,11828.0
1680104296599608,128902.0,152720.0,11832.0
1680104296611608,128899.0,152717.0,11797.0
1680104296622608,128867.0,152733.0,11818.0
1680104296629608,128883.0,152715.0,11818.0
1680104296640608,128874.0,152748.0,11831.0
1680104296652608,128883.0,152730.0,11806.0
1680104296660608,128880.0,152739.0,11820.0
1680104296670608,128898.0,152706.0,11805.0
1680104296680608,128889.0,152730.0,11826.0
1680104296690608,128876.0,152724.0,11816.0
1680104296700608,128910.0,152748.0,11829.0
1680104296710608,128895.0,152706.0,11829.0
1680104296720608,128900.0,152726.0,11822.0
1680104296730608,128906.0,152738.0,11825.0
1680104296742608,128909.0,152753.0,11830.0
1680104296752608,128910.0,152704.0,11845.0
1680104296759608,128902.0,152705.0,11827.0
1680104296769608,128898.0,152718.0,11845.0
1680104296780608,128897.0,152709.0,11837.0
1680104296792608,128890.0,152708.0,11831.0
1680104296799608,128883.0,152703.0,11864.0
1680104296810608,128895.0,152694.0,11810.0
1680104296820608,128919.0,152717.0,11830.0
1680104296832608,128845.0,152763.0,11822.0
1680104296840608,128879.0,152666.0,11842.0
1680104296849608,128862.0,152724.0,11832.0
1680104296860607,128882.0,152735.0,11786.0
1680104296872608,128889.0,152695.0,11819.0
1680104296879608,128862.0,152697.0,11825.0
1680104296889608,128860.0,152719.0,11831.0
1680104296901608,128871.0,152740.0,11795.0
1680104296910608,128864.0,152677.0,11812.0
1680104296920608,128860.0,152717.0,11821.0
1680104296930608,128865.0,152747.0,11809.0
1680104296940608,128862.0,152742.0,11804.0
1680104296950608,128817.0,152772.0,11803.0
1680104296960608,128861.0,152668.0,11807.0
1680104296970608,128908.0,152719.0,11829.0
1680104296980608,128828.0,152763.0,11804.0
1680104296992608,128856.0,152687.0,11813.0
1680104296999608,128856.0,152726.0,11816.0
