ts,x,y,z
1679064572943881,-9.87,0.2,-1.53
1679064573044881,-9.83,0.88,-1.06
1679064573146881,-9.52,0.48,-0.92
1679064573245881,-9.76,0.74,-0.95
1679064573346881,-9.72,0.78,-1.06
1679064573447881,-9.75,0.8,-0.93
1679064573547881,-9.69,0.73,-0.97
1679064573648881,-9.69,0.64,-0.98
1679064573749881,-9.69,0.71,-0.9
1679064573850881,-9.58,0.66,-0.91
1679064573951881,-9.63,0.68,-0.95
1679064574052881,-9.68,0.7,-0.96
1679064574153881,-9.72,0.79,-0.94
1679064574254881,-9.79,0.85,-1.01
1679064574355881,-9.81,0.86,-0.95
1679064574455881,-9.73,0.8,-0.95
1679064574556881,-9.71,0.77,-0.97
1679064574657881,-9.72,0.75,-0.96
1679064574757881,-9.73,0.71,-0.94
1679064574858881,-9.72,0.72,-0.87
1679064574959881,-9.76,0.75,-0.92
1679064575060881,-9.69,0.66,-0.91
1679064575161882,-9.72,0.75,-0.92
1679064575261881,-9.71,0.76,-0.9
1679064575362882,-9.73,0.75,-0.91
1679064575464882,-9.79,0.8,-0.89
1679064575565882,-9.58,0.67,-0.83
1679064575665881,-9.65,0.58,-0.88
1679064575766882,-10.24,1.19,-1.03
1679064575866881,-9.92,0.94,-0.73
1679064575967882,-9.6,0.46,-0.71
1679064576068882,-9.86,0.72,-0.94
1679064576168882,-9.82,0.72,-0.77
1679064576269882,-9.69,0.56,-0.77
1679064576370882,-9.86,0.67,-0.83
1679064576471881,-9.78,0.69,-0.76
1679064576572881,-9.77,0.66,-0.71
1679064576674881,-9.67,0.52,-0.67
1679064576775881,-9.8,0.57,-0.72
1679064576876881,-9.64,0.38,-0.67
1679064576976881,-9.63,0.42,-0.66
1679064577077881,-9.72,0.48,-0.72
1679064577178881,-9.72,0.5,-0.68
1679064577277881,-9.75,0.52,-0.74
1679064577378881,-9.76,0.55,-0.74
1679064577479881,-9.76,0.54,-0.72
1679064577580881,-9.77,0.54,-0.72
1679064577680881,-9.75,0.57,-0.74
1679064577781881,-9.76,0.56,-0.74
1679064577882881,-9.76,0.53,-0.74
1679064577981881,-9.77,0.55,-0.74
1679064578082881,-9.78,0.55,-0.72
1679064578184881,-9.76,0.54,-0.73
1679064578285881,-9.77,0.57,-0.74
1679064578386881,-9.76,0.54,-0.74
1679064578487882,-9.77,0.57,-0.73
1679064578587881,-9.77,0.55,-0.74
1679064578688881,-9.76,0.53,-0.75
1679064578788881,-9.75,0.55,-0.74
1679064578889881,-9.79,0.57,-0.75
1679064578990882,-9.75,0.55,-0.74
1679064579090881,-9.76,0.57,-0.72
1679064579191882,-9.75,0.56,-0.76
1679064579292882,-9.76,0.57,-0.73
1679064579393882,-9.76,0.54,-0.75
1679064579494882,-9.75,0.54,-0.74
1679064579594882,-9.76,0.56,-0.75
1679064579695882,-9.77,0.58,-0.76
1679064579795881,-9.79,0.55,-0.72
1679064579896881,-9.75,0.58,-0.71
1679064579997881,-9.77,0.57,-0.77
1679064580098881,-9.75,0.55,-0.76
1679064580199881,-9.76,0.56,-0.77
1679064580300881,-9.77,0.54,-0.73
1679064580401881,-9.79,0.58,-0.75
1679064580502881,-9.78,0.57,-0.72
1679064580603881,-9.76,0.55,-0.74
1679064580704881,-9.77,0.56,-0.76
1679064580804881,-9.76,0.54,-0.74
1679064580904881,-9.76,0.51,-0.72
1679064581004881,-9.67,0.53,-0.61
1679064581105881,-9.78,0.64,-0.72
1679064581205881,-9.75,0.61,-0.74
1679064581306881,-9.77,0.58,-0.69
1679064581406881,-9.77,0.58,-0.68
1679064581507881,-9.77,0.56,-0.71
1679064581608881,-9.74,0.57,-0.69
1679064581708881,-9.77,0.59,-0.69
1679064581809881,-9.76,0.56,-0.67
1679064581910881,-9.75,0.58,-0.7
1679064582010881,-9.77,0.58,-0.7
1679064582111881,-9.79,0.58,-0.64
1679064582212881,-9.76,0.57,-0.69
1679064582313881,-9.78,0.56,-0.66
1679064582413881,-9.76,0.58,-0.68
1679064582514881,-9.76,0.57,-0.68
1679064582615881,-9.76,0.57,-0.7
1679064582715881,-9.77,0.56,-0.69
1679064582816881,-9.78,0.55,-0.75
1679064582917881,-9.77,0.58,-0.71
1679064583016881,-9.76,0.56,-0.69
1679064583117881,-9.76,0.58,-0.71
1679064583218881,-9.77,0.57,-0.72
1679064583318881,-9.78,0.57,-0.69
1679064583419881,-9.76,0.55,-0.7
1679064583519881,-9.76,0.55,-0.72
1679064583620881,-9.77,0.59,-0.71
1679064583722881,-9.77,0.57,-0.68
1679064583823881,-9.75,0.59,-0.7
1679064583923881,-9.77,0.56,-0.71
1679064584024881,-9.76,0.57,-0.72
1679064584125881,-9.76,0.56,-0.69
1679064584225881,-9.76,0.58,-0.68
1679064584326881,-9.76,0.58,-0.71
1679064584427881,-9.77,0.55,-0.67
1679064584527881,-9.75,0.56,-0.7
1679064584628881,-9.73,0.58,-0.7
1679064584729881,-9.75,0.56,-0.72
1679064584829881,-9.75,0.58,-0.69
1679064584931881,-9.75,0.57,-0.71
1679064585032881,-9.77,0.56,-0.72
1679064585132881,-9.73,0.57,-0.68
1679064585232881,-9.78,0.58,-0.71
1679064585333881,-9.76,0.58,-0.71
1679064585433881,-9.75,0.54,-0.7
1679064585534881,-9.78,0.57,-0.72
1679064585635881,-9.77,0.56,-0.7
1679064585735881,-9.76,0.58,-0.72
1679064585836881,-9.78,0.57,-0.7
1679064585937881,-9.77,0.55,-0.69
1679064586037881,-9.78,0.63,-0.7
1679064586138881,-9.76,0.53,-0.71
1679064586239881,-9.76,0.55,-0.71
1679064586339881,-9.77,0.52,-0.71
1679064586441881,-9.77,0.56,-0.68
1679064586542881,-9.76,0.55,-0.7
1679064586643881,-9.77,0.55,-0.74
1679064586744881,-9.76,0.55,-0.69
1679064586845881,-9.78,0.53,-0.71
1679064586946881,-9.77,0.56,-0.69
1679064587046881,-9.74,0.55,-0.72
1679064587146881,-9.75,0.53,-0.71
1679064587247881,-9.79,0.55,-0.71
1679064587348881,-9.78,0.57,-0.72
1679064587448881,-9.77,0.57,-0.71
1679064587549881,-9.76,0.56,-0.72
1679064587651881,-9.78,0.59,-0.72
1679064587752881,-9.76,0.57,-0.7
1679064587853881,-9.76,0.56,-0.73
1679064587953881,-9.78,0.56,-0.7
1679064588054881,-9.75,0.55,-0.73
1679064588155881,-9.75,0.55,-0.69
1679064588256881,-9.77,0.57,-0.7
1679064588357881,-9.79,0.59,-0.72
1679064588458881,-9.75,0.57,-0.68
1679064588558881,-9.75,0.57,-0.71
1679064588659881,-9.78,0.57,-0.73
1679064588761881,-9.77,0.55,-0.75
1679064588862882,-9.8,0.55,-0.74
1679064588961882,-9.75,0.56,-0.72
1679064589062882,-9.77,0.53,-0.76
1679064589163882,-9.73,0.57,-0.73
1679064589264882,-9.76,0.55,-0.76
1679064589365882,-9.76,0.56,-0.77
1679064589466882,-9.75,0.53,-0.77
1679064589566882,-9.74,0.51,-0.77
1679064589667882,-9.76,0.55,-0.75
1679064589767881,-9.7,0.5,-0.78
1679064589868881,-9.75,0.53,-0.74
1679064589970881,-9.76,0.54,-0.78
1679064590071881,-9.77,0.55,-0.78
1679064590171881,-9.8,0.51,-0.88
1679064590272881,-9.77,0.65,-0.7
1679064590372881,-9.72,0.54,-0.73
1679064590473881,-9.78,0.52,-0.75
1679064590574881,-9.76,0.55,-0.76
1679064590675881,-9.76,0.52,-0.79
1679064590775881,-9.75,0.54,-0.75
1679064590875881,-9.75,0.55,-0.77
1679064590976881,-9.75,0.56,-0.73
1679064591077881,-9.78,0.57,-0.79
1679064591177881,-9.75,0.55,-0.75
1679064591278881,-9.76,0.55,-0.8
1679064591378881,-9.75,0.53,-0.75
1679064591479881,-9.75,0.54,-0.77
1679064591580881,-9.74,0.56,-0.77
1679064591680881,-9.8,0.56,-0.77
1679064591781881,-9.77,0.57,-0.75
1679064591881881,-9.73,0.53,-0.75
1679064591982881,-9.77,0.55,-0.78
1679064592082881,-9.77,0.56,-0.76
1679064592183881,-9.76,0.56,-0.77
1679064592284881,-9.76,0.53,-0.79
1679064592385881,-9.78,0.54,-0.81
1679064592485881,-9.76,0.54,-0.75
1679064592585881,-9.75,0.56,-0.78
1679064592686881,-9.76,0.54,-0.8
1679064592786881,-9.74,0.57,-0.79
1679064592887881,-9.74,0.56,-0.78
1679064592987881,-9.75,0.53,-0.78
1679064593087881,-9.76,0.55,-0.76
1679064593189881,-9.77,0.55,-0.76
1679064593289881,-9.75,0.53,-0.78
1679064593390881,-9.75,0.53,-0.76
1679064593491881,-9.76,0.56,-0.8
1679064593592881,-9.76,0.54,-0.77
1679064593693881,-9.77,0.55,-0.76
1679064593794881,-9.79,0.55,-0.75
1679064593893881,-9.75,0.55,-0.77
1679064593994881,-9.76,0.53,-0.79
1679064594094881,-9.76,0.53,-0.76
1679064594195881,-9.77,0.53,-0.76
1679064594295881,-9.77,0.54,-0.78
1679064594395881,-9.76,0.54,-0.76
1679064594496881,-9.78,0.57,-0.76
1679064594596881,-9.76,0.53,-0.77
1679064594698881,-9.75,0.58,-0.73
1679064594799881,-9.77,0.55,-0.74
1679064594899881,-9.76,0.52,-0.78
1679064595000881,-9.77,0.54,-0.77
1679064595100881,-9.74,0.54,-0.75
1679064595201881,-9.78,0.55,-0.75
1679064595301881,-9.76,0.53,-0.76
1679064595402881,-9.75,0.56,-0.7
1679064595502881,-9.77,0.54,-0.77
1679064595603881,-9.77,0.52,-0.78
1679064595703881,-9.74,0.54,-0.76
1679064595803881,-9.77,0.53,-0.78
1679064595904881,-9.77,0.52,-0.75
1679064596004881,-9.77,0.53,-0.79
1679064596105881,-9.76,0.53,-0.77
1679064596206881,-9.76,0.51,-0.76
1679064596308881,-9.74,0.55,-0.75
1679064596408881,-9.75,0.54,-0.77
1679064596508881,-9.75,0.54,-0.75
1679064596609881,-9.74,0.54,-0.72
1679064596710881,-9.76,0.53,-0.73
1679064596810881,-9.76,0.53,-0.7
1679064596911881,-9.79,0.55,-0.79
1679064597012881,-9.75,0.54,-0.75
1679064597112881,-9.76,0.55,-0.75
1679064597212881,-9.75,0.52,-0.76
1679064597313881,-9.76,0.53,-0.72
1679064597414881,-9.76,0.54,-0.76
1679064597515881,-9.76,0.54,-0.71
1679064597617881,-9.74,0.53,-0.74
1679064597717881,-9.74,0.53,-0.78
1679064597818881,-9.76,0.52,-0.76
1679064597919881,-9.74,0.55,-0.73
1679064598019881,-9.79,0.56,-0.75
1679064598120881,-9.76,0.53,-0.73
1679064598221881,-9.77,0.54,-0.75
1679064598322881,-9.75,0.52,-0.76
1679064598422881,-9.76,0.56,-0.76
1679064598522881,-9.77,0.57,-0.75
1679064598623881,-9.74,0.54,-0.74
1679064598723881,-9.77,0.54,-0.76
1679064598824881,-9.78,0.54,-0.74
1679064598926881,-9.75,0.54,-0.75
1679064599027881,-9.77,0.54,-0.76
1679064599127881,-9.75,0.55,-0.77
1679064599228881,-9.76,0.54,-0.76
1679064599328881,-9.77,0.53,-0.77
1679064599429881,-9.78,0.53,-0.75
1679064599530881,-9.76,0.55,-0.77
1679064599630881,-9.74,0.55,-0.74
1679064599731881,-9.76,0.55,-0.73
1679064599832881,-9.76,0.54,-0.74
1679064599933881,-9.75,0.55,-0.75
1679064600034881,-9.76,0.53,-0.71
1679064600136881,-9.76,0.53,-0.75
1679064600236881,-9.77,0.52,-0.73
1679064600336881,-9.76,0.53,-0.74
1679064600437881,-9.77,0.54,-0.76
1679064600538881,-9.79,0.54,-0.72
1679064600638881,-9.77,0.54,-0.74
1679064600739881,-9.78,0.57,-0.76
1679064600840881,-9.75,0.53,-0.79
1679064600941881,-9.8,0.63,-0.73
1679064601042881,-9.79,0.57,-0.73
1679064601143881,-9.76,0.52,-0.72
1679064601244881,-9.77,0.53,-0.75
1679064601345881,-9.76,0.57,-0.74
1679064601445881,-9.76,0.53,-0.75
1679064601545881,-9.77,0.56,-0.72
1679064601646881,-9.76,0.58,-0.72
1679064601746881,-9.77,0.56,-0.77
1679064601847881,-9.76,0.56,-0.7
1679064601948881,-9.78,0.56,-0.76
1679064602049881,-9.78,0.56,-0.73
1679064602150881,-9.75,0.55,-0.74
1679064602251881,-9.77,0.53,-0.72
1679064602352882,-9.79,0.58,-0.73
1679064602452881,-9.74,0.49,-0.73
1679064602553882,-9.75,0.51,-0.71
1679064602655882,-9.8,0.57,-0.74
1679064602756882,-9.77,0.55,-0.74
1679064602857882,-9.76,0.51,-0.68
1679064602958882,-9.75,0.52,-0.7
1679064603058881,-9.77,0.55,-0.69
1679064603158881,-9.77,0.77,-0.66
1679064603259881,-9.77,0.55,-0.68
1679064603360881,-9.75,0.59,-0.73
1679064603460881,-9.78,0.56,-0.67
1679064603561881,-9.75,0.6,-0.68
1679064603662881,-9.77,0.56,-0.64
1679064603762881,-9.75,0.58,-0.65
1679064603864881,-9.77,0.57,-0.66
1679064603965881,-9.77,0.57,-0.67
1679064604066881,-9.76,0.56,-0.67
1679064604167881,-9.78,0.58,-0.69
1679064604268881,-9.76,0.58,-0.68
1679064604368881,-9.77,0.57,-0.64
1679064604469881,-9.77,0.57,-0.66
1679064604570881,-9.77,0.56,-0.66
1679064604669881,-9.77,0.57,-0.64
1679064604770881,-9.76,0.54,-0.67
1679064604871881,-9.77,0.56,-0.66
1679064604971881,-9.77,0.58,-0.69
1679064605072881,-9.75,0.58,-0.68
1679064605174881,-9.77,0.57,-0.64
1679064605274881,-9.77,0.56,-0.66
1679064605375881,-9.77,0.56,-0.68
1679064605476881,-9.77,0.56,-0.65
1679064605577881,-9.76,0.56,-0.64
1679064605678881,-9.76,0.58,-0.64
1679064605778881,-9.78,0.58,-0.65
1679064605878881,-9.77,0.58,-0.68
1679064605979881,-9.77,0.55,-0.68
1679064606080881,-9.76,0.57,-0.66
1679064606181881,-9.77,0.54,-0.68
1679064606282881,-9.77,0.58,-0.68
1679064606384881,-9.77,0.56,-0.66
1679064606485881,-9.78,0.58,-0.65
1679064606585881,-9.75,0.58,-0.64
1679064606686881,-9.76,0.55,-0.65
1679064606787881,-9.79,0.56,-0.67
1679064606887881,-9.77,0.56,-0.66
1679064606988881,-9.77,0.58,-0.64
1679064607088881,-9.78,0.58,-0.66
1679064607188881,-9.77,0.54,-0.68
1679064607289881,-9.77,0.55,-0.65
1679064607390881,-9.78,0.57,-0.66
1679064607490881,-9.76,0.5,-0.69
1679064607591881,-9.77,0.52,-0.67
1679064607691881,-9.76,0.55,-0.65
1679064607793881,-9.75,0.57,-0.67
1679064607894881,-9.75,0.58,-0.65
1679064607995881,-9.77,0.52,-0.69
1679064608095881,-9.76,0.55,-0.69
1679064608196881,-9.77,0.54,-0.67
1679064608297881,-9.77,0.58,-0.68
1679064608398881,-9.76,0.58,-0.65
1679064608498881,-9.78,0.59,-0.64
1679064608599881,-9.76,0.58,-0.64
1679064608700881,-9.77,0.58,-0.65
1679064608800881,-9.77,0.58,-0.64
1679064608901881,-9.77,0.56,-0.61
1679064609003881,-9.76,0.57,-0.66
1679064609103881,-9.76,0.56,-0.66
1679064609204881,-9.76,0.57,-0.66
1679064609305881,-9.77,0.57,-0.64
1679064609405881,-9.78,0.59,-0.65
1679064609506881,-9.76,0.58,-0.68
1679064609607881,-9.78,0.57,-0.67
1679064609708881,-9.78,0.57,-0.63
1679064609809881,-9.77,0.59,-0.69
1679064609910881,-9.76,0.58,-0.64
1679064610010881,-9.76,0.57,-0.65
1679064610111881,-9.78,0.58,-0.62
1679064610212881,-9.77,0.57,-0.64
1679064610312881,-9.76,0.55,-0.64
1679064610413881,-9.78,0.57,-0.64
1679064610514881,-9.77,0.57,-0.64
1679064610614881,-9.77,0.57,-0.66
1679064610715881,-9.76,0.58,-0.65
1679064610816881,-9.77,0.58,-0.65
1679064610916881,-9.77,0.57,-0.64
1679064611017881,-9.77,0.58,-0.64
1679064611118881,-9.77,0.59,-0.64
1679064611219881,-9.78,0.59,-0.67
1679064611320881,-9.78,0.58,-0.65
1679064611420881,-9.75,0.58,-0.66
1679064611522881,-9.75,0.56,-0.64
1679064611623881,-9.77,0.58,-0.64
1679064611724881,-9.78,0.58,-0.68
1679064611825881,-9.76,0.58,-0.62
1679064611926881,-9.76,0.56,-0.67
1679064612027881,-9.77,0.57,-0.66
1679064612127881,-9.76,0.58,-0.66
1679064612228881,-9.76,0.59,-0.64
1679064612329882,-9.77,0.57,-0.64
1679064612429881,-9.77,0.58,-0.65
1679064612529881,-9.76,0.59,-0.66
1679064612629881,-9.78,0.59,-0.62
1679064612729881,-9.77,0.59,-0.62
1679064612830881,-9.77,0.57,-0.67
1679064612931881,-9.74,0.62,-0.56
1679064613032881,-9.78,0.62,-0.56
1679064613132881,-9.76,0.67,-0.51
1679064613233881,-9.77,0.64,-0.49
1679064613334881,-9.77,0.67,-0.49
1679064613434881,-9.79,0.72,-0.53
1679064613535881,-9.78,0.72,-0.48
1679064613636881,-9.76,0.72,-0.45
1679064613737881,-9.81,0.72,-0.43
1679064613837881,-9.79,0.73,-0.44
1679064613937881,-9.79,0.71,-0.3
1679064614038881,-9.78,0.93,-0.11
1679064614139881,-9.81,0.66,-0.01
1679064614239881,-9.72,1.0,0.19
1679064614340881,-9.88,1.51,0.47
1679064614441881,-9.83,0.47,0.77
1679064614542881,-9.73,0.11,0.47
1679064614643881,-9.67,0.96,1.17
1679064614744881,-9.82,1.1,1.18
1679064614845881,-9.58,0.86,1.4
1679064614946881,-9.68,1.07,1.43
1679064615047881,-9.55,0.92,1.42
1679064615147881,-9.76,0.36,1.27
1679064615248881,-9.54,0.97,1.83
1679064615348881,-9.63,0.8,1.76
1679064615449881,-9.29,0.58,1.66
1679064615550881,-9.76,1.11,2.08
1679064615650881,-10.18,0.14,1.05
1679064615751881,-9.7,1.16,1.83
1679064615851881,-9.82,0.29,1.5
1679064615951881,-9.93,0.62,1.57
1679064616052881,-9.87,0.64,1.65
1679064616152881,-9.66,0.84,1.81
1679064616252881,-9.19,1.92,2.04
1679064616354881,-9.73,0.84,1.67
1679064616454881,-9.95,0.75,2.0
1679064616554880,-9.84,0.92,1.81
1679064616655881,-9.58,0.67,1.9
1679064616755880,-9.5,0.7,1.84
