ts,x,y,z
2023-04-13 18:38:40.826569,-9.81,-0.69,0.32
2023-04-13 18:38:40.926569,-9.81,-0.69,0.3
2023-04-13 18:38:41.027569,-9.82,-0.72,0.35
2023-04-13 18:38:41.128569,-9.8,-0.7,0.32
2023-04-13 18:38:41.229569,-9.78,-0.69,0.36
2023-04-13 18:38:41.330569,-9.79,-0.69,0.32
2023-04-13 18:38:41.430569,-9.81,-0.68,0.31
2023-04-13 18:38:41.531569,-9.82,-0.71,0.3
2023-04-13 18:38:41.632569,-9.8,-0.72,0.31
2023-04-13 18:38:41.732569,-9.79,-0.7,0.33
2023-04-13 18:38:41.833569,-9.81,-0.73,0.31
2023-04-13 18:38:41.933569,-9.8,-0.71,0.3
2023-04-13 18:38:42.034569,-9.81,-0.72,0.32
2023-04-13 18:38:42.136569,-9.82,-0.73,0.29
2023-04-13 18:38:42.237569,-9.8,-0.72,0.33
2023-04-13 18:38:42.337570,-9.8,-0.72,0.31
2023-04-13 18:38:42.438570,-9.83,-0.69,0.33
2023-04-13 18:38:42.539570,-9.81,-0.73,0.33
2023-04-13 18:38:42.639570,-9.82,-0.68,0.32
2023-04-13 18:38:42.740570,-9.8,-0.69,0.35
2023-04-13 18:38:42.841570,-9.77,-0.73,0.3
2023-04-13 18:38:42.941570,-9.8,-0.72,0.35
2023-04-13 18:38:43.042570,-9.82,-0.73,0.33
2023-04-13 18:38:43.143570,-9.81,-0.78,0.31
2023-04-13 18:38:43.243570,-9.83,-0.75,0.31
2023-04-13 18:38:43.343570,-9.81,-0.72,0.32
2023-04-13 18:38:43.444570,-9.85,-0.71,0.31
2023-04-13 18:38:43.545570,-9.83,-0.72,0.3
2023-04-13 18:38:43.646570,-9.82,-0.7,0.32
2023-04-13 18:38:43.747570,-9.83,-0.73,0.32
2023-04-13 18:38:43.847570,-9.82,-0.69,0.32
2023-04-13 18:38:43.948570,-9.8,-0.71,0.36
2023-04-13 18:38:44.049570,-9.81,-0.65,0.33
2023-04-13 18:38:44.149570,-9.82,-0.68,0.36
2023-04-13 18:38:44.249570,-9.82,-0.7,0.34
2023-04-13 18:38:44.350570,-9.79,-0.73,0.35
2023-04-13 18:38:44.450570,-9.82,-0.72,0.36
2023-04-13 18:38:44.551570,-9.8,-0.7,0.34
2023-04-13 18:38:44.652570,-9.78,-0.7,0.4
2023-04-13 18:38:44.752570,-9.79,-0.7,0.39
2023-04-13 18:38:44.853570,-9.81,-0.72,0.35
2023-04-13 18:38:44.954570,-9.8,-0.73,0.34
2023-04-13 18:38:45.055570,-9.79,-0.74,0.34
2023-04-13 18:38:45.156570,-9.82,-0.78,0.37
2023-04-13 18:38:45.257570,-9.81,-0.78,0.34
2023-04-13 18:38:45.357570,-9.85,-0.78,0.38
2023-04-13 18:38:45.458570,-9.84,-0.83,0.33
2023-04-13 18:38:45.559570,-9.83,-0.82,0.3
2023-04-13 18:38:45.659570,-9.82,-0.8,0.35
2023-04-13 18:38:45.760570,-9.8,-0.82,0.32
2023-04-13 18:38:45.861570,-9.77,-0.8,0.35
2023-04-13 18:38:45.962570,-9.83,-0.78,0.3
2023-04-13 18:38:46.062570,-9.83,-0.85,0.32
2023-04-13 18:38:46.164570,-9.8,-0.81,0.34
2023-04-13 18:38:46.265570,-9.82,-0.84,0.36
2023-04-13 18:38:46.365570,-9.8,-0.82,0.39
2023-04-13 18:38:46.466570,-9.82,-0.82,0.35
2023-04-13 18:38:46.567570,-9.82,-0.82,0.36
2023-04-13 18:38:46.667570,-9.82,-0.83,0.33
2023-04-13 18:38:46.768570,-9.81,-0.83,0.35
2023-04-13 18:38:46.868570,-9.82,-0.79,0.33
2023-04-13 18:38:46.969570,-9.82,-0.76,0.35
2023-04-13 18:38:47.069570,-9.84,-0.75,0.34
2023-04-13 18:38:47.170570,-9.83,-0.7,0.37
2023-04-13 18:38:47.271570,-9.82,-0.75,0.37
2023-04-13 18:38:47.371570,-9.82,-0.73,0.38
2023-04-13 18:38:47.473570,-9.84,-0.69,0.34
2023-04-13 18:38:47.573570,-9.83,-0.71,0.32
2023-04-13 18:38:47.674570,-9.84,-0.67,0.33
2023-04-13 18:38:47.774570,-9.8,-0.66,0.37
2023-04-13 18:38:47.875570,-9.81,-0.68,0.38
2023-04-13 18:38:47.976570,-9.82,-0.65,0.42
2023-04-13 18:38:48.075570,-9.81,-0.67,0.35
2023-04-13 18:38:48.176570,-9.8,-0.72,0.36
2023-04-13 18:38:48.277570,-9.81,-0.7,0.35
2023-04-13 18:38:48.378570,-9.8,-0.69,0.35
2023-04-13 18:38:48.479570,-9.81,-0.75,0.37
2023-04-13 18:38:48.580570,-9.81,-0.78,0.35
2023-04-13 18:38:48.680570,-9.79,-0.78,0.31
2023-04-13 18:38:48.781570,-9.77,-0.76,0.35
2023-04-13 18:38:48.882570,-9.82,-0.69,0.36
2023-04-13 18:38:48.983569,-9.82,-0.76,0.34
2023-04-13 18:38:49.084570,-9.81,-0.74,0.37
2023-04-13 18:38:49.184569,-9.82,-0.68,0.37
2023-04-13 18:38:49.284569,-9.83,-0.66,0.34
2023-04-13 18:38:49.385569,-9.82,-0.69,0.35
2023-04-13 18:38:49.486570,-9.83,-0.69,0.34
2023-04-13 18:38:49.586569,-9.76,-0.63,0.38
2023-04-13 18:38:49.687569,-9.81,-0.6,0.4
2023-04-13 18:38:49.787569,-9.79,-0.68,0.34
2023-04-13 18:38:49.888569,-9.81,-0.69,0.38
2023-04-13 18:38:49.989570,-9.79,-0.71,0.35
2023-04-13 18:38:50.089569,-9.8,-0.69,0.41
2023-04-13 18:38:50.190570,-9.82,-0.75,0.36
2023-04-13 18:38:50.292570,-9.8,-0.68,0.39
2023-04-13 18:38:50.393570,-9.81,-0.73,0.39
2023-04-13 18:38:50.493569,-9.81,-0.77,0.45
2023-04-13 18:38:50.593569,-9.81,-0.77,0.43
2023-04-13 18:38:50.694569,-9.8,-0.78,0.42
2023-04-13 18:38:50.795570,-9.77,-0.78,0.41
2023-04-13 18:38:50.896570,-9.79,-0.77,0.41
2023-04-13 18:38:50.997570,-9.83,-0.79,0.39
2023-04-13 18:38:51.098570,-9.85,-0.65,0.33
2023-04-13 18:38:51.198570,-9.76,-0.96,0.4
2023-04-13 18:38:51.299570,-9.77,-1.28,0.54
2023-04-13 18:38:51.399570,-9.87,-1.28,0.44
2023-04-13 18:38:51.501570,-9.83,-1.06,0.57
2023-04-13 18:38:51.602570,-9.91,-0.52,0.84
2023-04-13 18:38:51.703570,-9.58,-1.35,1.42
2023-04-13 18:38:51.803570,-9.91,-1.11,1.45
2023-04-13 18:38:51.904570,-9.76,-1.11,1.42
2023-04-13 18:38:52.004570,-9.63,-1.53,1.49
2023-04-13 18:38:52.105570,-9.73,-1.72,1.37
2023-04-13 18:38:52.205570,-9.51,-2.28,1.66
2023-04-13 18:38:52.306570,-11.45,-2.36,1.0
2023-04-13 18:38:52.406570,-9.73,-3.96,0.39
2023-04-13 18:38:52.507570,-8.6,-4.48,1.2
2023-04-13 18:38:52.607570,-10.51,-4.46,0.89
2023-04-13 18:38:52.708570,-7.83,-1.21,1.92
2023-04-13 18:38:52.809570,-5.79,-4.34,-0.27
2023-04-13 18:38:52.909570,-7.5,-5.05,0.81
2023-04-13 18:38:53.011570,-9.99,-5.5,1.5
2023-04-13 18:38:53.112570,-9.39,-3.66,-1.26
2023-04-13 18:38:53.213570,-10.86,-3.58,1.24
2023-04-13 18:38:53.313570,-9.76,-3.09,2.19
2023-04-13 18:38:53.414570,-12.65,1.1,-2.12
2023-04-13 18:38:53.514570,-9.33,0.99,0.15
2023-04-13 18:38:53.615570,-9.88,-0.45,0.83
2023-04-13 18:38:53.716570,-9.73,-1.77,0.8
2023-04-13 18:38:53.817570,-9.76,-0.66,1.33
2023-04-13 18:38:53.918570,-9.01,-1.1,1.95
2023-04-13 18:38:54.019570,-8.89,-1.56,2.52
2023-04-13 18:38:54.120570,-9.45,-1.91,2.11
2023-04-13 18:38:54.220570,-9.72,-0.9,1.89
2023-04-13 18:38:54.321570,-9.39,-1.88,2.04
2023-04-13 18:38:54.421570,-9.59,-2.87,1.69
2023-04-13 18:38:54.522570,-9.71,-2.01,1.99
2023-04-13 18:38:54.623570,-9.7,-3.42,1.69
2023-04-13 18:38:54.724570,-11.42,-2.43,2.1
2023-04-13 18:38:54.825570,-10.51,-3.08,1.23
2023-04-13 18:38:54.926570,-8.38,-5.83,1.52
2023-04-13 18:38:55.027570,-4.57,-6.35,3.11
2023-04-13 18:38:55.128570,-4.75,-4.4,1.13
2023-04-13 18:38:55.230570,-7.38,-3.83,0.67
2023-04-13 18:38:55.330570,-12.34,-5.09,1.26
2023-04-13 18:38:55.431570,-11.31,-3.36,0.99
2023-04-13 18:38:55.531570,-10.68,-3.05,1.37
2023-04-13 18:38:55.632570,-9.25,-1.58,0.73
2023-04-13 18:38:55.732570,-12.38,0.9,-1.07
2023-04-13 18:38:55.833570,-9.47,-0.08,2.67
2023-04-13 18:38:55.934570,-11.29,-4.43,0.43
2023-04-13 18:38:56.034570,-9.69,-0.66,1.26
2023-04-13 18:38:56.134570,-10.07,-0.93,2.36
2023-04-13 18:38:56.235570,-9.42,-0.29,2.46
2023-04-13 18:38:56.335569,-9.63,-0.42,2.13
2023-04-13 18:38:56.436570,-9.54,-1.45,2.22
2023-04-13 18:38:56.537570,-9.69,-1.36,1.93
2023-04-13 18:38:56.638570,-9.79,-1.28,2.08
2023-04-13 18:38:56.738570,-9.66,-1.35,2.39
2023-04-13 18:38:56.840570,-8.66,-2.88,2.28
2023-04-13 18:38:56.941570,-10.78,-2.5,1.74
2023-04-13 18:38:57.042570,-10.54,-2.93,1.62
2023-04-13 18:38:57.143570,-10.66,-3.16,1.05
2023-04-13 18:38:57.242570,-8.64,-5.19,1.91
2023-04-13 18:38:57.343570,-5.44,-1.49,-0.01
2023-04-13 18:38:57.444570,-7.81,-4.52,-0.04
2023-04-13 18:38:57.544570,-11.26,-6.48,0.2
2023-04-13 18:38:57.645570,-10.36,-5.38,0.81
2023-04-13 18:38:57.745570,-9.06,-7.26,2.45
2023-04-13 18:38:57.846570,-10.78,13.35,0.8
2023-04-13 18:38:57.946570,-8.57,0.44,2.84
2023-04-13 18:38:58.046570,-8.99,-0.27,1.34
2023-04-13 18:38:58.147570,-9.38,-1.09,1.53
2023-04-13 18:38:58.248570,-9.78,-0.4,1.84
2023-04-13 18:38:58.349570,-9.75,-0.83,1.56
2023-04-13 18:38:58.450570,-9.67,-0.53,1.99
2023-04-13 18:38:58.550570,-9.13,-2.32,0.88
2023-04-13 18:38:58.651570,-8.07,-1.45,1.47
2023-04-13 18:38:58.752570,-9.93,-1.3,1.83
2023-04-13 18:38:58.852570,-9.36,-2.38,1.23
2023-04-13 18:38:58.953570,-9.03,-2.31,1.05
2023-04-13 18:38:59.053569,-9.19,-1.6,1.83
2023-04-13 18:38:59.154569,-10.07,-0.78,1.78
2023-04-13 18:38:59.255570,-9.32,-0.96,2.11
2023-04-13 18:38:59.356570,-9.69,-1.77,2.1
2023-04-13 18:38:59.458570,-9.81,-1.22,1.71
2023-04-13 18:38:59.559570,-9.79,-1.19,1.18
2023-04-13 18:38:59.659570,-9.54,-1.1,2.04
2023-04-13 18:38:59.760570,-9.51,-0.75,2.18
2023-04-13 18:38:59.861570,-9.71,-0.64,1.94
2023-04-13 18:38:59.961570,-9.89,-0.53,1.72
2023-04-13 18:39:00.062570,-9.51,-1.01,2.12
2023-04-13 18:39:00.163570,-9.58,-1.22,2.03
2023-04-13 18:39:00.264570,-9.51,-1.12,1.97
2023-04-13 18:39:00.365570,-9.63,-0.65,2.0
2023-04-13 18:39:00.465570,-9.75,-0.2,1.9
2023-04-13 18:39:00.566570,-9.66,-0.47,2.09
2023-04-13 18:39:00.667570,-9.67,-0.36,2.06
2023-04-13 18:39:00.768570,-9.63,-0.19,2.19
2023-04-13 18:39:00.868570,-9.91,-2.17,1.91
2023-04-13 18:39:00.969570,-9.48,-1.38,2.01
2023-04-13 18:39:01.070570,-9.48,-1.41,2.12
2023-04-13 18:39:01.170570,-9.38,-2.24,1.84
2023-04-13 18:39:01.271570,-10.32,-2.75,1.42
2023-04-13 18:39:01.372570,-11.39,-3.12,0.62
2023-04-13 18:39:01.472570,-11.16,-3.13,1.12
2023-04-13 18:39:01.573570,-8.35,-0.34,0.3
2023-04-13 18:39:01.673570,-7.45,-2.0,-0.48
2023-04-13 18:39:01.774570,-10.42,-3.1,-0.08
2023-04-13 18:39:01.875570,-11.89,-3.57,-0.72
2023-04-13 18:39:01.975570,-10.69,-4.21,-0.64
2023-04-13 18:39:02.075570,-9.44,-2.91,2.65
2023-04-13 18:39:02.176570,-12.96,-0.07,-2.59
2023-04-13 18:39:02.278570,-8.44,-1.55,5.51
2023-04-13 18:39:02.378569,-9.63,1.21,1.88
2023-04-13 18:39:02.479570,-9.75,-1.33,1.51
2023-04-13 18:39:02.580570,-9.52,-1.37,1.55
2023-04-13 18:39:02.681570,-9.71,-1.27,1.23
2023-04-13 18:39:02.782570,-9.45,-2.45,1.59
2023-04-13 18:39:02.883570,-9.19,-2.94,2.17
2023-04-13 18:39:02.984570,-11.37,-1.49,1.33
2023-04-13 18:39:03.085570,-10.41,-2.64,1.09
2023-04-13 18:39:03.185570,-11.74,-3.51,1.0
2023-04-13 18:39:03.285570,-10.32,-3.43,1.09
2023-04-13 18:39:03.387570,-6.4,-0.47,-0.98
2023-04-13 18:39:03.488570,-9.2,-4.06,-0.18
2023-04-13 18:39:03.588570,-11.97,-8.89,0.49
2023-04-13 18:39:03.689570,-10.57,-4.55,-0.43
2023-04-13 18:39:03.790570,-9.8,-4.21,0.59
2023-04-13 18:39:03.891570,-10.74,-1.17,5.04
2023-04-13 18:39:03.992570,-10.14,-2.08,0.9
2023-04-13 18:39:04.093570,-10.28,-0.03,0.72
2023-04-13 18:39:04.194570,-9.84,-0.85,1.04
2023-04-13 18:39:04.296570,-9.33,-0.59,1.94
2023-04-13 18:39:04.397570,-9.87,-0.28,1.68
2023-04-13 18:39:04.498570,-9.77,-1.06,1.75
2023-04-13 18:39:04.599570,-9.6,-1.0,1.97
2023-04-13 18:39:04.700570,-9.97,-0.89,2.0
2023-04-13 18:39:04.801571,-9.4,-1.97,2.12
2023-04-13 18:39:04.902571,-9.62,-2.15,2.29
2023-04-13 18:39:05.002570,-9.79,-3.31,2.59
2023-04-13 18:39:05.103571,-10.74,-3.05,1.74
2023-04-13 18:39:05.204571,-11.95,-3.59,1.1
2023-04-13 18:39:05.306571,-9.72,-3.6,2.05
2023-04-13 18:39:05.407571,-5.18,-2.0,-0.35
2023-04-13 18:39:05.508571,-7.93,-5.33,0.71
2023-04-13 18:39:05.609570,-11.16,-6.61,1.34
2023-04-13 18:39:05.709570,-10.18,-5.3,1.27
2023-04-13 18:39:05.810570,-10.26,-6.73,1.73
2023-04-13 18:39:05.910570,-12.43,1.6,-0.47
2023-04-13 18:39:06.011570,-11.01,-0.53,-0.15
2023-04-13 18:39:06.112570,-10.39,-4.55,-0.25
2023-04-13 18:39:06.213570,-10.36,0.0,0.07
2023-04-13 18:39:06.314570,-9.73,0.2,0.9
2023-04-13 18:39:06.416570,-9.54,-0.63,1.79
2023-04-13 18:39:06.517570,-9.84,-0.37,1.11
2023-04-13 18:39:06.617570,-9.97,-0.41,1.22
2023-04-13 18:39:06.718570,-9.59,-0.98,2.06
2023-04-13 18:39:06.818570,-9.63,-0.6,1.56
2023-04-13 18:39:06.919570,-9.55,-0.99,2.55
2023-04-13 18:39:07.019570,-9.62,-0.46,1.79
2023-04-13 18:39:07.120570,-10.08,-1.07,2.08
2023-04-13 18:39:07.221570,-9.59,-1.19,1.93
2023-04-13 18:39:07.322570,-9.58,-0.94,2.06
2023-04-13 18:39:07.423570,-9.65,-0.79,1.95
2023-04-13 18:39:07.524570,-9.85,-1.17,1.82
2023-04-13 18:39:07.625570,-9.21,-1.3,2.66
2023-04-13 18:39:07.726570,-9.8,-0.72,1.74
2023-04-13 18:39:07.825570,-9.62,-1.29,1.9
2023-04-13 18:39:07.926570,-9.51,-0.67,2.36
2023-04-13 18:39:08.026570,-9.45,-1.23,2.13
2023-04-13 18:39:08.127570,-9.73,-0.3,1.69
2023-04-13 18:39:08.227570,-9.74,-0.83,1.93
2023-04-13 18:39:08.328570,-9.82,-0.62,1.85
2023-04-13 18:39:08.429570,-9.8,-0.94,1.3
2023-04-13 18:39:08.530570,-9.65,-0.95,1.68
2023-04-13 18:39:08.630570,-9.47,-1.02,2.2
2023-04-13 18:39:08.731570,-9.71,-0.92,1.97
2023-04-13 18:39:08.832570,-9.28,-1.36,2.48
2023-04-13 18:39:08.933570,-9.63,-1.24,2.29
2023-04-13 18:39:09.034570,-9.44,-1.57,2.53
2023-04-13 18:39:09.135570,-9.55,-1.55,2.3
2023-04-13 18:39:09.236570,-9.84,-1.92,2.02
2023-04-13 18:39:09.337570,-9.51,-2.24,2.49
2023-04-13 18:39:09.438570,-10.42,-2.85,2.08
2023-04-13 18:39:09.538570,-10.45,-3.52,1.43
2023-04-13 18:39:09.639570,-11.98,-3.05,2.13
2023-04-13 18:39:09.740570,-6.03,-0.19,-0.34
2023-04-13 18:39:09.841570,-5.38,-4.45,0.26
2023-04-13 18:39:09.942570,-9.82,-4.11,1.54
2023-04-13 18:39:10.044570,-12.06,-3.38,2.69
2023-04-13 18:39:10.145570,-11.2,-3.34,1.65
2023-04-13 18:39:10.245570,-9.25,-3.78,1.24
2023-04-13 18:39:10.346570,-12.42,9.76,-2.57
2023-04-13 18:39:10.446570,-9.49,1.34,2.49
2023-04-13 18:39:10.547570,-9.42,1.09,1.9
2023-04-13 18:39:10.648570,-9.71,-0.25,1.23
2023-04-13 18:39:10.749570,-9.75,-0.34,1.75
2023-04-13 18:39:10.850570,-9.71,-0.77,1.46
2023-04-13 18:39:10.950570,-9.67,-2.23,2.05
2023-04-13 18:39:11.051570,-9.98,-3.04,1.49
2023-04-13 18:39:11.152570,-10.81,-3.73,-0.07
2023-04-13 18:39:11.254570,-12.22,-1.5,1.53
2023-04-13 18:39:11.355570,-7.7,0.27,0.73
2023-04-13 18:39:11.456570,-5.75,-4.29,-0.5
2023-04-13 18:39:11.556570,-9.07,-2.54,-0.35
2023-04-13 18:39:11.657570,-11.39,-5.31,-0.48
2023-04-13 18:39:11.758571,-10.99,-4.67,0.02
2023-04-13 18:39:11.858570,-9.06,-3.65,0.88
2023-04-13 18:39:11.959571,-8.87,-2.62,1.71
2023-04-13 18:39:12.060571,-12.22,-1.05,-0.75
2023-04-13 18:39:12.159571,-11.28,-1.19,0.21
2023-04-13 18:39:12.260570,-9.55,-1.68,1.71
2023-04-13 18:39:12.360570,-9.65,-0.65,1.69
2023-04-13 18:39:12.461570,-9.51,-0.92,1.67
2023-04-13 18:39:12.563570,-9.86,-0.97,1.61
2023-04-13 18:39:12.664570,-9.52,-2.31,1.85
2023-04-13 18:39:12.765570,-9.53,-2.03,1.74
2023-04-13 18:39:12.866570,-10.69,-3.35,1.08
2023-04-13 18:39:12.967570,-10.85,-3.33,1.78
2023-04-13 18:39:13.068570,-12.17,-3.08,2.12
2023-04-13 18:39:13.169570,-6.89,0.52,-0.2
2023-04-13 18:39:13.270570,-7.19,-3.74,0.29
2023-04-13 18:39:13.372570,-11.09,-4.31,1.8
2023-04-13 18:39:13.474570,-10.93,-5.31,1.36
2023-04-13 18:39:13.575570,-10.47,-5.28,1.1
2023-04-13 18:39:13.676570,-9.76,-3.09,2.56
2023-04-13 18:39:13.777570,-11.2,-0.97,-1.8
2023-04-13 18:39:13.878570,-9.6,0.36,0.44
2023-04-13 18:39:13.979570,-9.68,2.01,0.83
2023-04-13 18:39:14.079570,-9.82,0.67,1.6
2023-04-13 18:39:14.179570,-9.82,-0.13,1.43
2023-04-13 18:39:14.280570,-9.96,-0.68,0.38
2023-04-13 18:39:14.382570,-9.86,-1.6,1.58
2023-04-13 18:39:14.483570,-9.45,-0.32,1.9
2023-04-13 18:39:14.584571,-10.55,0.44,0.86
2023-04-13 18:39:14.684570,-10.06,-0.22,1.98
2023-04-13 18:39:14.784570,-9.82,-0.45,1.87
2023-04-13 18:39:14.885570,-9.63,-0.8,2.17
2023-04-13 18:39:14.986570,-9.55,-0.7,1.72
2023-04-13 18:39:15.087571,-9.84,-0.47,1.77
2023-04-13 18:39:15.187570,-9.2,-1.1,1.78
2023-04-13 18:39:15.288571,-9.56,-1.08,2.0
2023-04-13 18:39:15.388570,-9.42,-1.25,1.93
2023-04-13 18:39:15.489570,-9.76,-1.62,1.64
2023-04-13 18:39:15.588570,-9.63,-0.93,2.17
2023-04-13 18:39:15.689570,-9.53,-0.94,1.91
2023-04-13 18:39:15.790570,-9.72,-1.11,1.5
2023-04-13 18:39:15.890570,-9.78,-1.07,1.96
2023-04-13 18:39:15.990569,-9.11,-1.5,1.75
2023-04-13 18:39:16.092569,-9.59,-1.07,2.13
2023-04-13 18:39:16.192569,-9.67,-1.22,1.88
2023-04-13 18:39:16.293569,-9.62,-0.93,1.88
2023-04-13 18:39:16.394569,-9.41,-1.25,2.46
2023-04-13 18:39:16.495570,-9.64,-0.79,1.92
2023-04-13 18:39:16.595569,-9.81,-1.01,1.79
2023-04-13 18:39:16.695569,-9.63,-1.24,1.9
2023-04-13 18:39:16.796569,-9.64,-1.08,1.83
2023-04-13 18:39:16.897570,-9.42,-1.2,2.0
2023-04-13 18:39:16.998570,-9.61,-1.31,2.04
2023-04-13 18:39:17.099570,-9.56,-1.7,1.92
2023-04-13 18:39:17.200570,-9.71,-1.35,1.87
2023-04-13 18:39:17.302570,-9.8,-1.29,2.03
2023-04-13 18:39:17.403570,-9.79,-1.63,1.91
2023-04-13 18:39:17.503570,-9.78,-1.56,2.28
2023-04-13 18:39:17.604570,-9.45,-3.05,2.19
2023-04-13 18:39:17.705570,-11.27,-2.57,1.99
2023-04-13 18:39:17.805570,-10.45,-2.83,2.42
2023-04-13 18:39:17.906570,-11.03,-4.06,2.2
2023-04-13 18:39:18.007570,-6.42,-0.6,-0.16
2023-04-13 18:39:18.108570,-6.75,-4.93,0.19
2023-04-13 18:39:18.209570,-10.08,-2.76,2.5
2023-04-13 18:39:18.310570,-11.49,-5.1,0.76
2023-04-13 18:39:18.411570,-10.86,-4.41,0.4
2023-04-13 18:39:18.512570,-9.82,-4.44,1.37
2023-04-13 18:39:18.613570,-13.91,10.17,-1.49
2023-04-13 18:39:18.714570,-9.3,-0.01,2.47
2023-04-13 18:39:18.815570,-10.01,-1.09,0.83
2023-04-13 18:39:18.916570,-9.69,-0.34,1.26
2023-04-13 18:39:19.015570,-9.5,-0.98,1.73
2023-04-13 18:39:19.116570,-9.65,-1.24,1.67
2023-04-13 18:39:19.216570,-9.66,-0.6,2.04
2023-04-13 18:39:19.317570,-9.51,-1.71,2.12
2023-04-13 18:39:19.418570,-9.67,-1.07,2.09
2023-04-13 18:39:19.519570,-10.02,-2.85,2.32
2023-04-13 18:39:19.620570,-11.65,-2.81,0.84
2023-04-13 18:39:19.721570,-11.88,-2.86,0.96
2023-04-13 18:39:19.821570,-7.04,0.64,1.27
2023-04-13 18:39:19.922570,-6.23,-3.95,-0.85
2023-04-13 18:39:20.022570,-10.21,-4.62,0.27
2023-04-13 18:39:20.123570,-13.01,-6.13,0.83
2023-04-13 18:39:20.224570,-11.49,-5.85,0.53
2023-04-13 18:39:20.325570,-8.96,-2.39,1.53
