Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,6.4665603637695312,17.556694030761719
0.099999999999999992,7.5728759765625,
0.19999999999999998,9.21063232421875,
0.29999999999999999,9.9030380249023438,
0.39999999999999997,9.9592437744140625,
0.5,9.5248947143554688,
0.59999999999999998,8.8810348510742188,
0.69999999999999996,8.2755050659179688,
0.79999999999999993,7.6725234985351562,
0.89999999999999991,7.1717453002929688,
1,6.7425003051757812,
1.0999999999999999,6.3720245361328125,
1.2,6.2238388061523438,
1.3,6.1216354370117188,
1.3999999999999999,5.9964447021484375,
1.5,5.82525634765625,
1.5999999999999999,5.5135498046875,
1.7,5.1711807250976562,
1.7999999999999998,4.961669921875,
1.8999999999999999,4.9999923706054688,
2,5.393463134765625,
2.1000000000000001,6.1778488159179688,
2.1999999999999997,7.105316162109375,
2.2999999999999998,7.8309326171875,
2.3999999999999999,8.2422866821289062,
2.5,8.6025390625,
2.6000000000000001,9.1876373291015625,
2.6999999999999997,9.6756439208984375,
2.7999999999999998,9.6577606201171875,
2.8999999999999999,9.0752182006835938,
3,8.0506591796875,
3.0999999999999996,6.9826736450195312,
3.1999999999999997,6.3158187866210938,
3.2999999999999998,5.7818222045898438,
3.3999999999999999,5.1430740356445312,
3.5,4.7444915771484375,
3.5999999999999996,4.9105682373046875,
3.6999999999999997,5.7102813720703125,
3.7999999999999998,6.716949462890625,
3.8999999999999999,7.600982666015625,
4,8.36492919921875,
4.0999999999999996,9.0190048217773438,
4.2000000000000002,9.50445556640625,
4.2999999999999998,9.826385498046875,
4.3999999999999995,10.048675537109375,
4.5,10.163650512695312,
4.5999999999999996,9.9234771728515625,
4.7000000000000002,9.3869247436523438,
4.7999999999999998,8.6204299926757812,
4.8999999999999995,7.8794784545898438,
5,7.3480377197265625,
5.0999999999999996,6.9903411865234375,
5.2000000000000002,6.6786270141601562,
5.2999999999999998,6.3822479248046875,
5.3999999999999995,6.3004913330078125,
5.5,6.3158187866210938,
5.5999999999999996,6.2621612548828125,
5.7000000000000002,6.15740966796875,
5.7999999999999998,6.019439697265625,
5.8999999999999995,5.8431396484375,
6,5.6821746826171875,
6.0999999999999996,5.577423095703125,
6.1999999999999993,5.5084381103515625,
6.2999999999999998,5.5288772583007812,
6.3999999999999995,5.5544281005859375,
6.5,5.5263214111328125,
6.5999999999999996,5.5825347900390625,
6.6999999999999993,5.5978622436523438,
6.7999999999999998,5.5237655639648438,
6.8999999999999995,5.4598922729492188,
7,5.4139022827148438,
7.0999999999999996,5.5901947021484375,
7.1999999999999993,6.0884246826171875,
7.2999999999999998,6.7322845458984375,
7.3999999999999995,7.342926025390625,
7.5,7.933135986328125,
7.5999999999999996,8.5667724609375,
7.6999999999999993,9.238739013671875,
7.7999999999999998,9.6909713745117188,
7.8999999999999995,9.43035888671875,
8,8.7277374267578125,
8.0999999999999996,8.21673583984375,
8.1999999999999993,7.8181610107421875,
8.2999999999999989,7.4706802368164062,
8.4000000000000004,7.1998443603515625,
8.5,6.829376220703125,
8.5999999999999996,6.4435653686523438,
8.6999999999999993,6.2008438110351562,
8.7999999999999989,6.0475387573242188,
8.9000000000000004,5.9683380126953125,
9,5.889129638671875,
9.0999999999999996,5.8380355834960938,
9.1999999999999993,5.797149658203125,
9.2999999999999989,5.6745147705078125,
9.4000000000000004,5.6336288452148438,
9.5,5.6821746826171875,
9.5999999999999996,5.6438522338867188,
9.6999999999999993,5.7000656127929688,
9.7999999999999989,6.0066604614257812,
9.9000000000000004,6.5943145751953125,
10,7.2867202758789062,17.253774642944336
10.1,8.0685501098632812,
10.199999999999999,8.6817474365234375,
10.299999999999999,9.1595306396484375,
10.4,9.7241897583007812,
10.5,10.112548828125,
10.6,9.974578857421875,
10.699999999999999,9.3460464477539062,
10.799999999999999,8.4799041748046875,
10.9,7.6444168090820312,
11,7.0695419311523438,
11.1,6.6786270141601562,
11.199999999999999,6.3899154663085938,
11.299999999999999,6.1599655151367188,
11.4,5.9121246337890625,
11.5,5.7945938110351562,
11.6,5.8124847412109375,
11.699999999999999,5.8763580322265625,
11.799999999999999,5.871246337890625,
11.899999999999999,5.8329238891601562,
12,5.8840255737304688,
12.1,5.9300155639648438,
12.199999999999999,5.9121246337890625,
12.299999999999999,5.8559188842773438,
12.399999999999999,5.8380355834960938,
12.5,5.8175888061523438,
12.6,5.9300155639648438,
12.699999999999999,6.3107070922851562,
12.799999999999999,6.7936019897460938,
12.899999999999999,7.2407302856445312,
13,7.7006301879882812,
13.1,8.2576141357421875,
13.199999999999999,8.7302932739257812,
13.299999999999999,9.0879898071289062,
13.399999999999999,9.1058807373046875,
13.5,8.531005859375,
13.6,7.8641510009765625,
13.699999999999999,7.3914718627929688,
13.799999999999999,6.9545669555664062,
13.899999999999999,6.4767837524414062,
14,6.1139755249023438,
14.1,5.9990005493164062,
14.199999999999999,5.9019088745117188,
14.299999999999999,5.7562713623046875,
14.399999999999999,5.64129638671875,
14.5,5.64129638671875,
14.6,5.651519775390625,
14.699999999999999,5.5927505493164062,
14.799999999999999,5.6208572387695312,
14.899999999999999,5.6719589233398438,
15,5.6719589233398438,
15.1,5.6464080810546875,
15.199999999999999,5.6259689331054688,
15.299999999999999,5.6310806274414062,
15.399999999999999,5.5927505493164062,
15.5,5.5799789428710938,
15.6,5.6336288452148438,
15.699999999999999,5.6617355346679688,
15.799999999999999,5.6668472290039062,
15.899999999999999,5.7383880615234375,
16,5.9938888549804688,
16.099999999999998,6.323486328125,
16.199999999999999,6.6735153198242188,
16.300000000000001,7.0950927734375,
16.399999999999999,7.4425735473632812,
16.5,7.767059326171875,
16.599999999999998,8.1043167114257812,
16.699999999999999,8.2678375244140625,
16.800000000000001,8.1656341552734375,
16.899999999999999,7.8053817749023438,
17,7.3684768676757812,
17.099999999999998,7.049102783203125,
17.199999999999999,6.80126953125,
17.300000000000001,6.56109619140625,
17.399999999999999,6.3260345458984375,
17.5,6.1216354370117188,
17.599999999999998,5.9990005493164062,
17.699999999999999,5.853363037109375,
17.800000000000001,5.7026138305664062,
17.899999999999999,5.6745147705078125,
18,5.6847305297851562,
18.099999999999998,5.6770706176757812,
18.199999999999999,5.7128372192382812,
18.300000000000001,5.7562713623046875,
18.399999999999999,5.7664947509765625,
18.5,5.7179489135742188,
18.599999999999998,5.6183013916015625,
18.699999999999999,5.595306396484375,
18.800000000000001,5.6208572387695312,
18.899999999999999,5.6208572387695312,
19,5.6080856323242188,
19.099999999999998,5.5850906372070312,
19.199999999999999,5.5748672485351562,
19.300000000000001,5.56719970703125,
19.399999999999999,5.4905548095703125,
19.5,5.4471206665039062,
19.599999999999998,5.5544281005859375,
19.699999999999999,5.7741546630859375,
19.800000000000001,6.1420745849609375,
19.899999999999999,6.5764312744140625,
20,6.9775619506835938,20.905921936035156
20.099999999999998,7.4323501586914062,
20.199999999999999,7.9075851440429688,
20.300000000000001,8.3061599731445312,
20.399999999999999,8.5744400024414062,
20.5,8.4594650268554688,
20.599999999999998,7.9561309814453125,
20.699999999999999,7.3914718627929688,
20.800000000000001,6.8855819702148438,
20.899999999999999,6.4665603637695312,
21,6.15740966796875,
