time,ecg,hr,rr,marker
1679343239412552802,-0.145,78
1679343239420250096,-0.065
1679343239427947390,0.014
1679343239435644684,0.058
1679343239443341978,0.018000000000000002
1679343239451039272,-0.023
1679343239458736566,-0.023
1679343239466433860,-0.084
1679343239474131154,-0.22
1679343239481828448,-0.28800000000000003
1679343239489525742,-0.26
1679343239497223036,-0.151
1679343239504920330,0.033
1679343239512617624,0.084
1679343239520314918,0.027
1679343239528012212,0.176
1679343239535709506,0.525
1679343239543406800,0.681
1679343239551104094,0.332
1679343239558801388,-0.241
1679343239566498682,-0.45
1679343239574195976,-0.212
1679343239581893270,0.082
1679343239589590564,0.159
1679343239597287858,0.126
1679343239604985152,0.124
1679343239612682446,0.113
1679343239620379740,0.096
1679343239628077034,0.077
1679343239635774328,0.023
1679343239643471622,-0.027
1679343239651168916,-0.05
1679343239658866210,-0.035
1679343239666563504,0.016
1679343239674260798,0.05
1679343239681958092,0.069
1679343239689655386,0.145
1679343239697352680,0.197
1679343239705049974,0.17400000000000002
1679343239712747268,0.185
1679343239720444562,0.246
1679343239728141856,0.292
1679343239735839150,0.34
1679343239743536444,0.37
1679343239751233738,0.378
1679343239758931032,0.429
1679343239766628326,0.452
1679343239774325620,0.397
1679343239782022914,0.35100000000000003
1679343239789720208,0.273
1679343239797417502,0.161
1679343239805114796,0.145
1679343239812812090,0.124
1679343239820509384,0.021
1679343239828206678,-0.025
1679343239835903972,0.0
1679343239843601266,0.004
1679343239851298560,-0.033
1679343239858995854,-0.075
1679343239866693148,-0.069
1679343239874390442,-0.035
1679343239882087736,-0.035
1679343239889785030,-0.039
1679343239897482324,-0.021
1679343239905179618,-0.018000000000000002
1679343239912876912,-0.052000000000000005
1679343239920574206,-0.084
1679343239928271500,-0.113
1679343239935968794,-0.14
1679343239943666088,-0.084
1679343239951363382,0.014
1679343239959060676,0.042
1679343239966757970,0.033
1679343239974455302,0.05
1679343239982152248,0.063
1679343239989849194,0.065
1679343239997546140,0.052000000000000005
