time,ecg,hr,rr,marker
1679064901882347846,-0.613,84
1679064901890043886,-0.523
1679064901897739926,-0.062
1679064901905435966,-0.05
1679064901913132006,-0.1,,757
1679064901920828046,-0.006
1679064901928524086,0.014
1679064901936220126,0.004
1679064901943916166,0.031
1679064901951612206,0.02
1679064901959308246,-0.027
1679064901967004286,-0.029
1679064901974700326,0.014
1679064901982396366,0.033
1679064901990092406,0.012
1679064901997788446,0.025
1679064902005484486,0.073
1679064902013180526,0.091
1679064902020876566,0.106
1679064902028572606,0.139
1679064902036268646,0.162
1679064902043964686,0.17500000000000002
1679064902051660726,0.20800000000000002
1679064902059356766,0.246
1679064902067052806,0.269
1679064902074748846,0.273
1679064902082444886,0.24
1679064902090140926,0.169
1679064902097836966,0.125
1679064902105533006,0.135
1679064902113229046,0.139
1679064902120925086,0.121
1679064902128621126,0.091
1679064902136317166,0.058
1679064902144013206,0.035
1679064902151709246,0.041
1679064902159405286,0.056
1679064902167101326,0.048
1679064902174797366,0.031
1679064902182493406,0.043000000000000003
1679064902190189446,0.066
1679064902197885486,0.077
1679064902205581526,0.08700000000000001
1679064902213277566,0.116
1679064902220973606,0.131
1679064902228669646,0.125
1679064902236365686,0.139
1679064902244061726,0.177
1679064902251757766,0.194
1679064902259453806,0.185
1679064902267149846,0.189
1679064902274845886,0.202
1679064902282541926,0.20400000000000001
1679064902290237966,0.185
1679064902297934006,0.16
1679064902305630046,0.154
1679064902313326086,0.14100000000000001
1679064902321022126,0.108
1679064902328718166,0.079
1679064902336414206,0.058
1679064902344110246,0.043000000000000003
1679064902351806286,0.035
1679064902359502326,0.033
1679064902367198366,0.037
1679064902374894406,0.039
1679064902382590446,0.041
1679064902390286486,0.058
1679064902397982526,0.075
1679064902405678566,0.064
1679064902413374606,0.054
1679064902421070646,0.07
1679064902428766686,0.089
1679064902436462726,0.089
1679064902444158794,0.089,83
1679064902451854416,0.089
1679064902459550038,0.083
1679064902467245660,0.073
1679064902474941282,0.054
1679064902482636904,0.025
1679064902490332526,-0.018000000000000002
1679064902498028148,-0.058
1679064902505723770,-0.06
1679064902513419392,-0.045
1679064902521115014,-0.06
1679064902528810636,-0.108
1679064902536506258,-0.14400000000000002
1679064902544201880,-0.169
1679064902551897502,-0.16
1679064902559593124,0.10200000000000001
1679064902567288746,0.709
1679064902574984368,1.183
1679064902582679990,0.766
1679064902590375612,-0.392
1679064902598071234,-0.926
1679064902605766856,-0.47100000000000003
1679064902613462478,-0.2
1679064902621158100,-0.352
1679064902628853722,-0.34400000000000003
1679064902636549344,-0.258
1679064902644244966,-0.292
1679064902651940588,-0.292,,742
1679064902659636210,-0.231
1679064902667331832,-0.202
1679064902675027454,-0.198
1679064902682723076,-0.181
1679064902690418698,-0.15
1679064902698114320,-0.116
1679064902705809942,-0.096
1679064902713505564,-0.07
1679064902721201186,-0.031
1679064902728896808,-0.004
1679064902736592430,0.006
1679064902744288052,0.029
1679064902751983674,0.073
1679064902759679296,0.10400000000000001
1679064902767374918,0.114
1679064902775070540,0.116
1679064902782766162,0.127
1679064902790461784,0.139
1679064902798157406,0.14100000000000001
1679064902805853028,0.152
1679064902813548650,0.169
