ts,x,y,z
1679065870063881,-9.66,-0.02,1.91
1679065870163881,-9.67,-0.03,1.95
1679065870264881,-9.67,-0.04,1.91
1679065870365881,-9.67,-0.03,1.95
1679065870465881,-9.67,-0.02,1.97
1679065870565881,-9.71,-0.05,1.95
1679065870666881,-9.65,-0.02,1.92
1679065870767881,-9.66,-0.03,1.96
1679065870868881,-9.66,-0.04,1.97
1679065870969881,-9.68,-0.03,1.94
1679065871069881,-9.68,-0.02,1.95
1679065871169881,-9.67,-0.03,1.95
1679065871270881,-9.67,-0.03,1.91
1679065871370881,-9.67,-0.04,1.95
1679065871471881,-9.68,-0.01,1.92
1679065871572881,-9.66,-0.02,1.96
1679065871672881,-9.68,-0.05,1.93
1679065871772881,-9.67,-0.03,1.91
1679065871873881,-9.65,-0.01,1.94
1679065871974881,-9.67,-0.04,1.93
1679065872075881,-9.68,-0.03,1.92
1679065872177881,-9.66,-0.05,1.94
1679065872278881,-9.7,-0.04,1.94
1679065872378881,-9.67,-0.05,1.92
1679065872478881,-9.67,-0.01,1.93
1679065872579881,-9.66,-0.02,1.91
1679065872680881,-9.68,-0.04,1.92
1679065872781881,-9.68,-0.04,1.95
1679065872882881,-9.68,-0.04,1.93
1679065872983881,-9.67,-0.02,1.88
1679065873082881,-9.67,-0.01,1.94
1679065873183881,-9.65,0.0,1.91
1679065873284881,-9.68,-0.01,1.9
1679065873384881,-9.68,-0.04,1.96
1679065873485881,-9.68,-0.04,1.94
1679065873586881,-9.67,-0.02,1.91
1679065873687881,-9.65,-0.02,1.94
1679065873788881,-9.66,-0.02,1.92
1679065873889881,-9.65,-0.02,2.0
1679065873990881,-9.66,-0.03,1.94
1679065874091881,-9.66,-0.03,1.89
1679065874192881,-9.65,-0.02,1.92
1679065874293882,-9.66,0.0,1.98
1679065874393881,-9.66,-0.06,1.97
1679065874494881,-9.69,-0.04,1.95
1679065874594881,-9.68,-0.05,1.95
1679065874696881,-9.65,-0.02,1.93
1679065874797881,-9.68,-0.01,1.96
1679065874897881,-9.65,-0.03,1.97
1679065874998881,-9.66,-0.02,1.92
1679065875098881,-9.66,0.0,1.97
1679065875199881,-9.67,-0.01,1.92
1679065875299881,-9.65,-0.02,1.92
1679065875400881,-9.67,-0.02,1.92
1679065875500881,-9.66,-0.02,1.94
1679065875601881,-9.67,-0.04,1.91
1679065875702881,-9.65,-0.02,1.93
1679065875803882,-9.67,0.0,1.92
1679065875904882,-9.65,-0.03,1.92
1679065876005882,-9.68,-0.02,1.97
1679065876106882,-9.68,-0.03,1.95
1679065876206882,-9.7,-0.04,1.92
1679065876307881,-9.69,-0.03,1.93
1679065876407881,-9.64,-0.03,1.95
1679065876508881,-9.66,-0.03,1.94
1679065876609881,-9.68,-0.04,1.94
1679065876709881,-9.65,-0.04,1.94
1679065876809881,-9.68,-0.05,1.93
1679065876910881,-9.66,0.0,1.97
1679065877011881,-9.66,-0.01,1.93
1679065877112881,-9.67,-0.01,1.91
1679065877212881,-9.67,-0.04,1.93
1679065877312881,-9.67,-0.04,1.94
1679065877413881,-9.7,-0.03,1.92
1679065877514881,-9.67,0.0,1.92
1679065877615881,-9.67,0.0,1.95
1679065877716881,-9.67,-0.03,1.93
1679065877816881,-9.66,-0.04,1.94
1679065877917881,-9.69,-0.04,1.94
1679065878018881,-9.65,-0.01,1.92
1679065878117881,-9.66,-0.01,1.93
1679065878218881,-9.67,0.0,1.95
1679065878319881,-9.66,-0.03,1.92
1679065878419881,-9.66,-0.03,1.98
1679065878520881,-9.67,-0.02,1.95
1679065878621881,-9.67,0.02,1.93
1679065878721881,-9.69,-0.06,1.95
1679065878822881,-9.66,-0.04,1.9
1679065878923881,-9.66,-0.06,1.93
1679065879024881,-9.66,-0.02,1.94
1679065879125881,-9.67,-0.01,1.93
1679065879226881,-9.66,0.0,1.91
1679065879327881,-9.67,-0.01,1.92
1679065879427881,-9.67,-0.03,1.94
1679065879527881,-9.68,-0.02,1.92
1679065879628881,-9.69,-0.05,1.94
1679065879729881,-9.69,-0.03,1.95
1679065879830881,-9.65,0.0,1.94
1679065879930881,-9.66,-0.03,1.95
1679065880029881,-9.66,-0.05,1.95
1679065880130881,-9.64,-0.02,1.96
1679065880232881,-9.69,-0.04,1.93
1679065880333881,-9.64,0.0,1.94
1679065880432881,-9.69,-0.05,1.95
1679065880533881,-9.67,-0.01,1.95
1679065880634881,-9.68,-0.06,1.97
1679065880735881,-9.68,-0.07,1.9
1679065880834881,-9.54,-0.02,1.79
1679065880934881,-9.65,-0.2,1.83
1679065881035881,-9.71,-0.38,1.83
1679065881136881,-9.62,-0.47,1.67
1679065881237881,-9.68,0.1,1.57
1679065881338881,-9.72,0.14,1.51
1679065881439881,-9.86,0.1,1.08
1679065881540881,-9.84,0.42,1.28
1679065881641882,-9.53,0.55,0.06
1679065881741881,-10.16,0.33,-0.1
1679065881841881,-10.13,-0.52,-0.18
1679065881942881,-9.22,-0.59,-0.5
1679065882043882,-9.71,0.91,-0.51
1679065882143881,-9.32,0.42,-0.76
1679065882243881,-10.22,0.52,-0.48
1679065882344881,-10.16,5.61,-0.51
1679065882445881,-9.0,-2.02,-5.66
1679065882546882,-12.05,6.17,2.98
1679065882646881,-8.17,-0.08,-3.62
1679065882746881,-9.24,0.7,-2.05
1679065882847881,-9.8,1.49,-0.94
1679065882949881,-8.53,-2.05,-3.06
1679065883051881,-10.73,-0.12,0.09
1679065883151881,-9.32,1.25,-1.97
1679065883252881,-10.36,-0.83,-0.57
1679065883353881,-8.65,3.31,-2.8
1679065883454881,-11.07,0.54,-1.86
1679065883555881,-9.68,-1.31,-2.46
1679065883655881,-10.21,4.7,-0.28
1679065883756881,-10.16,-1.19,-0.64
1679065883857881,-9.29,4.24,0.06
1679065883958881,-8.73,-2.92,-3.49
1679065884060881,-9.04,5.58,2.41
1679065884161881,-9.25,-2.22,-3.08
1679065884262881,-10.08,0.63,-0.51
1679065884363881,-9.66,1.28,-0.99
1679065884463881,-9.49,1.55,-1.53
1679065884563881,-9.54,-0.07,-1.48
1679065884663881,-10.2,0.68,-1.56
1679065884764881,-10.1,0.7,-1.25
1679065884865881,-9.51,0.54,-1.32
1679065884965881,-9.71,1.0,-0.99
1679065885065881,-10.03,0.48,-0.9
1679065885166881,-9.45,-0.44,-1.29
1679065885267881,-9.47,1.25,-0.9
1679065885368881,-9.94,0.89,-0.9
1679065885470881,-9.61,0.33,-1.5
1679065885571881,-9.56,0.67,-1.22
1679065885672881,-9.76,0.74,-1.01
1679065885773881,-9.66,0.48,-0.92
1679065885874881,-9.72,0.81,-0.61
1679065885975881,-9.68,0.44,-0.72
1679065886076882,-9.47,1.22,-0.75
1679065886176881,-9.73,1.25,-0.02
1679065886276881,-9.32,-1.07,-0.57
1679065886376881,-9.79,-0.24,-0.63
1679065886477881,-10.01,0.07,-0.1
1679065886578881,-9.61,0.56,0.52
1679065886680881,-9.93,0.55,0.89
1679065886780881,-9.79,0.68,1.27
1679065886880881,-9.74,0.48,1.23
1679065886981881,-9.83,1.03,1.52
1679065887081881,-9.78,0.5,1.31
1679065887182881,-9.59,0.35,1.59
1679065887283881,-9.71,0.27,1.53
1679065887384881,-9.68,0.49,1.81
1679065887485881,-9.72,0.27,1.5
1679065887586881,-9.58,0.76,1.75
1679065887687881,-9.88,0.3,1.33
1679065887788881,-9.74,0.11,1.57
1679065887889881,-9.7,0.37,1.69
1679065887990881,-9.71,0.13,1.38
1679065888090881,-9.84,-0.05,1.41
1679065888191881,-9.74,-0.05,1.49
1679065888292881,-9.75,-0.03,1.51
1679065888391881,-9.75,-0.11,1.57
1679065888491881,-9.75,-0.06,1.44
1679065888592881,-9.74,-0.03,1.45
1679065888693881,-9.76,-0.11,1.48
1679065888793881,-9.74,-0.04,1.52
1679065888893881,-9.74,-0.09,1.48
1679065888994881,-9.74,-0.09,1.5
1679065889095881,-9.76,-0.09,1.45
1679065889195881,-9.74,-0.09,1.51
1679065889294881,-9.76,-0.11,1.47
1679065889394881,-9.71,-0.09,1.48
1679065889495881,-9.74,-0.08,1.55
1679065889596881,-9.73,-0.15,1.54
1679065889695881,-9.72,-0.1,1.54
1679065889795881,-9.72,-0.12,1.56
1679065889895881,-9.72,-0.09,1.55
1679065889996881,-9.72,-0.03,1.53
1679065890098881,-9.75,-0.15,1.57
1679065890198881,-9.73,-0.07,1.56
1679065890299881,-9.73,0.0,1.56
1679065890399881,-9.73,-0.12,1.57
1679065890500881,-9.71,-0.03,1.57
1679065890601881,-9.72,-0.06,1.56
1679065890701881,-9.72,-0.07,1.59
1679065890802881,-9.75,-0.09,1.56
1679065890902881,-9.72,-0.06,1.58
1679065891003881,-9.72,-0.04,1.59
1679065891104881,-9.72,-0.03,1.61
1679065891205881,-9.72,-0.05,1.56
1679065891307881,-9.71,-0.05,1.6
1679065891408881,-9.71,-0.03,1.6
1679065891508881,-9.71,0.0,1.56
1679065891609881,-9.75,-0.02,1.59
1679065891710881,-9.71,-0.02,1.6
1679065891810881,-9.73,-0.01,1.59
1679065891911881,-9.73,-0.04,1.6
1679065892011881,-9.72,-0.09,1.59
1679065892112881,-9.72,-0.05,1.6
1679065892211881,-9.72,-0.05,1.62
1679065892312881,-9.73,-0.02,1.63
1679065892413881,-9.73,-0.04,1.6
1679065892513881,-9.71,-0.02,1.61
1679065892614881,-9.72,-0.04,1.61
1679065892716881,-9.74,-0.03,1.6
1679065892817881,-9.69,-0.02,1.58
1679065892918881,-9.72,-0.03,1.62
1679065893019881,-9.71,-0.05,1.58
1679065893120881,-9.73,-0.06,1.61
1679065893221881,-9.72,-0.03,1.59
1679065893321881,-9.7,0.0,1.59
1679065893422881,-9.72,-0.03,1.64
1679065893523881,-9.72,-0.05,1.62
1679065893623881,-9.76,-0.02,1.58
1679065893725881,-9.72,0.1,1.66
1679065893826881,-9.7,-0.08,1.63
1679065893927881,-9.72,-0.03,1.56
1679065894028881,-9.73,-0.16,1.58
1679065894128881,-9.68,-0.03,1.61
1679065894229881,-9.71,-0.07,1.56
1679065894329881,-9.74,-0.07,1.55
1679065894430881,-9.78,-0.02,1.51
1679065894531881,-9.72,-0.06,1.61
1679065894630881,-9.7,-0.06,1.62
1679065894731881,-9.71,-0.09,1.61
1679065894831881,-9.72,-0.11,1.59
1679065894932881,-9.71,-0.06,1.59
1679065895033881,-9.73,-0.03,1.63
1679065895135881,-9.76,-0.04,1.57
1679065895235881,-9.73,-0.07,1.62
1679065895336881,-9.71,-0.05,1.65
1679065895437881,-9.71,-0.05,1.67
1679065895538881,-9.74,-0.05,1.63
1679065895639881,-9.72,-0.01,1.6
1679065895740882,-9.69,-0.03,1.65
1679065895841882,-9.73,-0.02,1.64
1679065895941882,-9.71,-0.09,1.63
1679065896042882,-9.71,-0.07,1.63
1679065896144882,-9.72,-0.07,1.6
1679065896245881,-9.73,-0.03,1.65
1679065896346881,-9.74,-0.04,1.64
1679065896446881,-9.72,-0.04,1.65
1679065896547881,-9.72,-0.05,1.65
1679065896648881,-9.69,-0.08,1.65
1679065896749881,-9.71,-0.03,1.68
1679065896850881,-9.72,-0.04,1.62
1679065896951881,-9.73,-0.07,1.64
1679065897052881,-9.71,-0.05,1.65
1679065897154881,-9.71,-0.04,1.66
1679065897254881,-9.73,-0.04,1.64
1679065897354881,-9.75,-0.05,1.59
1679065897455881,-9.74,-0.05,1.6
1679065897555881,-9.73,-0.04,1.63
1679065897656881,-9.72,-0.05,1.63
1679065897757881,-9.72,-0.06,1.62
1679065897858881,-9.74,-0.03,1.61
1679065897958881,-9.71,-0.03,1.63
1679065898058881,-9.71,-0.01,1.66
1679065898159881,-9.71,-0.04,1.66
1679065898260881,-9.72,-0.04,1.67
1679065898361881,-9.7,-0.05,1.64
1679065898461881,-9.72,-0.03,1.65
1679065898561881,-9.72,-0.04,1.63
1679065898663881,-9.72,-0.07,1.65
1679065898764881,-9.72,-0.07,1.64
1679065898865881,-9.72,-0.03,1.65
1679065898966881,-9.73,-0.07,1.66
1679065899067881,-9.72,-0.02,1.63
1679065899168881,-9.72,-0.04,1.65
1679065899269881,-9.72,-0.05,1.64
1679065899369881,-9.73,-0.04,1.64
1679065899469881,-9.73,-0.06,1.63
1679065899570881,-9.71,-0.05,1.63
1679065899669881,-9.7,-0.04,1.66
1679065899770881,-9.7,-0.03,1.67
1679065899871881,-9.73,-0.06,1.62
1679065899973881,-9.74,-0.05,1.64
1679065900074881,-9.72,-0.04,1.63
1679065900175881,-9.73,-0.03,1.58
1679065900274881,-9.73,-0.05,1.61
1679065900374881,-9.71,-0.03,1.63
1679065900475881,-9.72,-0.04,1.64
1679065900576881,-9.71,-0.02,1.64
1679065900676881,-9.7,-0.03,1.61
1679065900777881,-9.74,-0.05,1.63
1679065900878881,-9.75,-0.04,1.61
1679065900979881,-9.71,-0.05,1.64
1679065901080881,-9.73,-0.06,1.63
1679065901182881,-9.69,-0.05,1.66
1679065901283881,-9.71,0.0,1.65
1679065901383881,-9.73,-0.03,1.65
1679065901483881,-9.69,-0.04,1.63
1679065901584881,-9.68,-0.09,1.63
1679065901685881,-9.73,-0.07,1.67
1679065901786881,-9.72,-0.03,1.63
1679065901887881,-9.71,-0.02,1.59
1679065901988881,-9.72,-0.04,1.61
1679065902089882,-9.74,-0.11,1.6
1679065902190882,-9.73,-0.06,1.63
1679065902292882,-9.73,-0.08,1.64
1679065902393882,-9.72,-0.03,1.61
1679065902493882,-9.72,-0.04,1.63
1679065902594882,-9.71,-0.07,1.63
1679065902694882,-9.72,-0.05,1.66
1679065902794881,-9.74,-0.06,1.63
1679065902895881,-9.71,-0.04,1.64
1679065902996881,-9.69,-0.06,1.6
1679065903097881,-9.73,-0.09,1.61
1679065903198881,-9.72,-0.08,1.64
1679065903300881,-9.71,-0.05,1.62
1679065903401881,-9.71,-0.05,1.61
1679065903502881,-9.73,-0.1,1.6
1679065903602881,-9.7,-0.02,1.64
1679065903703881,-9.68,0.0,1.67
1679065903804881,-9.73,-0.07,1.63
1679065903905881,-9.73,-0.05,1.65
1679065904006881,-9.73,-0.04,1.64
1679065904106881,-9.73,-0.06,1.65
1679065904207881,-9.73,-0.04,1.58
1679065904308881,-9.72,-0.02,1.64
1679065904408881,-9.75,-0.07,1.63
1679065904510881,-9.72,-0.06,1.62
1679065904610881,-9.73,-0.05,1.63
1679065904710881,-9.72,-0.03,1.61
1679065904811881,-9.71,-0.05,1.61
1679065904912881,-9.74,-0.02,1.61
1679065905012881,-9.71,-0.06,1.64
1679065905113881,-9.73,-0.05,1.62
1679065905214881,-9.71,-0.05,1.62
1679065905315881,-9.72,-0.04,1.61
1679065905416881,-9.73,-0.06,1.61
1679065905516881,-9.71,-0.04,1.61
1679065905617881,-9.73,-0.05,1.61
1679065905719881,-9.73,-0.08,1.6
1679065905820881,-9.74,-0.03,1.65
1679065905919881,-9.72,-0.08,1.6
1679065906020882,-9.7,-0.04,1.61
1679065906121882,-9.71,-0.03,1.65
1679065906221881,-9.73,-0.05,1.63
1679065906322881,-9.74,-0.02,1.59
1679065906423881,-9.71,-0.02,1.62
1679065906524881,-9.76,-0.05,1.6
1679065906624881,-9.74,-0.11,1.58
1679065906725881,-9.72,-0.05,1.59
1679065906826881,-9.72,-0.02,1.63
1679065906926881,-9.72,-0.05,1.59
1679065907026881,-9.72,-0.05,1.61
1679065907127881,-9.73,-0.02,1.61
1679065907229881,-9.72,-0.06,1.62
1679065907330881,-9.74,-0.06,1.64
1679065907431881,-9.74,-0.07,1.61
1679065907532881,-9.75,-0.04,1.59
1679065907633881,-9.75,-0.08,1.59
1679065907734881,-9.72,-0.07,1.57
1679065907834881,-9.76,-0.07,1.59
1679065907935881,-9.71,-0.02,1.58
1679065908036881,-9.72,-0.03,1.61
1679065908138881,-9.71,-0.11,1.6
1679065908239881,-9.7,-0.08,1.63
1679065908339881,-9.73,0.0,1.68
1679065908439881,-9.71,-0.06,1.61
1679065908540881,-9.72,-0.04,1.55
1679065908641881,-9.72,-0.06,1.6
1679065908741881,-9.72,-0.04,1.62
1679065908842881,-9.75,-0.04,1.61
1679065908943881,-9.74,-0.07,1.61
1679065909043881,-9.71,-0.05,1.6
1679065909144881,-9.74,-0.05,1.58
1679065909245881,-9.75,-0.05,1.56
1679065909347881,-9.71,-0.07,1.63
1679065909448881,-9.75,-0.1,1.56
1679065909548881,-9.72,-0.1,1.65
1679065909649881,-9.73,-0.07,1.63
1679065909750881,-9.69,-0.05,1.66
1679065909851881,-9.72,-0.04,1.62
1679065909952881,-9.69,-0.04,1.67
1679065910053881,-9.72,-0.06,1.64
1679065910154881,-9.71,-0.05,1.6
1679065910254881,-9.74,-0.04,1.63
1679065910355881,-9.72,-0.02,1.6
1679065910457881,-9.72,-0.05,1.61
1679065910557881,-9.75,-0.07,1.57
1679065910657881,-9.73,-0.08,1.6
1679065910758881,-9.72,-0.08,1.63
1679065910858881,-9.71,-0.03,1.66
1679065910959881,-9.72,-0.07,1.63
1679065911060881,-9.7,-0.05,1.67
1679065911160881,-9.7,-0.07,1.67
1679065911261881,-9.71,-0.06,1.63
1679065911362881,-9.72,-0.05,1.63
1679065911461881,-9.7,-0.07,1.63
1679065911562881,-9.71,-0.03,1.63
1679065911663881,-9.71,-0.04,1.64
1679065911764881,-9.71,-0.07,1.66
1679065911864881,-9.69,-0.03,1.68
1679065911965881,-9.71,-0.05,1.64
1679065912066881,-9.7,-0.02,1.64
1679065912167881,-9.73,-0.02,1.61
1679065912268881,-9.77,-0.03,1.6
1679065912369881,-9.7,-0.02,1.63
1679065912470882,-9.68,-0.1,1.62
1679065912571882,-9.75,-0.08,1.56
1679065912671882,-9.73,-0.04,1.58
1679065912772882,-9.71,0.04,1.63
1679065912873881,-9.75,0.0,1.61
1679065912974881,-9.76,-0.01,1.59
1679065913076881,-9.7,-0.06,1.58
1679065913176881,-9.73,-0.06,1.61
1679065913277881,-9.74,-0.15,1.57
1679065913378881,-9.75,-0.05,1.55
1679065913478881,-9.66,-0.02,1.73
1679065913579881,-9.79,-0.22,1.53
1679065913680881,-9.74,-0.1,1.49
1679065913781881,-9.72,-0.15,1.53
1679065913882881,-9.72,-0.1,1.51
1679065913982881,-9.74,-0.04,1.52
1679065914083881,-9.77,-0.1,1.55
1679065914185881,-9.74,-0.09,1.52
1679065914286881,-9.7,-0.05,1.53
1679065914387881,-9.76,-0.18,1.57
1679065914488881,-9.72,-0.15,1.58
1679065914589881,-9.7,-0.12,1.59
1679065914690881,-9.75,-0.13,1.56
1679065914791881,-9.76,-0.08,1.54
1679065914892881,-9.77,-0.12,1.51
1679065914993882,-9.77,-0.02,1.54
1679065915095882,-9.72,-0.09,1.56
1679065915195881,-9.72,-0.02,1.59
1679065915295881,-9.73,-0.08,1.57
1679065915396881,-9.72,-0.07,1.56
1679065915497882,-9.71,-0.02,1.52
1679065915598882,-9.73,-0.09,1.55
1679065915699882,-9.73,-0.1,1.59
1679065915799882,-9.73,-0.04,1.58
1679065915899881,-9.74,-0.08,1.6
1679065915999881,-9.69,-0.09,1.61
1679065916100881,-9.74,-0.08,1.62
1679065916201881,-9.69,-0.03,1.6
1679065916303881,-9.71,0.04,1.64
1679065916404881,-9.74,-0.07,1.56
1679065916504881,-9.72,-0.13,1.66
1679065916604881,-9.71,-0.08,1.6
1679065916705881,-9.71,-0.1,1.65
1679065916806881,-9.73,-0.09,1.6
1679065916906881,-9.74,-0.14,1.6
1679065917007881,-9.71,-0.15,1.6
1679065917108881,-9.71,-0.14,1.57
1679065917208881,-9.72,-0.09,1.61
1679065917309881,-9.71,-0.04,1.61
1679065917410881,-9.71,-0.14,1.64
1679065917511881,-9.73,-0.11,1.62
1679065917611881,-9.74,-0.11,1.59
1679065917712881,-9.72,-0.1,1.59
1679065917813881,-9.74,-0.06,1.61
1679065917913881,-9.69,-0.12,1.6
1679065918014881,-9.73,-0.08,1.5
1679065918115881,-9.75,-0.13,1.55
1679065918216881,-9.73,-0.07,1.57
1679065918316881,-9.72,-0.06,1.64
1679065918417881,-9.71,-0.09,1.59
1679065918518881,-9.71,-0.09,1.62
1679065918618881,-9.71,0.0,1.65
1679065918719881,-9.74,-0.02,1.63
1679065918820881,-9.72,-0.08,1.67
1679065918919881,-9.72,-0.03,1.62
1679065919020881,-9.72,-0.01,1.64
1679065919122881,-9.68,-0.05,1.68
1679065919222881,-9.7,-0.07,1.64
1679065919323881,-9.73,-0.01,1.66
1679065919424881,-9.72,-0.07,1.61
1679065919525881,-9.73,-0.09,1.6
1679065919626881,-9.72,-0.04,1.62
1679065919727881,-9.74,-0.06,1.61
1679065919828881,-9.72,-0.11,1.6
1679065919928881,-9.74,-0.06,1.62
1679065920029881,-9.72,-0.02,1.68
1679065920129881,-9.69,-0.03,1.66
1679065920231881,-9.71,-0.07,1.65
1679065920332881,-9.73,-0.04,1.66
1679065920433881,-9.75,0.0,1.64
1679065920533881,-9.72,-0.05,1.64
1679065920634881,-9.71,-0.06,1.65
1679065920735881,-9.69,-0.05,1.61
1679065920836881,-9.72,-0.1,1.62
1679065920937881,-9.73,-0.07,1.62
1679065921038881,-9.71,-0.05,1.65
1679065921140881,-9.72,-0.08,1.62
1679065921240881,-9.71,-0.06,1.63
1679065921341881,-9.74,-0.07,1.71
1679065921442881,-9.73,-0.05,1.65
1679065921542881,-9.73,-0.07,1.61
1679065921643881,-9.74,-0.09,1.61
1679065921744881,-9.7,-0.03,1.61
1679065921845881,-9.72,-0.04,1.62
1679065921946881,-9.7,-0.04,1.61
1679065922047881,-9.7,-0.11,1.66
1679065922148882,-9.69,-0.13,1.63
1679065922250882,-9.69,-0.11,1.6
1679065922351882,-9.72,-0.04,1.62
1679065922452882,-9.71,-0.07,1.67
1679065922553882,-9.72,-0.04,1.64
1679065922654882,-9.72,-0.07,1.65
1679065922753882,-9.69,-0.05,1.64
1679065922854881,-9.72,-0.1,1.66
1679065922955881,-9.73,-0.06,1.61
1679065923056881,-9.72,-0.02,1.64
1679065923156881,-9.73,-0.06,1.63
1679065923256881,-9.72,-0.08,1.67
