time,ecg,hr,rr,marker
1679342823055829760,0.279
1679342823063526636,0.258
1679342823071223512,0.244
1679342823078920388,0.244
1679342823086617264,0.23500000000000001
1679342823094314140,0.23700000000000002
1679342823102011016,0.244
1679342823109707892,0.193
1679342823117404768,0.113
1679342823125101644,0.084
1679342823132798520,0.10300000000000001
1679342823140495396,0.199
1679342823148192272,0.429
1679342823155889148,0.622
1679342823163586024,0.454
1679342823171282900,-0.09
1679342823178979776,-0.452
1679342823186676652,-0.323
1679342823194373528,-0.111
1679342823202070404,-0.088
1679342823209767280,-0.10300000000000001
1679342823217464156,-0.084
1679342823225161032,-0.1
1679342823232857908,-0.136
1679342823240554784,-0.134
1679342823248251660,-0.128
1679342823255948536,-0.134,,753
1679342823263645412,-0.122
1679342823271342288,-0.098
1679342823279039164,-0.077
1679342823286736040,-0.065
1679342823294432916,-0.065
1679342823302129792,-0.05
1679342823309826668,-0.014
1679342823317523544,0.012
1679342823325220420,0.027
1679342823332917296,0.05
1679342823340614172,0.075
1679342823348311048,0.092
1679342823356007924,0.107
1679342823363704800,0.136
1679342823371401676,0.166
1679342823379098552,0.164
1679342823386795428,0.124
1679342823394492304,0.079
1679342823402189180,0.065
1679342823409886056,0.058
1679342823417582932,0.039
1679342823425279808,0.029
1679342823432976684,0.016
1679342823440673560,-0.012
1679342823448370436,-0.029
1679342823456067312,-0.061
1679342823463764188,-0.14
1679342823471461064,-0.23700000000000002
1679342823479157940,-0.28800000000000003
1679342823486854816,-0.262
1679342823494551692,-0.218
1679342823502248568,-0.199
1679342823509945444,-0.17400000000000002
1679342823517642320,-0.134
1679342823525339196,-0.115
1679342823533036072,-0.113
1679342823540732948,-0.08600000000000001
1679342823548429824,-0.037
1679342823556126700,-0.006
1679342823563823576,-0.002
1679342823571520452,0.004
1679342823579217328,0.023
1679342823586914204,0.037
1679342823594611080,0.05
1679342823602307956,0.07100000000000001
1679342823610004832,0.092
1679342823617701744,0.092,83
1679342823625398620,0.09
1679342823633095496,0.1
1679342823640792372,0.08600000000000001
1679342823648489248,0.058
1679342823656186124,0.027
1679342823663883000,-0.039
1679342823671579876,-0.088
1679342823679276752,-0.10300000000000001
1679342823686973628,-0.14
1679342823694670504,-0.151
1679342823702367380,-0.117
1679342823710064256,-0.117
1679342823717761132,-0.126
1679342823725458008,-0.084
1679342823733154884,-0.039
1679342823740851760,-0.031
1679342823748548636,-0.014
1679342823756245512,0.018000000000000002
1679342823763942388,0.027
1679342823771639264,0.014
1679342823779336140,0.016
1679342823787033016,0.046
1679342823794729892,0.056
1679342823802426768,0.021
1679342823810123644,-0.004
1679342823817820520,0.025
1679342823825517396,0.039
1679342823833214272,0.004
1679342823840911148,-0.004
1679342823848608024,0.113
1679342823856304900,0.393
1679342823864001776,0.666
1679342823871698652,0.5700000000000001
1679342823879395528,0.044
1679342823887092404,-0.372
1679342823894789280,-0.313
1679342823902486156,-0.092
1679342823910183032,0.0
1679342823917879908,0.029
1679342823925576784,0.063
1679342823933273660,0.079
1679342823940970536,0.088
1679342823948667412,0.1
1679342823956364288,0.113
1679342823964061164,0.115
1679342823971758040,0.109
1679342823979454916,0.088
1679342823987151792,0.039,,737
1679342823994848668,0.008
1679342824002545544,0.018000000000000002
1679342824010242420,0.031
1679342824017939296,0.035
1679342824025636172,0.054
1679342824033333048,0.067
1679342824041029924,0.07100000000000001
1679342824048726800,0.09
1679342824056423676,0.126
1679342824064120552,0.155
1679342824071817428,0.157
1679342824079514304,0.147
1679342824087211180,0.153
1679342824094908056,0.17
1679342824102604932,0.164
1679342824110301808,0.157
1679342824117998684,0.155
1679342824125695560,0.124
1679342824133392436,0.067
1679342824141089312,0.039
1679342824148786188,0.046
1679342824156483064,0.056
1679342824164179940,0.029
1679342824171876816,-0.035
1679342824179573728,-0.069
1679342824187270534,-0.056
1679342824194967340,-0.05
1679342824202664146,-0.037
1679342824210360952,-0.014
1679342824218057758,-0.046
1679342824225754564,-0.113
1679342824233451370,-0.117
1679342824241148176,-0.075
1679342824248844982,-0.069
1679342824256541788,-0.077
1679342824264238594,-0.063
1679342824271935400,-0.046
1679342824279632206,-0.035
1679342824287329012,-0.029
1679342824295025818,-0.012
1679342824302722624,-0.018000000000000002
1679342824310419430,-0.035
1679342824318116236,-0.031
1679342824325813042,-0.018000000000000002
1679342824333509848,0.044
1679342824341206654,0.117
1679342824348903460,0.107
1679342824356600266,0.096
1679342824364297072,0.128
1679342824371993878,0.124
1679342824379690684,0.05
1679342824387387490,0.0
1679342824395084296,0.048
1679342824402781102,0.092
1679342824410477908,0.065
1679342824418174714,0.10300000000000001
1679342824425871520,0.185
1679342824433568326,0.157
1679342824441265132,0.122
1679342824448961938,0.168
1679342824456658744,0.216
1679342824464355550,0.25
1679342824472052356,0.271
1679342824479749162,0.294
1679342824487445968,0.292
1679342824495142774,0.244
1679342824502839580,0.246
1679342824510536386,0.298
1679342824518233192,0.296
1679342824525929998,0.273
1679342824533626804,0.281
1679342824541323610,0.279
1679342824549020416,0.256
1679342824556717222,0.233
1679342824564414028,0.178
1679342824572110834,0.126
1679342824579807640,0.265
1679342824587504446,0.643
1679342824595201252,0.797
1679342824602898058,0.401
1679342824610594864,-0.092
1679342824618291670,-0.193
1679342824625988476,-0.096
1679342824633685282,-0.061
1679342824641382088,-0.014
1679342824649078894,0.058
1679342824656775700,0.134
1679342824664472506,0.265
1679342824672169312,0.328
1679342824679866118,0.265
1679342824687562924,0.25
1679342824695259730,0.3
1679342824702956536,0.29
1679342824710653342,0.281
1679342824718350148,0.305,,729
1679342824726046954,0.262
1679342824733743760,0.183
1679342824741440624,0.138,83
1679342824749137570,0.14
1679342824756834516,0.164
1679342824764531462,0.17
1679342824772228408,0.21
1679342824779925354,0.212
1679342824787622300,-0.006
1679342824795319246,-0.309
1679342824803016192,-0.21
