ts,red,ir,green
1680103799659607,115850.0,132182.0,10790.0
1680103799670607,115811.0,132110.0,10797.0
1680103799677607,115814.0,132072.0,10790.0
1680103799688607,115808.0,132107.0,10796.0
1680103799699607,115817.0,132119.0,10774.0
1680103799708607,115817.0,132086.0,10800.0
1680103799718607,115808.0,132080.0,10807.0
1680103799728607,115755.0,132102.0,10803.0
1680103799738607,115784.0,132109.0,10793.0
1680103799749608,115827.0,132099.0,10810.0
1680103799758608,115816.0,132058.0,10791.0
1680103799768608,115828.0,132112.0,10801.0
1680103799778608,115838.0,132069.0,10795.0
1680103799789608,115844.0,132139.0,10794.0
1680103799797608,115888.0,132139.0,10805.0
1680103799809608,115840.0,132150.0,10770.0
1680103799820608,115840.0,132145.0,10794.0
1680103799830608,115837.0,132136.0,10818.0
1680103799837607,115854.0,132129.0,10799.0
1680103799848607,115822.0,132139.0,10801.0
1680103799858607,115805.0,132155.0,10802.0
1680103799868607,115859.0,132131.0,10757.0
1680103799879607,115828.0,132116.0,10801.0
1680103799887607,115845.0,132159.0,10799.0
1680103799898607,115796.0,132132.0,10809.0
1680103799908607,115835.0,132125.0,10784.0
1680103799918607,115796.0,132085.0,10796.0
1680103799928608,115819.0,132135.0,10787.0
1680103799937608,115871.0,132103.0,10795.0
1680103799948608,115814.0,132124.0,10754.0
1680103799959607,115792.0,132098.0,10778.0
1680103799968608,115808.0,132121.0,10781.0
1680103799979607,115775.0,132051.0,10789.0
1680103799990607,115798.0,132056.0,10784.0
1680103800000607,115780.0,132041.0,10808.0
1680103800007607,115781.0,132050.0,10784.0
1680103800018607,115757.0,132028.0,10762.0
1680103800028607,115768.0,132048.0,10794.0
1680103800038607,115774.0,131990.0,10778.0
1680103800047607,115736.0,132031.0,10791.0
1680103800058607,115767.0,132041.0,10769.0
1680103800068607,115761.0,132003.0,10794.0
1680103800078607,115750.0,131975.0,10782.0
1680103800087607,115690.0,132015.0,10782.0
1680103800098607,115721.0,131984.0,10740.0
1680103800108608,115713.0,131963.0,10777.0
1680103800118608,115721.0,131920.0,10784.0
1680103800129608,115649.0,131894.0,10772.0
1680103800138608,115614.0,131878.0,10773.0
1680103800147608,115566.0,131756.0,10781.0
1680103800158608,115549.0,131717.0,10743.0
1680103800169608,115513.0,131676.0,10775.0
1680103800178608,115485.0,131600.0,10785.0
1680103800188608,115490.0,131643.0,10753.0
1680103800198608,115466.0,131616.0,10779.0
1680103800208608,115463.0,131655.0,10782.0
1680103800217608,115440.0,131664.0,10770.0
1680103800228608,115506.0,131681.0,10760.0
1680103800238608,115527.0,131700.0,10779.0
1680103800248607,115565.0,131726.0,10772.0
1680103800259607,115548.0,131765.0,10755.0
1680103800269607,115570.0,131771.0,10773.0
1680103800280607,115572.0,131803.0,10820.0
1680103800290608,115606.0,131803.0,10788.0
1680103800297608,115607.0,131798.0,10769.0
1680103800308607,115605.0,131871.0,10752.0
1680103800318607,115641.0,131893.0,10773.0
1680103800328607,115657.0,131909.0,10776.0
1680103800337607,115611.0,131927.0,10784.0
1680103800348607,115633.0,131925.0,10779.0
1680103800358607,115686.0,131938.0,10772.0
1680103800368607,115633.0,131865.0,10779.0
1680103800378607,115659.0,131926.0,10765.0
1680103800387607,115663.0,131903.0,10754.0
1680103800398607,115644.0,131892.0,10766.0
1680103800408607,115649.0,131873.0,10742.0
1680103800419607,115620.0,131875.0,10766.0
1680103800428607,115601.0,131906.0,10762.0
1680103800438607,115609.0,131868.0,10743.0
1680103800448607,115606.0,131816.0,10777.0
1680103800458607,115601.0,131783.0,10775.0
1680103800467608,115599.0,131829.0,10761.0
1680103800478608,115579.0,131810.0,10753.0
1680103800487608,115589.0,131812.0,10759.0
1680103800498607,115550.0,131818.0,10744.0
1680103800507608,115591.0,131804.0,10771.0
1680103800517608,115545.0,131775.0,10736.0
1680103800528607,115591.0,131827.0,10775.0
1680103800538607,115634.0,131834.0,10760.0
1680103800547608,115593.0,131835.0,10727.0
1680103800559608,115583.0,131826.0,10754.0
1680103800568608,115595.0,131827.0,10763.0
1680103800578608,115601.0,131837.0,10770.0
1680103800587608,115605.0,131838.0,10772.0
1680103800597608,115591.0,131834.0,10778.0
1680103800608608,115621.0,131844.0,10761.0
1680103800618608,115621.0,131814.0,10768.0
1680103800628608,115625.0,131874.0,10756.0
1680103800638608,115647.0,131884.0,10756.0
1680103800648608,115654.0,131890.0,10766.0
1680103800658608,115622.0,131912.0,10731.0
1680103800669608,115627.0,131963.0,10762.0
1680103800678608,115639.0,131873.0,10764.0
1680103800687608,115594.0,131900.0,10773.0
1680103800698608,115655.0,131893.0,10739.0
1680103800708608,115643.0,131893.0,10772.0
1680103800717608,115643.0,131938.0,10779.0
1680103800728608,115613.0,131867.0,10762.0
1680103800737608,115646.0,131922.0,10762.0
1680103800748607,115659.0,131915.0,10734.0
1680103800758607,115658.0,131903.0,10775.0
1680103800767608,115622.0,131866.0,10779.0
1680103800778607,115647.0,131939.0,10724.0
1680103800789607,115654.0,131925.0,10767.0
1680103800799607,115651.0,131946.0,10805.0
1680103800810607,115654.0,131929.0,10779.0
1680103800817607,115647.0,131890.0,10759.0
1680103800828608,115650.0,131967.0,10767.0
1680103800837608,115680.0,131947.0,10747.0
1680103800848608,115660.0,131898.0,10780.0
1680103800857608,115658.0,131941.0,10784.0
1680103800868608,115633.0,131949.0,10780.0
1680103800878608,115625.0,131937.0,10774.0
1680103800887608,115621.0,131955.0,10779.0
1680103800898608,115640.0,131941.0,10738.0
1680103800908608,115628.0,131879.0,10771.0
1680103800918608,115569.0,131847.0,10751.0
1680103800929607,115539.0,131795.0,10760.0
1680103800939607,115504.0,131722.0,10812.0
1680103800950607,115476.0,131694.0,10779.0
1680103800958607,115449.0,131631.0,10766.0
1680103800967607,115438.0,131648.0,10766.0
1680103800978607,115419.0,131636.0,10739.0
1680103800988607,115430.0,131630.0,10778.0
1680103800998607,115436.0,131635.0,10771.0
1680103801007608,115437.0,131678.0,10777.0
1680103801017608,115474.0,131721.0,10742.0
1680103801028607,115496.0,131736.0,10757.0
1680103801038607,115528.0,131731.0,10769.0
1680103801048607,115532.0,131799.0,10767.0
1680103801058607,115619.0,131829.0,10777.0
1680103801069607,115572.0,131855.0,10776.0
1680103801079607,115588.0,131870.0,10775.0
1680103801089607,115577.0,131924.0,10810.0
1680103801098607,115636.0,131929.0,10763.0
1680103801107607,115651.0,131931.0,10772.0
1680103801118607,115677.0,131976.0,10776.0
1680103801128607,115688.0,132046.0,10770.0
1680103801137607,115688.0,132023.0,10759.0
1680103801148607,115718.0,132041.0,10780.0
1680103801157607,115668.0,131997.0,10774.0
1680103801168607,115709.0,132068.0,10783.0
1680103801178607,115713.0,132044.0,10753.0
1680103801187608,115729.0,132038.0,10774.0
1680103801198608,115676.0,132037.0,10755.0
1680103801209607,115695.0,132059.0,10771.0
1680103801219607,115682.0,132018.0,10779.0
1680103801227607,115665.0,131982.0,10780.0
1680103801238607,115619.0,132024.0,10778.0
1680103801247607,115633.0,132001.0,10778.0
1680103801257607,115674.0,131979.0,10762.0
1680103801268607,115689.0,132000.0,10751.0
1680103801277607,115671.0,131991.0,10780.0
1680103801288607,115681.0,132011.0,10784.0
1680103801297607,115624.0,132022.0,10781.0
1680103801307607,115679.0,132021.0,10749.0
1680103801318607,115679.0,132064.0,10765.0
1680103801329607,115706.0,132099.0,10769.0
1680103801339607,115705.0,132035.0,10809.0
1680103801347607,115681.0,132082.0,10786.0
1680103801357607,115718.0,132061.0,10753.0
1680103801368608,115732.0,132069.0,10790.0
1680103801378608,115735.0,132094.0,10774.0
1680103801387608,115739.0,132097.0,10793.0
1680103801397608,115682.0,132119.0,10787.0
1680103801408608,115743.0,132092.0,10771.0
1680103801418608,115744.0,132105.0,10750.0
1680103801427608,115743.0,132102.0,10776.0
1680103801438608,115736.0,132113.0,10788.0
1680103801447608,115701.0,132113.0,10772.0
1680103801458608,115741.0,132116.0,10750.0
1680103801467608,115749.0,132097.0,10778.0
1680103801477608,115772.0,132116.0,10785.0
1680103801488608,115743.0,132110.0,10745.0
1680103801498607,115744.0,132115.0,10775.0
1680103801509607,115741.0,132139.0,10768.0
1680103801518607,115744.0,132108.0,10787.0
1680103801527608,115732.0,132088.0,10771.0
1680103801538607,115724.0,132101.0,10791.0
1680103801547608,115696.0,132085.0,10779.0
1680103801558607,115737.0,132084.0,10786.0
1680103801567608,115725.0,132079.0,10784.0
1680103801578607,115727.0,132113.0,10771.0
1680103801587607,115734.0,132079.0,10768.0
1680103801597607,115729.0,132104.0,10757.0
1680103801608607,115732.0,132101.0,10774.0
1680103801617607,115775.0,132104.0,10787.0
1680103801628607,115733.0,132096.0,10739.0
1680103801637607,115675.0,132111.0,10771.0
1680103801647607,115735.0,132073.0,10773.0
1680103801658607,115741.0,132040.0,10788.0
1680103801667607,115735.0,132114.0,10778.0
1680103801677607,115724.0,132094.0,10747.0
1680103801688607,115738.0,132100.0,10784.0
1680103801697607,115717.0,132029.0,10773.0
1680103801708607,115693.0,132059.0,10784.0
1680103801717607,115673.0,132004.0,10763.0
1680103801727608,115655.0,131949.0,10779.0
1680103801738608,115589.0,131908.0,10747.0
1680103801749607,115576.0,131897.0,10779.0
1680103801759607,115530.0,131794.0,10767.0
1680103801767607,115489.0,131733.0,10773.0
1680103801778607,115528.0,131750.0,10769.0
1680103801788607,115481.0,131714.0,10780.0
1680103801797607,115455.0,131682.0,10780.0
1680103801807607,115485.0,131682.0,10765.0
1680103801817607,115468.0,131767.0,10771.0
1680103801828607,115498.0,131757.0,10760.0
1680103801837607,115475.0,131778.0,10775.0
1680103801847607,115540.0,131811.0,10783.0
1680103801858607,115552.0,131836.0,10761.0
1680103801868607,115484.0,131891.0,10772.0
1680103801879607,115581.0,131878.0,10768.0
1680103801887607,115588.0,131905.0,10769.0
1680103801898607,115620.0,131879.0,10773.0
1680103801907608,115616.0,131938.0,10779.0
1680103801917608,115626.0,131959.0,10761.0
1680103801927608,115640.0,131951.0,10743.0
1680103801938608,115682.0,132008.0,10775.0
1680103801947608,115683.0,131958.0,10769.0
1680103801958608,115681.0,132017.0,10771.0
1680103801967608,115689.0,132029.0,10748.0
1680103801978608,115692.0,132082.0,10765.0
1680103801989607,115673.0,132026.0,10766.0
1680103801999607,115677.0,132011.0,10765.0
1680103802007607,115635.0,132005.0,10807.0
1680103802017607,115620.0,132019.0,10778.0
1680103802027607,115668.0,131974.0,10740.0
1680103802038607,115658.0,131964.0,10781.0
1680103802046607,115656.0,131979.0,10771.0
1680103802057607,115626.0,131975.0,10784.0
1680103802068607,115650.0,131955.0,10762.0
1680103802077607,115622.0,131968.0,10773.0
1680103802087608,115644.0,131976.0,10773.0
1680103802097608,115649.0,131981.0,10781.0
1680103802107608,115637.0,131987.0,10737.0
1680103802118608,115597.0,131997.0,10753.0
1680103802129608,115671.0,132018.0,10770.0
1680103802139608,115673.0,131987.0,10774.0
1680103802147607,115652.0,131980.0,10772.0
1680103802158607,115668.0,131995.0,10785.0
1680103802167607,115631.0,132040.0,10766.0
1680103802177607,115680.0,132028.0,10748.0
1680103802188607,115700.0,132035.0,10776.0
1680103802197607,115702.0,132040.0,10769.0
1680103802208607,115707.0,132026.0,10770.0
1680103802217607,115682.0,132070.0,10777.0
1680103802227607,115686.0,132073.0,10774.0
1680103802238607,115700.0,132070.0,10776.0
1680103802248607,115697.0,132074.0,10780.0
1680103802257607,115713.0,132071.0,10780.0
1680103802267608,115713.0,132000.0,10780.0
1680103802278607,115719.0,132071.0,10740.0
1680103802288607,115707.0,132092.0,10765.0
1680103802298607,115717.0,132066.0,10762.0
1680103802309607,115696.0,131994.0,10764.0
1680103802319607,115687.0,132025.0,10800.0
1680103802327607,115699.0,132053.0,10779.0
1680103802337607,115667.0,132026.0,10758.0
1680103802347607,115713.0,132017.0,10752.0
1680103802357607,115688.0,131980.0,10771.0
1680103802368607,115677.0,132018.0,10759.0
1680103802378607,115655.0,132013.0,10770.0
1680103802387607,115679.0,132001.0,10775.0
1680103802397607,115675.0,131973.0,10765.0
1680103802407607,115703.0,132003.0,10765.0
1680103802418607,115644.0,132001.0,10713.0
1680103802428607,115663.0,131993.0,10747.0
1680103802439607,115674.0,131978.0,10774.0
1680103802448608,115645.0,131971.0,10781.0
1680103802457608,115652.0,131969.0,10774.0
1680103802467608,115642.0,131986.0,10769.0
1680103802477608,115649.0,131980.0,10769.0
1680103802487608,115645.0,131962.0,10758.0
1680103802497608,115656.0,131978.0,10759.0
1680103802507608,115650.0,131959.0,10744.0
1680103802517608,115627.0,131936.0,10776.0
1680103802527608,115649.0,131933.0,10762.0
1680103802538607,115616.0,131907.0,10728.0
1680103802548607,115570.0,131860.0,10754.0
1680103802559607,115571.0,131825.0,10768.0
1680103802569607,115531.0,131790.0,10774.0
1680103802577607,115481.0,131665.0,10756.0
1680103802587607,115431.0,131707.0,10758.0
1680103802597607,115424.0,131632.0,10734.0
1680103802607607,115385.0,131619.0,10767.0
1680103802618607,115376.0,131528.0,10771.0
1680103802627608,115367.0,131509.0,10766.0
1680103802637608,115358.0,131580.0,10760.0
1680103802647608,115319.0,131578.0,10749.0
1680103802657608,115376.0,131605.0,10758.0
1680103802668608,115398.0,131612.0,10741.0
1680103802677608,115409.0,131574.0,10760.0
1680103802687608,115420.0,131662.0,10727.0
1680103802698608,115420.0,131689.0,10747.0
1680103802708608,115404.0,131705.0,10744.0
1680103802719607,115460.0,131684.0,10747.0
1680103802727607,115473.0,131657.0,10762.0
1680103802737607,115473.0,131729.0,10748.0
1680103802748607,115454.0,131722.0,10761.0
1680103802757607,115507.0,131754.0,10749.0
1680103802767607,115502.0,131765.0,10754.0
1680103802777607,115492.0,131728.0,10756.0
1680103802787607,115466.0,131770.0,10754.0
1680103802797607,115518.0,131740.0,10742.0
1680103802807608,115484.0,131734.0,10752.0
1680103802817608,115512.0,131765.0,10754.0
1680103802827607,115523.0,131737.0,10749.0
1680103802837607,115490.0,131736.0,10709.0
1680103802848607,115474.0,131719.0,10737.0
1680103802859607,115471.0,131696.0,10780.0
1680103802868607,115447.0,131661.0,10750.0
1680103802877607,115444.0,131648.0,10744.0
1680103802887607,115427.0,131669.0,10750.0
1680103802896608,115359.0,131623.0,10763.0
1680103802907607,115428.0,131634.0,10737.0
1680103802918607,115408.0,131614.0,10740.0
1680103802926607,115413.0,131538.0,10743.0
1680103802937607,115395.0,131600.0,10742.0
1680103802948607,115390.0,131590.0,10709.0
1680103802957607,115345.0,131566.0,10738.0
1680103802967607,115381.0,131580.0,10753.0
1680103802977607,115392.0,131551.0,10735.0
1680103802987608,115387.0,131541.0,10744.0
1680103802997608,115388.0,131585.0,10717.0
1680103803007608,115389.0,131584.0,10717.0
1680103803017608,115392.0,131586.0,10733.0
1680103803028607,115387.0,131634.0,10734.0
1680103803039607,115401.0,131595.0,10727.0
1680103803048607,115383.0,131587.0,10769.0
1680103803059607,115405.0,131607.0,10742.0
1680103803067607,115396.0,131555.0,10747.0
1680103803077607,115414.0,131621.0,10739.0
1680103803087607,115392.0,131635.0,10721.0
1680103803097607,115432.0,131619.0,10722.0
1680103803107607,115401.0,131626.0,10740.0
1680103803117607,115425.0,131630.0,10745.0
1680103803127607,115400.0,131636.0,10740.0
1680103803137607,115420.0,131620.0,10734.0
1680103803147607,115391.0,131581.0,10722.0
1680103803157607,115419.0,131607.0,10733.0
1680103803167608,115423.0,131628.0,10737.0
1680103803177608,115421.0,131594.0,10717.0
1680103803187608,115397.0,131626.0,10733.0
1680103803198608,115423.0,131681.0,10729.0
1680103803209607,115416.0,131599.0,10733.0
1680103803216607,115425.0,131601.0,10733.0
1680103803227607,115413.0,131593.0,10736.0
1680103803237607,115380.0,131639.0,10745.0
1680103803247607,115426.0,131626.0,10729.0
1680103803257607,115426.0,131646.0,10741.0
1680103803266607,115415.0,131581.0,10731.0
1680103803277607,115414.0,131662.0,10732.0
1680103803288607,115436.0,131643.0,10706.0
1680103803296607,115438.0,131646.0,10739.0
1680103803307607,115452.0,131663.0,10740.0
1680103803317607,115480.0,131657.0,10746.0
1680103803328607,115416.0,131673.0,10734.0
1680103803338607,115395.0,131631.0,10729.0
1680103803347608,115428.0,131634.0,10734.0
1680103803356608,115412.0,131596.0,10728.0
1680103803367608,115390.0,131572.0,10718.0
1680103803378608,115385.0,131509.0,10735.0
1680103803386608,115339.0,131524.0,10730.0
1680103803397607,115280.0,131426.0,10743.0
1680103803407607,115276.0,131411.0,10728.0
1680103803417607,115236.0,131393.0,10711.0
1680103803427607,115227.0,131362.0,10740.0
1680103803437607,115249.0,131343.0,10722.0
1680103803448607,115207.0,131338.0,10730.0
1680103803459607,115172.0,131340.0,10734.0
1680103803466607,115230.0,131345.0,10731.0
1680103803477607,115226.0,131355.0,10738.0
1680103803487607,115239.0,131419.0,10735.0
1680103803497607,115267.0,131416.0,10731.0
1680103803507607,115292.0,131463.0,10732.0
1680103803516607,115315.0,131499.0,10723.0
1680103803527608,115325.0,131520.0,10730.0
1680103803537608,115329.0,131559.0,10740.0
1680103803546608,115333.0,131581.0,10748.0
1680103803556608,115335.0,131588.0,10746.0
1680103803567608,115435.0,131610.0,10726.0
1680103803577607,115447.0,131681.0,10743.0
1680103803587607,115467.0,131642.0,10725.0
1680103803597607,115491.0,131720.0,10746.0
1680103803607607,115448.0,131754.0,10725.0
1680103803618607,115483.0,131803.0,10726.0
1680103803629607,115511.0,131771.0,10733.0
1680103803636607,115511.0,131722.0,10734.0
1680103803647607,115483.0,131760.0,10738.0
1680103803656607,115519.0,131747.0,10719.0
1680103803667607,115506.0,131742.0,10717.0
1680103803677607,115487.0,131713.0,10741.0
1680103803686607,115483.0,131677.0,10741.0
1680103803697607,115491.0,131738.0,10736.0
1680103803707608,115469.0,131752.0,10731.0
1680103803717608,115491.0,131711.0,10694.0
1680103803726608,115484.0,131700.0,10747.0
1680103803737608,115474.0,131653.0,10706.0
1680103803747608,115481.0,131704.0,10742.0
1680103803757608,115482.0,131727.0,10728.0
1680103803768607,115481.0,131685.0,10733.0
1680103803778607,115470.0,131721.0,10732.0
1680103803789607,115498.0,131737.0,10746.0
1680103803798607,115489.0,131732.0,10754.0
1680103803806607,115486.0,131730.0,10731.0
1680103803817607,115505.0,131729.0,10731.0
1680103803827607,115466.0,131760.0,10736.0
1680103803837607,115519.0,131770.0,10723.0
1680103803847607,115530.0,131773.0,10739.0
1680103803856607,115540.0,131794.0,10743.0
1680103803867607,115521.0,131816.0,10725.0
1680103803878607,115566.0,131835.0,10717.0
1680103803886608,115540.0,131837.0,10748.0
1680103803897607,115575.0,131851.0,10732.0
1680103803907607,115627.0,131854.0,10738.0
1680103803917607,115573.0,131868.0,10706.0
1680103803928607,115589.0,131880.0,10729.0
1680103803937607,115555.0,131877.0,10768.0
1680103803947607,115565.0,131863.0,10735.0
1680103803957607,115604.0,131874.0,10739.0
1680103803966607,115588.0,131846.0,10737.0
1680103803976607,115607.0,131894.0,10733.0
1680103803987607,115605.0,131891.0,10714.0
1680103803997607,115615.0,131884.0,10737.0
1680103804006607,115630.0,131921.0,10727.0
1680103804016607,115620.0,131882.0,10744.0
1680103804027607,115572.0,131915.0,10729.0
1680103804038607,115648.0,131970.0,10731.0
1680103804047607,115633.0,131907.0,10734.0
1680103804056607,115630.0,131869.0,10733.0
1680103804067608,115629.0,131902.0,10723.0
1680103804077608,115632.0,131907.0,10736.0
1680103804087608,115632.0,131920.0,10749.0
1680103804096608,115624.0,131902.0,10740.0
1680103804107608,115612.0,131930.0,10736.0
1680103804116608,115650.0,131914.0,10745.0
1680103804127608,115651.0,131929.0,10722.0
1680103804137608,115652.0,131907.0,10725.0
1680103804146608,115638.0,131928.0,10735.0
1680103804157608,115625.0,131878.0,10742.0
1680103804167608,115614.0,131885.0,10735.0
1680103804178608,115592.0,131936.0,10735.0
1680103804188608,115553.0,131796.0,10757.0
1680103804196607,115506.0,131738.0,10743.0
1680103804207607,115445.0,131712.0,10736.0
1680103804217607,115423.0,131654.0,10714.0
1680103804226607,115425.0,131613.0,10735.0
1680103804237607,115387.0,131593.0,10739.0
1680103804247608,115353.0,131594.0,10744.0
1680103804256608,115415.0,131586.0,10724.0
1680103804267608,115418.0,131592.0,10693.0
1680103804276608,115395.0,131618.0,10748.0
1680103804287608,115453.0,131675.0,10741.0
1680103804296608,115468.0,131700.0,10735.0
1680103804306608,115482.0,131676.0,10716.0
1680103804317608,115499.0,131739.0,10716.0
1680103804327607,115518.0,131806.0,10733.0
1680103804337607,115549.0,131730.0,10730.0
1680103804346608,115561.0,131804.0,10727.0
1680103804356608,115578.0,131822.0,10711.0
1680103804367607,115603.0,131852.0,10735.0
1680103804377607,115603.0,131870.0,10734.0
1680103804386608,115606.0,131890.0,10739.0
1680103804396608,115639.0,131903.0,10737.0
1680103804407607,115625.0,131927.0,10743.0
1680103804417607,115675.0,131926.0,10689.0
1680103804426608,115688.0,131969.0,10731.0
1680103804436608,115667.0,131929.0,10737.0
1680103804447608,115636.0,131907.0,10735.0
1680103804457608,115671.0,131909.0,10741.0
1680103804466608,115679.0,131937.0,10742.0
1680103804476608,115674.0,131948.0,10742.0
1680103804487608,115689.0,131927.0,10731.0
1680103804497608,115638.0,131932.0,10742.0
1680103804506608,115655.0,131918.0,10711.0
1680103804517608,115652.0,131921.0,10732.0
1680103804528607,115663.0,131935.0,10722.0
1680103804538607,115647.0,131935.0,10729.0
1680103804548607,115664.0,131905.0,10731.0
1680103804557608,115661.0,131910.0,10760.0
1680103804566608,115670.0,131881.0,10729.0
1680103804577607,115679.0,131957.0,10738.0
1680103804587607,115700.0,131957.0,10711.0
1680103804596608,115692.0,131962.0,10745.0
1680103804607608,115710.0,131979.0,10745.0
1680103804616608,115676.0,131973.0,10752.0
1680103804627608,115689.0,132004.0,10742.0
1680103804636608,115728.0,132010.0,10722.0
1680103804646608,115735.0,131963.0,10745.0
1680103804657608,115743.0,132013.0,10752.0
1680103804667608,115796.0,132034.0,10748.0
1680103804678608,115736.0,132077.0,10734.0
1680103804686607,115753.0,132051.0,10748.0
1680103804696607,115762.0,132050.0,10731.0
1680103804707607,115758.0,132005.0,10740.0
1680103804716607,115758.0,132053.0,10740.0
1680103804726607,115769.0,132053.0,10701.0
1680103804737607,115751.0,132039.0,10748.0
1680103804747607,115731.0,132055.0,10748.0
1680103804756607,115769.0,132029.0,10734.0
1680103804766607,115768.0,132059.0,10736.0
1680103804777607,115716.0,132048.0,10705.0
1680103804788608,115771.0,132034.0,10731.0
1680103804798608,115771.0,131994.0,10728.0
1680103804806608,115761.0,131998.0,10760.0
1680103804816608,115757.0,132031.0,10749.0
1680103804827607,115727.0,132054.0,10752.0
1680103804837607,115780.0,132056.0,10752.0
1680103804846608,115782.0,132050.0,10742.0
1680103804857607,115770.0,132021.0,10745.0
1680103804866608,115758.0,132063.0,10743.0
1680103804877607,115743.0,132092.0,10747.0
1680103804886608,115800.0,132077.0,10728.0
1680103804896608,115761.0,132085.0,10752.0
1680103804907607,115809.0,132053.0,10751.0
1680103804916607,115803.0,132121.0,10751.0
1680103804927607,115776.0,132141.0,10715.0
1680103804938607,115824.0,132090.0,10744.0
1680103804946607,115824.0,132061.0,10746.0
1680103804957607,115816.0,132057.0,10741.0
1680103804966608,115784.0,132122.0,10743.0
1680103804976608,115800.0,132082.0,10706.0
1680103804987608,115782.0,132043.0,10707.0
1680103804996608,115738.0,132006.0,10749.0
1680103805006608,115706.0,131973.0,10749.0
1680103805016608,115631.0,131870.0,10751.0
1680103805026608,115655.0,131893.0,10737.0
1680103805036608,115633.0,131843.0,10732.0
1680103805046608,115609.0,131762.0,10729.0
1680103805057608,115598.0,131793.0,10759.0
1680103805068607,115593.0,131756.0,10735.0
1680103805077607,115598.0,131825.0,10772.0
1680103805086608,115585.0,131813.0,10754.0
1680103805096608,115637.0,131819.0,10728.0
1680103805107607,115650.0,131880.0,10722.0
1680103805116608,115668.0,131891.0,10757.0
1680103805127607,115671.0,131931.0,10738.0
1680103805136608,115705.0,131871.0,10750.0
1680103805146608,115733.0,132006.0,10739.0
1680103805156608,115710.0,131986.0,10744.0
1680103805167608,115724.0,132032.0,10755.0
1680103805176608,115798.0,132052.0,10732.0
1680103805186608,115811.0,132004.0,10754.0
1680103805197608,115834.0,132105.0,10733.0
1680103805207608,115873.0,132134.0,10751.0
