time,ecg,hr,rr,marker
1679518625973470876,0.168
1679518625981167334,0.191
1679518625988863792,0.20400000000000001
1679518625996560250,0.20600000000000002
1679518626004256708,0.212
1679518626011953166,0.2
1679518626019649624,0.133
1679518626027346082,0.07
1679518626035042540,0.07200000000000001
1679518626042738998,0.085
1679518626050435456,0.064
1679518626058131914,0.06
1679518626065828372,0.081
1679518626073524830,0.068
1679518626081221288,0.031
1679518626088917746,0.083
1679518626096614204,0.28300000000000003
1679518626104310662,0.541
1679518626112007120,0.737
1679518626119703578,0.635
1679518626127400036,-0.027
1679518626135096494,-0.7000000000000001
1679518626142792952,-0.531
1679518626150489410,-0.031
1679518626158185868,-0.004
1679518626165882326,-0.112
1679518626173578784,-0.035
1679518626181275242,0.004
1679518626188971700,-0.029
1679518626196668158,-0.014
1679518626204364616,0.016
1679518626212061074,0.037
1679518626219757532,0.068
1679518626227453990,0.077
1679518626235150448,0.056
1679518626242846906,0.064
1679518626250543364,0.097
1679518626258239822,0.106
1679518626265936280,0.11
1679518626273632738,0.135
1679518626281329196,0.14300000000000002
1679518626289025654,0.133
1679518626296722112,0.14300000000000002
1679518626304418570,0.168
1679518626312115028,0.183
1679518626319811486,0.187
1679518626327507944,0.187
1679518626335204402,0.197
1679518626342900860,0.20600000000000002
1679518626350597318,0.187
1679518626358293776,0.15
1679518626365990234,0.129
1679518626373686692,0.116
1679518626381383150,0.097
1679518626389079608,0.093
1679518626396776066,0.1
1679518626404472524,0.097
1679518626412168982,0.091
1679518626419865440,0.11
1679518626427561898,0.164
1679518626435258356,0.197
1679518626442954814,0.158
1679518626450651272,0.125
1679518626458347730,0.164
1679518626466044188,0.17200000000000001
1679518626473740646,0.114
1679518626481437104,0.091
1679518626489133562,0.097
1679518626496830020,0.064
1679518626504526478,0.012
1679518626512222936,-0.008
1679518626519919394,-0.008
1679518626527615852,-0.01
1679518626535312342,-0.012,68,947
1679518626543009218,-0.002
1679518626550706094,-0.014
1679518626558402970,-0.083
1679518626566099846,-0.133
1679518626573796722,-0.108
1679518626581493598,-0.122
1679518626589190474,-0.197
1679518626596887350,-0.231
1679518626604584226,-0.23700000000000002
1679518626612281102,-0.258
1679518626619977978,-0.277
1679518626627674854,-0.293
1679518626635371730,-0.281
1679518626643068606,-0.243
1679518626650765482,-0.247
1679518626658462358,-0.26
1679518626666159234,-0.216
1679518626673856110,-0.189
1679518626681552986,-0.20600000000000002
1679518626689249862,-0.20400000000000001
1679518626696946738,-0.187
1679518626704643614,-0.195
1679518626712340490,-0.197
1679518626720037366,-0.164
1679518626727734242,-0.133
1679518626735431118,-0.131
1679518626743127994,-0.133
1679518626750824870,-0.108
1679518626758521746,-0.083
1679518626766218622,-0.077
1679518626773915498,-0.062
1679518626781612374,-0.047
1679518626789309250,-0.05
1679518626797006126,-0.039
1679518626804703002,0.004
1679518626812399878,0.041
1679518626820096754,0.047
1679518626827793630,0.041
1679518626835490506,0.037
1679518626843187382,0.041
1679518626850884258,0.029
1679518626858581134,-0.012
1679518626866278010,-0.022
1679518626873974886,0.01
1679518626881671762,0.029
1679518626889368638,0.018000000000000002
1679518626897065514,0.025
1679518626904762390,0.05
1679518626912459266,0.06
1679518626920156142,0.052000000000000005
1679518626927853018,0.056
1679518626935549894,0.079
1679518626943246770,0.093
1679518626950943646,0.095
1679518626958640522,0.116
1679518626966337398,0.147
1679518626974034274,0.15
1679518626981731150,0.14300000000000002
1679518626989428026,0.16
1679518626997124902,0.154
1679518627004821778,0.131
1679518627012518654,0.125
1679518627020215530,0.129
1679518627027912406,0.131
1679518627035609282,0.135
1679518627043306158,0.145
1679518627051003034,0.16
1679518627058699910,0.195
1679518627066396786,0.293
1679518627074093662,0.512
1679518627081790538,0.808
