ts,x,y,z
1679518697039465,-9.66,1.49,-0.35
1679518697140465,-9.72,1.51,-0.38
1679518697240465,-9.71,1.54,-0.38
1679518697341465,-9.69,1.51,-0.37
1679518697441465,-9.73,1.53,-0.35
1679518697543465,-9.72,1.5,-0.39
1679518697644465,-9.71,1.56,-0.35
1679518697745465,-9.7,1.56,-0.35
1679518697845465,-9.69,1.51,-0.39
1679518697946465,-9.68,1.48,-0.33
1679518698047465,-9.71,1.5,-0.4
1679518698147465,-9.69,1.51,-0.39
1679518698248465,-9.71,1.5,-0.4
1679518698349465,-9.7,1.56,-0.39
1679518698449465,-9.7,1.55,-0.37
1679518698550465,-9.69,1.54,-0.35
1679518698651465,-9.72,1.56,-0.34
1679518698752465,-9.72,1.54,-0.38
1679518698853465,-9.71,1.58,-0.32
1679518698954465,-9.68,1.55,-0.33
1679518699055465,-9.7,1.56,-0.35
1679518699156465,-9.72,1.5,-0.36
1679518699257465,-9.7,1.52,-0.35
1679518699358465,-9.7,1.51,-0.34
1679518699459465,-9.74,1.55,-0.41
1679518699559465,-9.7,1.54,-0.4
1679518699659465,-9.73,1.56,-0.37
1679518699760465,-9.71,1.55,-0.36
1679518699862465,-9.7,1.58,-0.36
1679518699963465,-9.73,1.57,-0.39
1679518700064465,-9.7,1.55,-0.36
1679518700164465,-9.71,1.53,-0.3
1679518700265465,-9.7,1.53,-0.31
1679518700366465,-9.69,1.57,-0.31
1679518700467466,-9.72,1.55,-0.3
1679518700568466,-9.7,1.52,-0.33
1679518700669466,-9.7,1.55,-0.38
1679518700770466,-9.71,1.54,-0.35
1679518700870466,-9.7,1.58,-0.32
1679518700972465,-9.71,1.58,-0.36
1679518701073465,-9.7,1.58,-0.34
1679518701174465,-9.69,1.54,-0.35
1679518701274465,-9.73,1.55,-0.32
1679518701374465,-9.72,1.56,-0.36
1679518701475465,-9.71,1.57,-0.37
1679518701576465,-9.71,1.53,-0.33
1679518701677465,-9.67,1.55,-0.36
1679518701778465,-9.69,1.53,-0.35
1679518701878465,-9.71,1.55,-0.35
1679518701978465,-9.7,1.53,-0.34
1679518702079465,-9.68,1.53,-0.34
1679518702180465,-9.72,1.57,-0.35
1679518702282465,-9.72,1.57,-0.36
1679518702383465,-9.73,1.55,-0.35
1679518702483465,-9.69,1.55,-0.36
1679518702584465,-9.71,1.57,-0.35
1679518702685465,-9.69,1.55,-0.31
1679518702786465,-9.74,1.6,-0.36
1679518702887465,-9.74,1.56,-0.33
1679518702988465,-9.71,1.57,-0.36
1679518703089465,-9.71,1.56,-0.37
1679518703190465,-9.67,1.53,-0.34
1679518703291465,-9.71,1.53,-0.26
1679518703392465,-9.68,1.53,-0.33
1679518703493466,-9.72,1.57,-0.36
1679518703594466,-9.7,1.57,-0.35
1679518703695466,-9.72,1.54,-0.33
1679518703796466,-9.71,1.57,-0.35
1679518703897466,-9.71,1.54,-0.31
1679518703998466,-9.7,1.51,-0.29
1679518704098466,-9.68,1.51,-0.32
1679518704199466,-9.71,1.55,-0.35
1679518704302465,-9.69,1.57,-0.36
1679518704402464,-9.76,1.58,-0.38
1679518704503465,-9.72,1.59,-0.38
1679518704603464,-9.73,1.56,-0.38
1679518704704465,-9.72,1.55,-0.35
1679518704805465,-9.69,1.56,-0.32
1679518704906465,-9.71,1.53,-0.35
1679518705007465,-9.72,1.55,-0.31
1679518705108465,-9.68,1.54,-0.33
1679518705208465,-9.68,1.51,-0.34
1679518705308465,-9.69,1.56,-0.29
1679518705409465,-9.68,1.5,-0.26
1679518705511465,-9.69,1.57,-0.35
1679518705612465,-9.72,1.56,-0.36
1679518705713465,-9.69,1.57,-0.34
1679518705814465,-9.68,1.59,-0.3
1679518705915465,-9.7,1.54,-0.34
1679518706015465,-9.69,1.56,-0.32
1679518706116465,-9.68,1.57,-0.31
1679518706216465,-9.69,1.55,-0.31
1679518706317465,-9.71,1.56,-0.31
1679518706418465,-9.69,1.54,-0.37
1679518706519465,-9.69,1.56,-0.33
1679518706621465,-9.72,1.58,-0.38
1679518706721465,-9.71,1.6,-0.4
1679518706822465,-9.73,1.58,-0.34
1679518706923465,-9.72,1.56,-0.32
1679518707023465,-9.68,1.57,-0.29
1679518707123465,-9.68,1.55,-0.33
1679518707224465,-9.71,1.54,-0.3
1679518707325465,-9.7,1.55,-0.32
1679518707426465,-9.71,1.6,-0.36
1679518707526465,-9.7,1.58,-0.42
1679518707627465,-9.7,1.56,-0.33
1679518707726465,-9.71,1.56,-0.3
1679518707827465,-9.71,1.54,-0.31
1679518707927465,-9.7,1.57,-0.35
1679518708027464,-9.7,1.56,-0.38
1679518708128465,-9.72,1.58,-0.4
1679518708228464,-9.72,1.59,-0.31
1679518708329465,-9.73,1.56,-0.37
1679518708431465,-9.71,1.56,-0.36
1679518708532465,-9.7,1.55,-0.32
1679518708633465,-9.69,1.55,-0.29
1679518708734465,-9.69,1.57,-0.28
1679518708834465,-9.69,1.57,-0.31
1679518708935465,-9.7,1.59,-0.31
1679518709036465,-9.7,1.55,-0.33
1679518709137465,-9.71,1.56,-0.34
1679518709237465,-9.72,1.57,-0.34
1679518709338465,-9.72,1.57,-0.35
1679518709438465,-9.7,1.6,-0.34
1679518709539465,-9.71,1.57,-0.35
1679518709640465,-9.69,1.55,-0.4
1679518709741465,-9.73,1.59,-0.35
1679518709842465,-9.7,1.58,-0.31
1679518709942465,-9.72,1.58,-0.32
1679518710043465,-9.73,1.58,-0.37
1679518710144465,-9.71,1.56,-0.32
1679518710245465,-9.7,1.51,-0.25
1679518710346465,-9.68,1.57,-0.29
1679518710446465,-9.7,1.55,-0.32
1679518710547465,-9.69,1.52,-0.35
1679518710648465,-9.71,1.57,-0.32
1679518710748465,-9.69,1.55,-0.32
1679518710850465,-9.68,1.55,-0.31
1679518710950465,-9.72,1.54,-0.28
1679518711051465,-9.7,1.53,-0.29
1679518711152465,-9.69,1.55,-0.31
1679518711253465,-9.69,1.57,-0.36
1679518711353465,-9.73,1.53,-0.39
1679518711454465,-9.71,1.58,-0.36
1679518711555465,-9.69,1.55,-0.3
1679518711656465,-9.71,1.53,-0.34
1679518711757465,-9.7,1.53,-0.36
1679518711858465,-9.68,1.58,-0.29
1679518711960465,-9.68,1.59,-0.27
1679518712060465,-9.74,1.53,-0.32
1679518712161465,-9.71,1.57,-0.34
1679518712262465,-9.7,1.55,-0.32
1679518712363465,-9.73,1.49,-0.39
1679518712463465,-9.71,1.6,-0.43
1679518712564465,-9.7,1.54,-0.37
1679518712665465,-9.69,1.54,-0.34
1679518712766465,-9.71,1.56,-0.33
1679518712867465,-9.68,1.55,-0.35
1679518712968465,-9.73,1.51,-0.38
1679518713070465,-9.73,1.55,-0.38
1679518713171465,-9.72,1.56,-0.36
1679518713271465,-9.68,1.57,-0.36
1679518713371465,-9.69,1.5,-0.31
1679518713472465,-9.72,1.59,-0.35
1679518713573465,-9.7,1.54,-0.31
1679518713674466,-9.7,1.55,-0.3
1679518713775466,-9.71,1.56,-0.35
1679518713876466,-9.72,1.5,-0.29
1679518713976466,-9.71,1.53,-0.32
1679518714076465,-9.72,1.61,-0.35
1679518714177466,-9.68,1.56,-0.36
1679518714278465,-9.69,1.58,-0.37
1679518714379465,-9.73,1.6,-0.38
1679518714480465,-9.69,1.56,-0.38
1679518714581465,-9.71,1.56,-0.39
1679518714682465,-9.7,1.6,-0.36
1679518714783465,-9.74,1.53,-0.34
1679518714884465,-9.7,1.23,-0.35
1679518714985465,-9.68,1.55,-0.3
1679518715085465,-9.73,1.56,-0.37
1679518715186465,-9.7,1.62,-0.36
1679518715286465,-9.72,1.55,-0.34
1679518715386465,-9.71,1.58,-0.35
1679518715487465,-9.7,1.56,-0.35
1679518715587465,-9.7,1.53,-0.36
1679518715687465,-9.67,1.56,-0.35
1679518715787465,-9.72,1.51,-0.32
1679518715887465,-9.71,1.52,-0.34
1679518715988465,-9.71,1.6,-0.32
1679518716089465,-9.71,1.6,-0.35
1679518716189465,-9.68,1.6,-0.36
1679518716290465,-9.73,1.59,-0.37
1679518716391465,-9.71,1.56,-0.41
1679518716492465,-9.7,1.59,-0.39
1679518716593465,-9.72,1.58,-0.37
1679518716694465,-9.73,1.58,-0.39
1679518716795465,-9.71,1.55,-0.4
1679518716896465,-9.71,1.55,-0.35
1679518716996465,-9.71,1.51,-0.32
1679518717096465,-9.73,1.53,-0.35
1679518717197465,-9.72,1.59,-0.33
1679518717299465,-9.7,1.52,-0.35
1679518717400465,-9.72,1.5,-0.31
1679518717500465,-9.72,1.55,-0.33
1679518717601465,-9.71,1.6,-0.38
1679518717701465,-9.75,1.53,-0.35
1679518717802465,-9.7,1.59,-0.32
1679518717903465,-9.68,1.57,-0.3
1679518718003465,-9.7,1.58,-0.38
1679518718104465,-9.7,1.59,-0.36
1679518718205465,-9.71,1.61,-0.37
1679518718305465,-9.72,1.55,-0.37
1679518718406465,-9.74,1.55,-0.37
1679518718506465,-9.69,1.57,-0.33
1679518718607465,-9.69,1.6,-0.32
1679518718706465,-9.69,1.53,-0.3
1679518718807465,-9.71,1.58,-0.33
1679518718909465,-9.7,1.57,-0.34
1679518719010465,-9.7,1.57,-0.37
1679518719111465,-9.7,1.56,-0.32
1679518719211465,-9.71,1.55,-0.38
1679518719311465,-9.71,1.56,-0.37
1679518719412465,-9.68,1.57,-0.32
1679518719512465,-9.74,1.55,-0.38
1679518719612465,-9.72,1.53,-0.36
1679518719712464,-9.68,1.59,-0.3
1679518719813465,-9.7,1.53,-0.35
1679518719914465,-9.7,1.56,-0.37
1679518720015465,-9.7,1.54,-0.36
1679518720115465,-9.71,1.58,-0.34
1679518720216465,-9.69,1.58,-0.38
1679518720317465,-9.72,1.58,-0.41
1679518720419465,-9.69,1.59,-0.35
1679518720520465,-9.7,1.57,-0.34
1679518720620465,-9.71,1.57,-0.38
1679518720721465,-9.7,1.56,-0.36
1679518720822465,-9.71,1.54,-0.34
1679518720922465,-9.68,1.52,-0.36
1679518721023465,-9.71,1.58,-0.36
1679518721123465,-9.72,1.55,-0.41
1679518721223465,-9.69,1.51,-0.3
1679518721324465,-9.73,1.51,-0.37
1679518721425465,-9.7,1.5,-0.35
1679518721526465,-9.69,1.53,-0.35
1679518721628465,-9.71,1.56,-0.4
1679518721729465,-9.72,1.58,-0.4
1679518721830465,-9.71,1.58,-0.35
1679518721930465,-9.71,1.59,-0.39
1679518722031465,-9.76,1.56,-0.41
1679518722132465,-9.71,1.55,-0.32
1679518722233465,-9.71,1.56,-0.38
1679518722334465,-9.73,1.5,-0.37
1679518722435465,-9.73,1.52,-0.34
1679518722536465,-9.73,1.55,-0.34
1679518722638465,-9.71,1.51,-0.38
1679518722739465,-9.71,1.53,-0.37
1679518722840465,-9.7,1.58,-0.33
1679518722941465,-9.7,1.55,-0.38
1679518723041465,-9.7,1.58,-0.3
1679518723141465,-9.7,1.55,-0.33
1679518723242465,-9.73,1.52,-0.4
1679518723343465,-9.7,1.53,-0.34
1679518723443465,-9.69,1.51,-0.37
1679518723544465,-9.74,1.55,-0.43
1679518723645465,-9.68,1.53,-0.37
1679518723746466,-9.68,1.54,-0.37
1679518723846465,-9.71,1.51,-0.37
1679518723947466,-9.7,1.57,-0.35
1679518724048466,-9.7,1.55,-0.36
1679518724149466,-9.7,1.53,-0.36
1679518724248465,-9.7,1.54,-0.35
1679518724348465,-9.7,1.53,-0.33
1679518724449465,-9.7,1.55,-0.37
1679518724550465,-9.72,1.53,-0.33
1679518724651465,-9.69,1.55,-0.38
1679518724752465,-9.72,1.56,-0.4
1679518724853465,-9.7,1.54,-0.37
1679518724954465,-9.69,1.51,-0.31
1679518725055465,-9.72,1.52,-0.33
1679518725156465,-9.71,1.57,-0.41
1679518725258465,-9.71,1.56,-0.42
1679518725359465,-9.71,1.54,-0.36
1679518725460465,-9.71,1.57,-0.37
1679518725561465,-9.69,1.53,-0.35
1679518725661465,-9.71,1.55,-0.37
1679518725762465,-9.71,1.56,-0.37
1679518725863465,-9.71,1.58,-0.35
1679518725963465,-9.72,1.54,-0.37
1679518726064465,-9.71,1.53,-0.38
1679518726165465,-9.7,1.6,-0.38
1679518726265465,-9.72,1.56,-0.38
1679518726366465,-9.72,1.56,-0.36
1679518726467466,-9.74,1.53,-0.39
1679518726568466,-9.7,1.55,-0.35
1679518726669466,-9.7,1.56,-0.35
1679518726769466,-9.72,1.55,-0.41
1679518726870466,-9.71,1.52,-0.4
1679518726971466,-9.7,1.52,-0.35
1679518727071466,-9.71,1.55,-0.39
1679518727171465,-9.7,1.53,-0.36
1679518727272466,-9.7,1.56,-0.31
1679518727373466,-9.71,1.57,-0.36
1679518727473466,-9.73,1.55,-0.38
1679518727574465,-9.7,1.56,-0.38
1679518727675465,-9.68,1.57,-0.37
1679518727775465,-9.71,1.54,-0.4
1679518727877465,-9.69,1.54,-0.35
1679518727977465,-9.71,1.58,-0.33
1679518728078465,-9.72,1.57,-0.34
1679518728179465,-9.72,1.54,-0.35
1679518728280465,-9.67,1.55,-0.34
1679518728381465,-9.69,1.58,-0.36
1679518728481465,-9.7,1.54,-0.36
1679518728581465,-9.72,1.54,-0.39
1679518728682465,-9.72,1.57,-0.34
1679518728783465,-9.7,1.53,-0.35
1679518728884465,-9.68,1.57,-0.36
1679518728985465,-9.72,1.56,-0.34
1679518729087465,-9.7,1.55,-0.39
1679518729187465,-9.68,1.52,-0.33
1679518729288465,-9.71,1.55,-0.36
1679518729389465,-9.71,1.52,-0.32
1679518729490465,-9.69,1.53,-0.3
1679518729591465,-9.68,1.53,-0.31
1679518729692465,-9.7,1.55,-0.32
1679518729793465,-9.7,1.57,-0.4
1679518729893465,-9.7,1.56,-0.38
1679518729994465,-9.71,1.58,-0.42
1679518730095465,-9.72,1.52,-0.36
1679518730197465,-9.7,1.58,-0.37
1679518730297465,-9.73,1.54,-0.37
1679518730398465,-9.72,1.52,-0.3
1679518730498465,-9.7,1.51,-0.34
1679518730599465,-9.69,1.52,-0.32
1679518730699465,-9.7,1.53,-0.31
1679518730799465,-9.73,1.53,-0.39
1679518730900465,-9.74,1.58,-0.41
1679518731001465,-9.71,1.59,-0.36
1679518731102465,-9.73,1.55,-0.34
1679518731203465,-9.71,1.53,-0.34
1679518731303465,-9.69,1.55,-0.33
1679518731404465,-9.73,1.53,-0.38
1679518731505465,-9.7,1.54,-0.34
1679518731605465,-9.72,1.55,-0.35
1679518731705465,-9.73,1.53,-0.41
1679518731807465,-9.73,1.58,-0.31
1679518731907465,-9.73,1.61,-0.34
1679518732008465,-9.74,1.56,-0.41
1679518732109465,-9.64,1.8,-0.34
1679518732209465,-9.7,1.68,-0.38
1679518732310465,-9.77,1.47,-0.48
1679518732411465,-9.74,1.47,-0.4
1679518732512465,-9.94,1.35,-0.44
1679518732612465,-9.58,1.47,-0.47
1679518732713465,-9.66,0.97,-0.58
1679518732814465,-10.13,-0.22,-0.58
1679518732915465,-9.42,2.38,-0.09
1679518733017465,-9.61,1.18,-0.35
1679518733118465,-10.32,0.96,-0.89
1679518733219465,-10.07,-0.66,-0.38
1679518733320465,-9.81,0.2,-0.08
1679518733420465,-9.76,-0.63,-0.05
1679518733521465,-9.8,-0.51,-0.02
1679518733622465,-9.83,-0.31,-0.09
1679518733722465,-9.92,-0.41,-0.37
1679518733823465,-9.88,0.0,-0.26
1679518733924465,-9.8,0.51,0.04
1679518734026465,-9.66,1.25,0.04
1679518734127465,-9.81,0.42,0.63
1679518734228465,-10.0,0.41,-0.17
1679518734329465,-9.74,0.98,0.39
1679518734430465,-9.94,1.0,0.15
1679518734531465,-9.82,1.32,0.24
1679518734632465,-9.92,0.42,0.18
1679518734733465,-9.77,0.76,0.5
1679518734834465,-9.83,1.01,0.41
1679518734934465,-9.62,1.17,0.85
1679518735034465,-9.72,1.16,0.72
1679518735135465,-9.82,0.87,0.56
1679518735237465,-9.82,0.77,0.48
1679518735338465,-9.94,0.21,0.26
1679518735438465,-9.87,0.56,0.13
1679518735539465,-9.89,1.02,0.08
1679518735640465,-9.71,0.67,0.11
1679518735741465,-9.86,0.51,0.27
1679518735842465,-9.84,0.29,0.18
1679518735943465,-9.84,0.31,0.08
1679518736044465,-9.83,0.42,0.03
1679518736144465,-9.86,0.22,0.0
1679518736245465,-9.87,-0.1,-0.08
1679518736346465,-9.91,0.08,-0.07
1679518736447466,-9.86,0.02,0.01
1679518736548466,-9.91,-0.1,-0.03
1679518736648465,-9.85,-0.1,0.01
1679518736748465,-9.84,0.05,0.0
1679518736848465,-9.81,0.02,0.01
1679518736949465,-9.84,0.11,0.06
1679518737050465,-9.82,0.12,-0.01
1679518737151466,-9.83,0.1,-0.06
1679518737252466,-9.82,0.22,-0.07
1679518737353466,-9.92,0.09,-0.02
1679518737453466,-9.76,0.31,0.01
1679518737554465,-9.84,0.39,0.0
1679518737656465,-9.8,0.34,-0.04
1679518737757465,-9.82,0.28,0.02
1679518737857465,-9.8,0.2,0.0
1679518737957465,-9.86,0.21,0.01
1679518738058465,-9.88,0.12,-0.01
1679518738159465,-9.84,0.19,0.0
