Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,-0.189208984375,18.907562255859375
0.099999999999999992,-0.32973480224609375,
0.19999999999999998,-0.5162506103515625,
0.29999999999999999,-0.57757568359375,
0.39999999999999997,-0.6082305908203125,
0.5,-0.6465606689453125,
0.59999999999999998,-0.68488311767578125,
0.69999999999999996,-0.7180938720703125,
0.79999999999999993,-0.7385406494140625,
0.89999999999999991,-0.73598480224609375,
1,-0.72576141357421875,
1.0999999999999999,-0.7180938720703125,
1.2,-0.72064971923828125,
1.3,-0.72064971923828125,
1.3999999999999999,-0.72576141357421875,
1.5,-0.7385406494140625,
1.5999999999999999,-0.6823272705078125,
1.7,-0.50347900390625,
1.7999999999999998,-0.31951904296875,
1.8999999999999999,-0.17388153076171875,
2,-0.03079986572265625,
2.1000000000000001,0.094390869140625,
2.1999999999999997,0.2195892333984375,
2.2999999999999998,0.34989166259765625,
2.3999999999999999,0.4674224853515625,
2.5,0.4955291748046875,
2.6000000000000001,0.352447509765625,
2.6999999999999997,0.150604248046875,
2.7999999999999998,-0.00780487060546875,
2.8999999999999999,-0.1406707763671875,
3,-0.235198974609375,
3.0999999999999996,-0.3322906494140625,
3.1999999999999997,-0.42938232421875,
3.2999999999999998,-0.49581146240234375,
3.3999999999999999,-0.5545806884765625,
3.5,-0.603118896484375,
3.5999999999999996,-0.63889312744140625,
3.6999999999999997,-0.66699981689453125,
3.7999999999999998,-0.68743896484375,
3.8999999999999999,-0.715545654296875,
4,-0.73087310791015625,
4.0999999999999996,-0.7410888671875,
4.2000000000000002,-0.74364471435546875,
4.2999999999999998,-0.7385406494140625,
4.3999999999999995,-0.73087310791015625,
4.5,-0.72576141357421875,
4.5999999999999996,-0.69765472412109375,
4.7000000000000002,-0.63378143310546875,
4.7999999999999998,-0.52391815185546875,
4.8999999999999995,-0.38083648681640625,
5,-0.235198974609375,
5.0999999999999996,-0.0946807861328125,
5.2000000000000002,0.04584503173828125,
5.2999999999999998,0.17615509033203125,
5.3999999999999995,0.29878997802734375,
5.5,0.4112091064453125,
5.5999999999999996,0.4776458740234375,
5.7000000000000002,0.42398834228515625,
5.7999999999999998,0.27579498291015625,
5.8999999999999995,0.1276092529296875,
6,-0.0052490234375,
6.0999999999999996,-0.12277984619140625,
6.1999999999999993,-0.21987152099609375,
