Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,3.4772109985351562,18.802228927612305
0.099999999999999992,2.8844528198242188,
0.19999999999999998,2.25592041015625,
0.29999999999999999,2.2124862670898438,
0.39999999999999997,2.117950439453125,
0.5,1.9876480102539062,
0.59999999999999998,1.9314346313476562,
0.69999999999999996,1.9237747192382812,
0.79999999999999993,1.933990478515625,
0.89999999999999991,1.92633056640625,
1,1.9135513305664062,
1.0999999999999999,1.9109954833984375,
1.2,1.9314346313476562,
1.3,1.9953155517578125,
1.3999999999999999,2.0106430053710938,
1.5,1.9595413208007812,
1.5999999999999999,1.92633056640625,
1.7,1.9212188720703125,
1.7999999999999998,1.9953155517578125,
1.8999999999999999,2.2891387939453125,
2,2.754150390625,
2.1000000000000001,3.2549285888671875,
2.1999999999999997,3.7684860229492188,
2.2999999999999998,4.2539291381835938,
2.3999999999999999,4.4813308715820312,
2.5,4.2743759155273438,
2.6000000000000001,3.7940292358398438,
2.6999999999999997,3.3009185791015625,
2.7999999999999998,2.9074478149414062,
2.8999999999999999,2.5676345825195312,
3,2.2916946411132812,
3.0999999999999996,2.128173828125,
3.1999999999999997,2.0745162963867188,
3.2999999999999998,2.07196044921875,
3.3999999999999999,2.018310546875,
3.5,1.9237747192382812,
3.5999999999999996,1.8854446411132812,
3.6999999999999997,1.9237747192382812,
3.7999999999999998,1.972320556640625,
3.8999999999999999,1.96209716796875,
4,1.9493255615234375,
4.0999999999999996,1.9442138671875,
4.2000000000000002,1.97998046875,
4.2999999999999998,1.972320556640625,
4.3999999999999995,1.9058914184570312,
4.5,1.9135513305664062,
4.5999999999999996,2.1026229858398438,
4.7000000000000002,2.4833145141601562,
4.7999999999999998,2.9176712036132812,
4.8999999999999995,3.3571243286132812,
5,3.8042526245117188,
5.0999999999999996,4.2539291381835938,
5.2000000000000002,4.6678390502929688,
5.2999999999999998,4.9565582275390625,
5.3999999999999995,5.1558456420898438,
5.5,5.411346435546875,
5.5999999999999996,5.5697555541992188,
5.7000000000000002,5.2861557006835938,
5.7999999999999998,4.767486572265625,
5.8999999999999995,4.3612442016601562,
6,3.9524459838867188,
6.0999999999999996,3.4669952392578125,
6.1999999999999993,3.0249786376953125,
6.2999999999999998,2.6851654052734375,
6.3999999999999995,2.4603195190429688,
6.5,2.3095779418945312,
6.5999999999999996,2.1997146606445312,
6.6999999999999993,2.1613845825195312,
6.7999999999999998,2.14605712890625,
6.8999999999999995,2.0898513793945312,
7,2.0029754638671875,
7.0999999999999996,1.9569854736328125,
7.1999999999999993,1.9416580200195312,
7.2999999999999998,1.9288864135742188,
7.3999999999999995,1.9135513305664062,
7.5,1.9007797241210938,
7.5999999999999996,1.9212188720703125,
7.6999999999999993,1.9927597045898438,
7.7999999999999998,2.0208663940429688,
7.8999999999999995,1.9544296264648438,
8,1.8854446411132812,
8.0999999999999996,1.8573455810546875,
8.1999999999999993,1.8675613403320312,
8.2999999999999989,1.8828964233398438,
8.4000000000000004,1.9186630249023438,
8.5,2.0387496948242188,
8.5999999999999996,2.3351287841796875,
8.6999999999999993,2.7848052978515625,
8.7999999999999989,3.2677001953125,
8.9000000000000004,3.7046051025390625,
9,4.1185150146484375,
9.0999999999999996,4.5349807739257812,
9.1999999999999993,4.969329833984375,
9.2999999999999989,5.3909072875976562,
9.4000000000000004,5.6285247802734375,
9.5,5.4496688842773438,
9.5999999999999996,4.92333984375,
9.6999999999999993,4.3714599609375,
9.7999999999999989,3.8962326049804688,
9.9000000000000004,3.4669952392578125,
10,3.0684127807617188,18.379850387573242
10.1,2.7183761596679688,
10.199999999999999,2.4475479125976562,
10.299999999999999,2.2763595581054688,
10.4,2.1664962768554688,
10.5,2.0745162963867188,
10.6,2.025970458984375,
10.699999999999999,2.0208663940429688,
10.799999999999999,2.0668563842773438,
10.9,2.0668563842773438,
11,1.9876480102539062,
11.1,1.9391021728515625,
11.199999999999999,1.9135513305664062,
11.299999999999999,1.9442138671875,
11.4,1.9927597045898438,
11.5,2.1077346801757812,
11.6,2.3964462280273438,
11.699999999999999,2.8231353759765625,
11.799999999999999,3.2906951904296875,
11.899999999999999,3.7429351806640625,
12,4.2053909301757812,
12.1,4.6831741333007812,
12.199999999999999,5.1405181884765625,
12.299999999999999,5.5876388549804688,
12.399999999999999,5.97344970703125,
12.5,6.19317626953125,
12.6,6.2238388061523438,
12.699999999999999,6.0475387573242188,
12.799999999999999,5.6642913818359375,
12.899999999999999,5.1686248779296875,
13,4.6499557495117188,
13.1,4.1823959350585938,
13.199999999999999,3.8323593139648438,
13.299999999999999,3.5104293823242188,
13.399999999999999,3.1425094604492188,
13.5,2.8052444458007812,
13.6,2.5471954345703125,
13.699999999999999,2.376007080078125,
13.799999999999999,2.29425048828125,
13.899999999999999,2.2175979614257812,
14,2.0949554443359375,
14.1,2.0029754638671875,
14.199999999999999,1.96209716796875,
14.299999999999999,1.9569854736328125,
14.399999999999999,1.9416580200195312,
14.5,1.9237747192382812,
14.6,1.933990478515625,
14.699999999999999,1.9697647094726562,
14.799999999999999,2.0515213012695312,
14.899999999999999,2.0770721435546875,
15,2.0540771484375,
15.1,2.192047119140625,
15.199999999999999,2.5216445922851562,
15.299999999999999,2.8691253662109375,
15.399999999999999,3.2983627319335938,
15.5,3.7122726440429688,
15.6,4.141510009765625,
15.699999999999999,4.5784149169921875,
15.799999999999999,4.969329833984375,
15.899999999999999,5.2810440063476562,
16,5.3781356811523438,
16.099999999999998,5.1251907348632812,
16.199999999999999,4.6831741333007812,
16.300000000000001,4.2692642211914062,
16.399999999999999,3.8962326049804688,
16.5,3.5232009887695312,
16.599999999999998,3.13995361328125,
16.699999999999999,2.8333511352539062,
16.800000000000001,2.5957412719726562,
16.899999999999999,2.3708953857421875,
17,2.2227096557617188,
17.099999999999998,2.1486129760742188,
17.199999999999999,2.0872955322265625,
17.300000000000001,2.0234146118164062,
17.399999999999999,2.0004196166992188,
17.5,2.0055313110351562,
17.599999999999998,2.0387496948242188,
17.699999999999999,2.0387496948242188,
17.800000000000001,1.9825363159179688,
17.899999999999999,1.916107177734375,
18,1.8752288818359375,
18.099999999999998,1.8854446411132812,
18.199999999999999,1.898223876953125,
18.300000000000001,1.9186630249023438,
18.399999999999999,2.0489654541015625,
18.5,2.3708953857421875,
18.599999999999998,2.8384628295898438,
18.699999999999999,3.2804794311523438,
18.800000000000001,3.6943893432617188,
18.899999999999999,4.1312942504882812,
19,4.4302291870117188,
19.099999999999998,4.4404449462890625,
19.199999999999999,4.1491775512695312,
19.300000000000001,3.7148284912109375,
19.399999999999999,3.2855911254882812,
19.5,2.9866561889648438,
19.599999999999998,2.7107162475585938,
19.699999999999999,2.4756546020507812,
19.800000000000001,2.2508163452148438,
19.899999999999999,2.0923995971679688,
20,1.9953155517578125,16.961130142211914
20.099999999999998,1.9672088623046875,
20.199999999999999,1.9544296264648438,
20.300000000000001,1.9391021728515625,
20.399999999999999,1.9365463256835938,
20.5,1.9595413208007812,
20.599999999999998,2.0336380004882812,
20.699999999999999,2.0540771484375,
20.800000000000001,1.9876480102539062,
20.899999999999999,1.92633056640625,
21,1.898223876953125,
21.099999999999998,1.8956680297851562,
21.199999999999999,1.9007797241210938,
21.300000000000001,1.8905563354492188,
21.399999999999999,1.9186630249023438,
21.5,2.0949554443359375,
21.599999999999998,2.5063095092773438,
21.699999999999999,2.9968719482421875,
21.800000000000001,3.4465560913085938,
21.899999999999999,3.8962326049804688,
22,4.3510208129882812,
22.099999999999998,4.8645782470703125,
22.199999999999999,5.3423614501953125,
