ts,red,ir,green
1680726358545069,128231.0,160117.0,10774.0
1680726358555069,128261.0,160145.0,10811.0
1680726358566069,128270.0,160179.0,10812.0
1680726358575069,128259.0,160189.0,10820.0
1680726358585069,128311.0,160211.0,10838.0
1680726358595069,128393.0,160236.0,10825.0
1680726358605069,128458.0,160280.0,10855.0
1680726358615069,128524.0,160295.0,10854.0
1680726358625069,128559.0,160369.0,10835.0
1680726358636068,128573.0,160390.0,10865.0
1680726358647068,128617.0,160393.0,10873.0
1680726358654068,128604.0,160428.0,10876.0
1680726358665068,128640.0,160413.0,10843.0
1680726358676068,128561.0,160331.0,10871.0
1680726358685068,128340.0,160191.0,10819.0
1680726358695068,127890.0,159841.0,10738.0
1680726358704068,127260.0,159517.0,10616.0
1680726358715068,126460.0,159022.0,10446.0
1680726358726068,125580.0,158508.0,10317.0
1680726358735068,124767.0,158053.0,10199.0
1680726358745068,124100.0,157690.0,10097.0
1680726358755068,123692.0,157469.0,10038.0
1680726358765068,123539.0,157394.0,10003.0
1680726358776068,123585.0,157472.0,10019.0
1680726358786068,123866.0,157651.0,10075.0
1680726358797068,124202.0,157899.0,10166.0
1680726358805069,124556.0,158144.0,10209.0
1680726358815069,125039.0,158450.0,10273.0
1680726358825069,125471.0,158713.0,10347.0
1680726358835069,125873.0,158910.0,10397.0
1680726358845069,126259.0,159176.0,10471.0
1680726358855069,126574.0,159378.0,10530.0
1680726358865069,126959.0,159550.0,10545.0
1680726358875069,127226.0,159734.0,10625.0
1680726358885069,127534.0,159839.0,10678.0
1680726358895069,127773.0,160013.0,10724.0
1680726358904069,128038.0,160144.0,10754.0
1680726358915068,128164.0,160266.0,10744.0
1680726358925068,128310.0,160348.0,10793.0
1680726358936068,128397.0,160401.0,10813.0
1680726358946068,128439.0,160386.0,10824.0
1680726358954068,128405.0,160333.0,10830.0
1680726358965068,128385.0,160290.0,10811.0
1680726358975068,128279.0,160179.0,10789.0
1680726358985069,128114.0,160151.0,10773.0
1680726358995069,127984.0,160057.0,10701.0
1680726359005069,127786.0,159915.0,10701.0
1680726359015069,127587.0,159799.0,10675.0
1680726359026069,127448.0,159689.0,10660.0
1680726359034068,127302.0,159702.0,10621.0
1680726359045068,127256.0,159610.0,10598.0
1680726359055068,127236.0,159618.0,10589.0
1680726359065068,127199.0,159608.0,10608.0
1680726359076068,127184.0,159624.0,10598.0
1680726359086068,127215.0,159635.0,10619.0
1680726359097068,127270.0,159689.0,10651.0
1680726359105068,127268.0,159688.0,10647.0
1680726359115068,127394.0,159673.0,10651.0
1680726359124068,127436.0,159782.0,10665.0
1680726359135068,127542.0,159840.0,10631.0
1680726359145068,127617.0,159851.0,10699.0
1680726359154068,127708.0,159935.0,10710.0
1680726359165069,127750.0,159965.0,10719.0
1680726359174069,127793.0,159972.0,10729.0
1680726359185069,127861.0,160016.0,10716.0
1680726359195069,127910.0,160031.0,10738.0
1680726359205069,127952.0,160019.0,10736.0
1680726359216069,127987.0,160067.0,10740.0
1680726359225069,127978.0,160116.0,10762.0
1680726359235069,128075.0,160098.0,10723.0
1680726359245069,128085.0,160088.0,10774.0
1680726359255069,128118.0,160115.0,10773.0
1680726359265069,128135.0,160104.0,10786.0
1680726359275069,128136.0,160125.0,10785.0
1680726359284069,128133.0,160101.0,10782.0
1680726359295069,128144.0,160077.0,10781.0
1680726359305069,128148.0,160051.0,10783.0
1680726359315069,128127.0,160089.0,10782.0
1680726359324069,128113.0,160072.0,10787.0
1680726359335069,128156.0,160051.0,10775.0
1680726359345069,128139.0,160012.0,10789.0
1680726359355069,128097.0,160038.0,10785.0
1680726359364069,128108.0,160027.0,10778.0
1680726359375069,128098.0,160028.0,10740.0
1680726359385069,128098.0,159937.0,10781.0
1680726359395069,128084.0,159969.0,10783.0
1680726359404069,128112.0,159976.0,10782.0
1680726359415068,128086.0,159963.0,10750.0
1680726359425068,128049.0,160003.0,10769.0
1680726359436068,128096.0,160031.0,10775.0
1680726359446068,128117.0,159957.0,10782.0
1680726359454068,128122.0,159955.0,10802.0
1680726359465068,128108.0,159954.0,10798.0
1680726359475068,128146.0,159961.0,10793.0
1680726359485068,128208.0,159967.0,10795.0
1680726359495068,128216.0,159957.0,10807.0
1680726359504068,128222.0,159968.0,10809.0
1680726359515068,128214.0,160002.0,10806.0
1680726359526069,128271.0,159992.0,10816.0
1680726359534068,128243.0,159960.0,10810.0
1680726359545068,128292.0,160005.0,10827.0
1680726359555068,128347.0,160025.0,10830.0
1680726359566068,128296.0,160094.0,10818.0
1680726359577068,128351.0,160065.0,10822.0
1680726359585068,128375.0,160070.0,10834.0
1680726359595068,128431.0,160201.0,10800.0
1680726359605068,128457.0,160288.0,10841.0
1680726359614068,128522.0,160361.0,10846.0
1680726359624068,128537.0,160413.0,10852.0
1680726359635068,128584.0,160412.0,10837.0
1680726359645068,128467.0,160306.0,10821.0
1680726359654068,128167.0,160167.0,10756.0
1680726359664068,127685.0,159924.0,10683.0
1680726359675068,127107.0,159562.0,10555.0
1680726359685068,126379.0,159048.0,10437.0
1680726359694068,125557.0,158627.0,10299.0
1680726359705069,124857.0,158211.0,10162.0
1680726359716069,124266.0,157945.0,10090.0
1680726359726069,123925.0,157745.0,10042.0
1680726359736069,123868.0,157709.0,10039.0
1680726359745069,123984.0,157772.0,10096.0
1680726359754069,124272.0,158038.0,10114.0
1680726359765069,124624.0,158265.0,10187.0
1680726359775069,125057.0,158549.0,10239.0
1680726359784069,125490.0,158810.0,10322.0
1680726359795069,125931.0,159073.0,10355.0
1680726359805069,126302.0,159272.0,10455.0
1680726359815069,126640.0,159504.0,10513.0
1680726359824069,126885.0,159646.0,10572.0
1680726359835069,127240.0,159766.0,10614.0
1680726359844069,127522.0,159972.0,10659.0
1680726359855069,127743.0,160100.0,10668.0
1680726359866068,128002.0,160233.0,10717.0
1680726359874068,128201.0,160283.0,10777.0
1680726359885069,128350.0,160394.0,10791.0
1680726359895069,128398.0,160438.0,10814.0
1680726359904069,128463.0,160411.0,10835.0
1680726359915068,128508.0,160379.0,10816.0
1680726359924069,128438.0,160275.0,10808.0
1680726359935068,128330.0,160295.0,10784.0
1680726359944069,128181.0,160140.0,10724.0
1680726359954069,128028.0,160026.0,10748.0
1680726359965068,127880.0,159934.0,10702.0
1680726359974069,127704.0,159815.0,10691.0
1680726359985068,127533.0,159722.0,10650.0
1680726359996068,127431.0,159648.0,10616.0
1680726360004068,127325.0,159541.0,10614.0
1680726360015068,127275.0,159569.0,10611.0
1680726360025068,127230.0,159535.0,10583.0
1680726360034068,127238.0,159574.0,10613.0
1680726360045068,127291.0,159577.0,10625.0
1680726360054068,127314.0,159595.0,10633.0
1680726360065069,127411.0,159630.0,10619.0
1680726360075069,127489.0,159692.0,10660.0
1680726360084069,127530.0,159728.0,10670.0
1680726360095069,127620.0,159785.0,10682.0
1680726360104069,127675.0,159828.0,10685.0
1680726360114069,127740.0,159803.0,10666.0
1680726360125069,127805.0,159886.0,10712.0
1680726360134069,127913.0,159940.0,10718.0
1680726360145069,127929.0,159979.0,10695.0
1680726360155068,127991.0,160012.0,10733.0
1680726360165068,128013.0,160085.0,10749.0
1680726360176068,128092.0,160052.0,10755.0
1680726360186068,128148.0,160055.0,10759.0
1680726360196068,128171.0,160098.0,10804.0
1680726360205068,128208.0,160112.0,10762.0
1680726360214069,128201.0,160076.0,10779.0
1680726360225068,128207.0,160142.0,10786.0
1680726360235068,128172.0,160106.0,10780.0
1680726360244069,128222.0,160120.0,10776.0
1680726360255069,128208.0,160116.0,10776.0
1680726360264069,128221.0,160095.0,10788.0
1680726360275069,128204.0,160141.0,10784.0
1680726360285069,128230.0,160149.0,10751.0
1680726360294069,128255.0,160121.0,10785.0
1680726360305069,128249.0,160164.0,10764.0
1680726360315069,128272.0,160169.0,10773.0
1680726360325069,128254.0,160174.0,10748.0
1680726360336068,128234.0,160204.0,10779.0
1680726360346068,128271.0,160175.0,10816.0
1680726360357068,128305.0,160200.0,10804.0
1680726360364068,128318.0,160160.0,10796.0
1680726360374068,128338.0,160203.0,10796.0
1680726360385068,128284.0,160190.0,10813.0
1680726360395068,128379.0,160204.0,10801.0
1680726360404068,128388.0,160169.0,10796.0
1680726360414068,128346.0,160246.0,10800.0
1680726360424069,128409.0,160229.0,10766.0
1680726360435068,128401.0,160234.0,10819.0
1680726360444069,128420.0,160217.0,10815.0
1680726360454069,128450.0,160271.0,10803.0
1680726360464069,128541.0,160302.0,10834.0
1680726360476069,128519.0,160306.0,10819.0
1680726360485069,128566.0,160322.0,10826.0
1680726360494069,128569.0,160344.0,10858.0
1680726360505069,128623.0,160370.0,10848.0
1680726360514069,128657.0,160380.0,10845.0
1680726360525069,128661.0,160458.0,10864.0
1680726360534069,128748.0,160452.0,10869.0
1680726360544069,128804.0,160422.0,10885.0
1680726360555069,128839.0,160517.0,10880.0
1680726360565069,128847.0,160498.0,10855.0
1680726360574069,128770.0,160449.0,10866.0
1680726360585069,128613.0,160308.0,10821.0
1680726360594069,128220.0,160025.0,10755.0
1680726360605069,127632.0,159695.0,10625.0
1680726360615069,126889.0,159237.0,10522.0
1680726360626068,126039.0,158723.0,10418.0
1680726360634068,125153.0,158204.0,10243.0
1680726360645068,124449.0,157784.0,10119.0
1680726360654068,123962.0,157534.0,10048.0
1680726360664068,123685.0,157391.0,9997.0
1680726360674068,123659.0,157439.0,9997.0
1680726360684068,123834.0,157605.0,10028.0
1680726360694068,124159.0,157822.0,10100.0
1680726360704068,124584.0,158049.0,10176.0
1680726360714068,125030.0,158411.0,10239.0
1680726360724068,125491.0,158641.0,10295.0
1680726360735068,125921.0,158942.0,10392.0
1680726360745068,126338.0,159159.0,10453.0
1680726360755068,126619.0,159378.0,10499.0
1680726360766068,126855.0,159529.0,10546.0
1680726360775068,127130.0,159655.0,10572.0
1680726360784069,127338.0,159756.0,10618.0
1680726360794069,127563.0,159942.0,10655.0
1680726360805069,127765.0,160064.0,10688.0
1680726360815069,127983.0,160161.0,10698.0
1680726360824069,128144.0,160248.0,10746.0
1680726360834069,128243.0,160317.0,10766.0
1680726360844069,128316.0,160345.0,10781.0
1680726360855069,128336.0,160325.0,10784.0
1680726360864069,128310.0,160321.0,10748.0
1680726360874069,128200.0,160250.0,10752.0
1680726360885069,128028.0,160147.0,10699.0
1680726360895069,127860.0,160074.0,10693.0
1680726360905068,127657.0,159960.0,10652.0
1680726360915068,127480.0,159827.0,10621.0
1680726360926068,127286.0,159736.0,10640.0
1680726360937068,127200.0,159638.0,10564.0
1680726360944068,127085.0,159602.0,10566.0
1680726360954068,127033.0,159567.0,10562.0
1680726360964069,126971.0,159590.0,10567.0
1680726360974069,127002.0,159574.0,10534.0
1680726360985069,127019.0,159598.0,10540.0
1680726360994069,127053.0,159589.0,10557.0
1680726361004069,127098.0,159683.0,10564.0
1680726361015069,127162.0,159715.0,10548.0
1680726361024069,127220.0,159686.0,10594.0
1680726361034069,127286.0,159810.0,10598.0
1680726361045069,127343.0,159878.0,10597.0
1680726361055069,127389.0,159943.0,10623.0
1680726361066069,127489.0,159927.0,10631.0
1680726361074068,127565.0,159949.0,10639.0
1680726361084068,127606.0,160042.0,10654.0
1680726361095068,127647.0,160054.0,10659.0
1680726361104068,127726.0,160116.0,10675.0
1680726361114068,127756.0,160105.0,10680.0
1680726361124068,127764.0,160152.0,10700.0
1680726361134068,127854.0,160164.0,10691.0
1680726361145069,127881.0,160151.0,10708.0
1680726361154069,127880.0,160186.0,10703.0
1680726361164069,127938.0,160204.0,10708.0
1680726361174069,127989.0,160248.0,10723.0
1680726361185069,127981.0,160247.0,10671.0
1680726361195069,127985.0,160268.0,10712.0
1680726361204069,127979.0,160243.0,10717.0
1680726361214069,127971.0,160249.0,10726.0
1680726361224069,127970.0,160246.0,10734.0
1680726361235069,127964.0,160237.0,10707.0
1680726361244069,127987.0,160261.0,10716.0
1680726361254069,127939.0,160245.0,10705.0
1680726361264069,127967.0,160259.0,10708.0
1680726361275069,127943.0,160238.0,10698.0
1680726361284069,127973.0,160197.0,10716.0
1680726361294069,127958.0,160256.0,10691.0
1680726361305069,127993.0,160292.0,10710.0
1680726361315069,127991.0,160315.0,10718.0
1680726361326069,128020.0,160276.0,10722.0
1680726361334069,128024.0,160302.0,10719.0
1680726361344069,128053.0,160295.0,10738.0
1680726361354069,128065.0,160358.0,10739.0
1680726361364069,128035.0,160355.0,10746.0
1680726361374069,128114.0,160349.0,10750.0
1680726361384069,128140.0,160301.0,10735.0
1680726361395069,128152.0,160354.0,10750.0
1680726361403068,128110.0,160395.0,10758.0
1680726361414068,128173.0,160396.0,10736.0
1680726361424068,128198.0,160433.0,10763.0
1680726361435068,128207.0,160435.0,10755.0
1680726361444068,128211.0,160483.0,10762.0
1680726361456068,128233.0,160445.0,10758.0
1680726361464068,128248.0,160459.0,10769.0
1680726361474068,128268.0,160466.0,10776.0
1680726361484068,128257.0,160510.0,10778.0
1680726361494068,128330.0,160510.0,10781.0
1680726361504069,128343.0,160481.0,10788.0
1680726361514069,128310.0,160546.0,10778.0
1680726361525069,128382.0,160595.0,10787.0
1680726361533069,128403.0,160548.0,10762.0
1680726361544068,128381.0,160607.0,10768.0
1680726361555068,128399.0,160566.0,10783.0
1680726361565068,128312.0,160542.0,10761.0
1680726361576068,128039.0,160333.0,10716.0
1680726361584068,127583.0,159982.0,10633.0
1680726361594068,126904.0,159590.0,10525.0
1680726361605068,126056.0,159051.0,10359.0
1680726361613068,125151.0,158502.0,10217.0
1680726361624068,124232.0,157959.0,10066.0
1680726361634068,123523.0,157569.0,9958.0
1680726361644068,123045.0,157307.0,9862.0
1680726361654068,122799.0,157190.0,9860.0
1680726361664068,122801.0,157225.0,9871.0
1680726361675068,123027.0,157455.0,9901.0
1680726361686069,123357.0,157674.0,9956.0
1680726361695069,123827.0,157985.0,10029.0
1680726361704069,124291.0,158260.0,10121.0
1680726361714069,124750.0,158542.0,10195.0
1680726361724069,125179.0,158845.0,10260.0
1680726361735069,125548.0,159041.0,10330.0
1680726361744069,125931.0,159283.0,10376.0
1680726361754069,126232.0,159422.0,10407.0
1680726361764069,126510.0,159563.0,10480.0
1680726361774069,126777.0,159757.0,10514.0
1680726361784069,127009.0,159876.0,10536.0
1680726361794069,127257.0,159968.0,10598.0
1680726361804069,127465.0,160128.0,10626.0
1680726361814069,127639.0,160232.0,10653.0
1680726361825069,127680.0,160308.0,10635.0
1680726361836068,127778.0,160299.0,10691.0
1680726361844068,127754.0,160230.0,10671.0
1680726361854068,127699.0,160262.0,10664.0
1680726361864069,127613.0,160161.0,10616.0
1680726361874069,127468.0,160042.0,10619.0
1680726361884069,127320.0,159929.0,10598.0
1680726361894069,127143.0,159851.0,10545.0
1680726361904069,126938.0,159746.0,10543.0
1680726361913069,126796.0,159649.0,10517.0
1680726361924069,126699.0,159593.0,10481.0
1680726361934069,126633.0,159562.0,10486.0
1680726361944069,126566.0,159490.0,10462.0
1680726361954069,126522.0,159517.0,10458.0
1680726361964069,126462.0,159525.0,10458.0
1680726361975068,126533.0,159573.0,10463.0
1680726361985068,126579.0,159535.0,10466.0
1680726361993068,126636.0,159620.0,10476.0
1680726362004068,126662.0,159677.0,10498.0
1680726362014068,126794.0,159734.0,10514.0
1680726362024068,126892.0,159725.0,10528.0
1680726362034068,126976.0,159866.0,10537.0
1680726362044069,127074.0,159912.0,10534.0
1680726362054069,127164.0,159948.0,10570.0
1680726362065069,127240.0,159994.0,10595.0
1680726362073068,127305.0,160084.0,10593.0
1680726362084068,127320.0,160134.0,10609.0
1680726362094068,127405.0,160138.0,10614.0
1680726362104068,127458.0,160161.0,10603.0
1680726362115068,127430.0,160179.0,10575.0
1680726362123068,127411.0,160195.0,10616.0
1680726362134068,127474.0,160175.0,10600.0
1680726362144068,127470.0,160169.0,10624.0
1680726362153068,127474.0,160212.0,10627.0
1680726362164068,127464.0,160214.0,10595.0
1680726362174068,127496.0,160230.0,10623.0
1680726362184068,127443.0,160171.0,10622.0
1680726362194068,127481.0,160196.0,10623.0
1680726362204068,127486.0,160169.0,10613.0
1680726362214068,127513.0,160197.0,10619.0
1680726362224069,127473.0,160195.0,10573.0
1680726362235069,127440.0,160214.0,10615.0
1680726362244069,127433.0,160213.0,10617.0
1680726362254069,127470.0,160156.0,10589.0
1680726362264069,127467.0,160173.0,10628.0
1680726362275069,127452.0,160170.0,10615.0
1680726362283069,127436.0,160178.0,10613.0
1680726362294068,127430.0,160194.0,10629.0
1680726362304068,127473.0,160198.0,10596.0
1680726362314068,127479.0,160168.0,10628.0
1680726362324068,127517.0,160215.0,10626.0
1680726362333068,127493.0,160245.0,10641.0
1680726362344068,127595.0,160212.0,10591.0
1680726362355068,127646.0,160306.0,10610.0
1680726362363068,127731.0,160353.0,10669.0
1680726362374068,127797.0,160376.0,10646.0
1680726362384068,127833.0,160403.0,10682.0
1680726362395068,127823.0,160471.0,10680.0
1680726362405069,127903.0,160407.0,10694.0
1680726362413069,127910.0,160420.0,10710.0
1680726362424069,127942.0,160438.0,10715.0
1680726362434069,127940.0,160448.0,10719.0
1680726362444069,128015.0,160457.0,10701.0
1680726362454069,128019.0,160452.0,10723.0
1680726362463069,128031.0,160500.0,10716.0
1680726362474069,128062.0,160497.0,10692.0
1680726362484068,128070.0,160493.0,10739.0
1680726362493069,128103.0,160522.0,10738.0
1680726362504068,128143.0,160556.0,10744.0
1680726362514068,128179.0,160539.0,10749.0
1680726362524068,128220.0,160563.0,10748.0
1680726362535068,128209.0,160575.0,10722.0
1680726362543068,128211.0,160597.0,10749.0
1680726362554068,128222.0,160632.0,10723.0
1680726362564068,128223.0,160580.0,10754.0
1680726362573068,128201.0,160559.0,10738.0
1680726362584069,128091.0,160508.0,10741.0
1680726362593069,127855.0,160289.0,10671.0
1680726362604069,127399.0,159990.0,10588.0
1680726362614069,126738.0,159547.0,10492.0
1680726362623069,125905.0,159019.0,10356.0
1680726362634069,125065.0,158543.0,10199.0
1680726362644069,124254.0,158058.0,10038.0
1680726362654069,123603.0,157730.0,9963.0
1680726362665068,123174.0,157438.0,9901.0
1680726362675068,122991.0,157406.0,9880.0
1680726362686068,123073.0,157498.0,9947.0
1680726362694068,123342.0,157712.0,9920.0
1680726362703068,123718.0,157954.0,10015.0
1680726362714068,124160.0,158250.0,10088.0
1680726362724068,124602.0,158546.0,10146.0
1680726362734068,125004.0,158866.0,10225.0
1680726362744068,125416.0,159118.0,10264.0
1680726362753068,125790.0,159375.0,10328.0
1680726362764069,126161.0,159589.0,10397.0
1680726362774069,126411.0,159765.0,10443.0
1680726362783069,126710.0,159933.0,10483.0
1680726362794069,126964.0,160098.0,10512.0
1680726362804069,127213.0,160293.0,10545.0
1680726362815069,127406.0,160331.0,10579.0
1680726362823068,127595.0,160452.0,10615.0
1680726362834068,127728.0,160546.0,10633.0
1680726362844068,127823.0,160589.0,10634.0
1680726362854068,127873.0,160577.0,10663.0
1680726362863068,127872.0,160569.0,10664.0
1680726362873068,127772.0,160501.0,10646.0
1680726362884068,127714.0,160412.0,10620.0
1680726362894068,127550.0,160306.0,10589.0
1680726362903068,127357.0,160226.0,10557.0
1680726362913068,127192.0,160106.0,10511.0
1680726362924068,127005.0,159983.0,10500.0
1680726362934068,126857.0,159886.0,10481.0
1680726362944069,126735.0,159800.0,10473.0
1680726362954069,126668.0,159768.0,10419.0
1680726362965068,126548.0,159778.0,10438.0
1680726362973068,126564.0,159718.0,10450.0
1680726362984068,126586.0,159705.0,10430.0
1680726362993068,126588.0,159688.0,10439.0
1680726363003068,126634.0,159793.0,10451.0
1680726363014068,126695.0,159823.0,10424.0
1680726363024068,126755.0,159844.0,10481.0
1680726363033068,126839.0,159935.0,10492.0
1680726363043068,126902.0,159990.0,10508.0
1680726363054068,127040.0,160039.0,10520.0
1680726363064068,127142.0,160017.0,10550.0
1680726363073068,127274.0,160106.0,10565.0
1680726363083068,127340.0,160182.0,10594.0
1680726363094068,127508.0,160205.0,10585.0
1680726363104068,127651.0,160311.0,10600.0
1680726363113068,127769.0,160365.0,10645.0
1680726363124069,127827.0,160388.0,10612.0
1680726363135069,127864.0,160432.0,10665.0
1680726363146068,127886.0,160421.0,10707.0
1680726363155068,127956.0,160404.0,10670.0
1680726363163068,127969.0,160397.0,10686.0
1680726363174068,127996.0,160458.0,10675.0
1680726363183068,127967.0,160417.0,10671.0
1680726363194068,128018.0,160424.0,10675.0
1680726363203068,128027.0,160363.0,10704.0
1680726363213068,128048.0,160429.0,10691.0
1680726363224068,128051.0,160427.0,10668.0
1680726363234068,128043.0,160428.0,10692.0
1680726363243068,128022.0,160428.0,10704.0
1680726363253068,128073.0,160435.0,10702.0
1680726363264068,128082.0,160440.0,10683.0
1680726363274068,128120.0,160445.0,10709.0
1680726363284068,128111.0,160455.0,10665.0
1680726363295068,128122.0,160454.0,10702.0
1680726363305069,128175.0,160436.0,10721.0
1680726363316069,128185.0,160420.0,10738.0
1680726363323068,128181.0,160396.0,10718.0
1680726363333068,128178.0,160417.0,10719.0
1680726363343068,128154.0,160467.0,10711.0
1680726363354068,128190.0,160459.0,10684.0
1680726363363068,128178.0,160441.0,10728.0
1680726363373068,128227.0,160486.0,10725.0
1680726363383068,128236.0,160485.0,10711.0
1680726363393068,128282.0,160499.0,10742.0
1680726363403068,128323.0,160519.0,10733.0
1680726363413068,128377.0,160512.0,10753.0
1680726363424068,128412.0,160581.0,10753.0
1680726363435068,128444.0,160568.0,10762.0
1680726363444068,128434.0,160610.0,10763.0
1680726363453068,128499.0,160627.0,10769.0
1680726363464068,128508.0,160590.0,10781.0
1680726363473068,128520.0,160661.0,10760.0
1680726363484069,128542.0,160694.0,10749.0
1680726363493069,128568.0,160670.0,10787.0
1680726363503069,128608.0,160715.0,10806.0
1680726363514069,128631.0,160702.0,10807.0
1680726363523069,128649.0,160698.0,10803.0
1680726363533069,128638.0,160714.0,10809.0
1680726363543069,128631.0,160687.0,10783.0
1680726363553069,128533.0,160622.0,10764.0
1680726363564069,128338.0,160427.0,10735.0
1680726363573069,127947.0,160207.0,10648.0
1680726363583069,127359.0,159797.0,10540.0
1680726363594069,126644.0,159394.0,10442.0
1680726363604069,125914.0,158918.0,10329.0
1680726363615069,125128.0,158429.0,10185.0
1680726363623068,124527.0,158144.0,10110.0
1680726363633068,124220.0,157918.0,10032.0
1680726363644068,124065.0,157865.0,10041.0
1680726363653068,124095.0,157920.0,10052.0
1680726363663069,124276.0,158147.0,10087.0
1680726363673069,124651.0,158340.0,10112.0
1680726363684069,124992.0,158587.0,10206.0
1680726363693069,125433.0,158850.0,10275.0
1680726363703069,125841.0,159130.0,10300.0
1680726363713069,126215.0,159315.0,10402.0
1680726363723069,126552.0,159550.0,10452.0
1680726363734068,126851.0,159717.0,10498.0
1680726363744068,127115.0,159891.0,10503.0
1680726363755068,127282.0,160020.0,10561.0
1680726363766068,127468.0,160130.0,10613.0
1680726363773068,127628.0,160251.0,10617.0
1680726363783068,127794.0,160391.0,10670.0
1680726363794068,127989.0,160455.0,10667.0
1680726363803068,128104.0,160480.0,10707.0
1680726363814068,128181.0,160546.0,10713.0
1680726363823068,128184.0,160518.0,10716.0
1680726363833068,128183.0,160479.0,10722.0
1680726363844069,128105.0,160392.0,10707.0
1680726363853069,128001.0,160329.0,10685.0
1680726363863069,127859.0,160172.0,10666.0
1680726363873069,127710.0,160106.0,10644.0
