ts,red,ir,green
1679518671515465,105589.0,145581.0,8825.0
1679518671525465,105594.0,145557.0,8812.0
1679518671536465,105580.0,145580.0,8800.0
1679518671545465,105589.0,145619.0,8825.0
1679518671555465,105595.0,145572.0,8823.0
1679518671565465,105543.0,145618.0,8810.0
1679518671576465,105542.0,145627.0,8811.0
1679518671585465,105594.0,145623.0,8817.0
1679518671595465,105592.0,145624.0,8808.0
1679518671605465,105554.0,145637.0,8819.0
1679518671616464,105590.0,145623.0,8804.0
1679518671625465,105562.0,145612.0,8823.0
1679518671635465,105562.0,145612.0,8815.0
1679518671645465,105583.0,145580.0,8812.0
1679518671656465,105587.0,145607.0,8816.0
1679518671665465,105565.0,145598.0,8820.0
1679518671675465,105554.0,145631.0,8817.0
1679518671685465,105577.0,145596.0,8810.0
1679518671695465,105592.0,145632.0,8783.0
1679518671706465,105594.0,145601.0,8799.0
1679518671715465,105605.0,145611.0,8807.0
1679518671726465,105575.0,145597.0,8822.0
1679518671735465,105607.0,145583.0,8823.0
1679518671746465,105602.0,145602.0,8811.0
1679518671755465,105592.0,145620.0,8823.0
1679518671765465,105608.0,145618.0,8812.0
1679518671775465,105601.0,145633.0,8808.0
1679518671786465,105556.0,145628.0,8825.0
1679518671795465,105593.0,145625.0,8822.0
1679518671805465,105607.0,145639.0,8814.0
1679518671815465,105548.0,145625.0,8827.0
1679518671826465,105587.0,145597.0,8823.0
1679518671835465,105595.0,145605.0,8822.0
1679518671845465,105603.0,145633.0,8813.0
1679518671855465,105607.0,145605.0,8817.0
1679518671866464,105598.0,145619.0,8816.0
1679518671875465,105601.0,145622.0,8819.0
1679518671885465,105595.0,145587.0,8811.0
1679518671895465,105588.0,145590.0,8818.0
1679518671906464,105589.0,145622.0,8816.0
1679518671915465,105591.0,145620.0,8822.0
1679518671925464,105587.0,145622.0,8814.0
1679518671935464,105546.0,145619.0,8840.0
1679518671945464,105550.0,145619.0,8819.0
1679518671956464,105556.0,145641.0,8820.0
1679518671965464,105593.0,145675.0,8838.0
1679518671975464,105563.0,145604.0,8826.0
1679518671985465,105556.0,145645.0,8832.0
1679518671996465,105556.0,145672.0,8837.0
1679518672005465,105572.0,145609.0,8836.0
1679518672015465,105541.0,145624.0,8827.0
1679518672025465,105536.0,145645.0,8829.0
1679518672036465,105567.0,145653.0,8822.0
1679518672045465,105549.0,145640.0,8821.0
1679518672056465,105538.0,145611.0,8829.0
1679518672065465,105550.0,145578.0,8818.0
1679518672076465,105549.0,145628.0,8806.0
1679518672084464,105523.0,145607.0,8811.0
1679518672095464,105518.0,145615.0,8801.0
1679518672105464,105553.0,145604.0,8781.0
1679518672115464,105566.0,145579.0,8806.0
1679518672124464,105555.0,145581.0,8796.0
1679518672135464,105558.0,145584.0,8797.0
1679518672146464,105555.0,145588.0,8818.0
1679518672157464,105559.0,145561.0,8810.0
1679518672165465,105564.0,145552.0,8833.0
1679518672175465,105545.0,145605.0,8815.0
1679518672185465,105571.0,145558.0,8810.0
1679518672195465,105564.0,145584.0,8822.0
1679518672205465,105572.0,145622.0,8819.0
1679518672215465,105584.0,145602.0,8798.0
1679518672225465,105574.0,145624.0,8824.0
1679518672235465,105573.0,145616.0,8820.0
1679518672246465,105577.0,145592.0,8824.0
1679518672255465,105571.0,145566.0,8817.0
1679518672265465,105551.0,145624.0,8820.0
1679518672275465,105526.0,145671.0,8827.0
1679518672286465,105560.0,145627.0,8807.0
1679518672294464,105591.0,145637.0,8801.0
1679518672305464,105585.0,145651.0,8801.0
1679518672316464,105598.0,145636.0,8825.0
1679518672325464,105602.0,145648.0,8823.0
1679518672335464,105576.0,145650.0,8836.0
1679518672345465,105589.0,145613.0,8831.0
1679518672355465,105575.0,145627.0,8816.0
1679518672365465,105587.0,145646.0,8828.0
1679518672375465,105590.0,145639.0,8831.0
1679518672385465,105587.0,145653.0,8830.0
1679518672396464,105588.0,145659.0,8831.0
1679518672405465,105584.0,145661.0,8826.0
1679518672415465,105588.0,145608.0,8828.0
1679518672425464,105592.0,145663.0,8831.0
1679518672435464,105592.0,145625.0,8832.0
1679518672445464,105581.0,145620.0,8824.0
1679518672456464,105603.0,145651.0,8836.0
1679518672465464,105588.0,145651.0,8827.0
1679518672475464,105597.0,145672.0,8836.0
1679518672485464,105583.0,145626.0,8831.0
1679518672496464,105610.0,145665.0,8835.0
1679518672504464,105606.0,145695.0,8827.0
1679518672515464,105580.0,145696.0,8851.0
1679518672525465,105558.0,145670.0,8837.0
1679518672536465,105592.0,145677.0,8809.0
1679518672545465,105600.0,145645.0,8827.0
1679518672555465,105609.0,145678.0,8838.0
1679518672565465,105598.0,145691.0,8836.0
1679518672576465,105608.0,145635.0,8856.0
1679518672584464,105608.0,145650.0,8838.0
1679518672595464,105627.0,145703.0,8851.0
1679518672605464,105621.0,145670.0,8849.0
1679518672616464,105621.0,145680.0,8844.0
1679518672624464,105626.0,145726.0,8846.0
1679518672635464,105633.0,145672.0,8842.0
1679518672645464,105633.0,145710.0,8842.0
1679518672656464,105644.0,145741.0,8857.0
1679518672665464,105648.0,145714.0,8849.0
1679518672675464,105649.0,145762.0,8842.0
1679518672685464,105602.0,145730.0,8848.0
1679518672695464,105628.0,145738.0,8859.0
1679518672705465,105643.0,145744.0,8818.0
1679518672715465,105656.0,145758.0,8846.0
1679518672725465,105636.0,145785.0,8871.0
1679518672735465,105605.0,145788.0,8869.0
1679518672745465,105609.0,145788.0,8857.0
1679518672755465,105645.0,145827.0,8854.0
1679518672765465,105644.0,145807.0,8860.0
1679518672775465,105639.0,145799.0,8833.0
1679518672785465,105602.0,145775.0,8863.0
1679518672795465,105625.0,145761.0,8822.0
1679518672805465,105614.0,145700.0,8866.0
1679518672815465,105617.0,145666.0,8860.0
1679518672826465,105583.0,145630.0,8860.0
1679518672835465,105573.0,145552.0,8861.0
1679518672845465,105578.0,145515.0,8857.0
1679518672855465,105576.0,145432.0,8845.0
1679518672866464,105510.0,145326.0,8847.0
1679518672874464,105483.0,145181.0,8832.0
1679518672885465,105433.0,145154.0,8844.0
1679518672895465,105422.0,145082.0,8855.0
1679518672906465,105406.0,145009.0,8844.0
1679518672915465,105404.0,144919.0,8844.0
1679518672924465,105393.0,144837.0,8828.0
1679518672935465,105373.0,144777.0,8813.0
1679518672945465,105490.0,144753.0,8850.0
1679518672955465,105549.0,144731.0,8854.0
1679518672965465,105573.0,144741.0,8846.0
1679518672975465,105615.0,144691.0,8843.0
1679518672985465,105636.0,144741.0,8827.0
1679518672995465,105629.0,144733.0,8839.0
1679518673005465,105592.0,144740.0,8842.0
1679518673015465,105611.0,144718.0,8851.0
1679518673025465,105606.0,144718.0,8848.0
1679518673035465,105628.0,144706.0,8843.0
1679518673045465,105630.0,144720.0,8824.0
1679518673055465,105574.0,144721.0,8861.0
1679518673065465,105615.0,144716.0,8832.0
1679518673075465,105634.0,144736.0,8866.0
1679518673085465,105645.0,144727.0,8832.0
1679518673095465,105638.0,144726.0,8863.0
1679518673105465,105630.0,144722.0,8874.0
1679518673115465,105579.0,144721.0,8865.0
1679518673125465,105594.0,144679.0,8844.0
1679518673134465,105598.0,144651.0,8840.0
1679518673145465,105545.0,144628.0,8873.0
1679518673155465,105537.0,144580.0,8857.0
1679518673165465,105554.0,144600.0,8846.0
1679518673175464,105538.0,144560.0,8889.0
1679518673185464,105536.0,144524.0,8872.0
1679518673196464,105523.0,144578.0,8879.0
1679518673205464,105539.0,144586.0,8888.0
1679518673215464,105551.0,144579.0,8889.0
1679518673225464,105558.0,144613.0,8911.0
1679518673235464,105576.0,144712.0,8891.0
1679518673245465,105578.0,144717.0,8894.0
1679518673255465,105561.0,144734.0,8912.0
1679518673265465,105571.0,144706.0,8901.0
1679518673275465,105552.0,144703.0,8864.0
1679518673285465,105545.0,144662.0,8882.0
1679518673295465,105522.0,144618.0,8914.0
1679518673305465,105534.0,144618.0,8911.0
1679518673315465,105538.0,144620.0,8899.0
1679518673325465,105501.0,144626.0,8912.0
1679518673335465,105536.0,144618.0,8903.0
1679518673344465,105571.0,144630.0,8871.0
1679518673355465,105587.0,144631.0,8892.0
1679518673366464,105586.0,144625.0,8899.0
1679518673374464,105611.0,144639.0,8901.0
1679518673385464,105550.0,144610.0,8906.0
1679518673395464,105566.0,144568.0,8911.0
1679518673406464,105548.0,144527.0,8904.0
1679518673415464,105521.0,144555.0,8910.0
1679518673425465,105496.0,144500.0,8923.0
1679518673435465,105484.0,144428.0,8912.0
1679518673446465,105450.0,144463.0,8916.0
1679518673455465,105430.0,144469.0,8926.0
1679518673465465,105369.0,144436.0,8934.0
1679518673475465,105334.0,144456.0,8930.0
1679518673485465,105353.0,144404.0,8925.0
1679518673495465,105362.0,144424.0,8919.0
1679518673504465,105345.0,144439.0,8897.0
1679518673515465,105359.0,144446.0,8924.0
1679518673525465,105364.0,144452.0,8943.0
1679518673535465,105350.0,144474.0,8913.0
1679518673544465,105375.0,144477.0,8912.0
1679518673555465,105391.0,144505.0,8926.0
1679518673566465,105409.0,144514.0,8907.0
1679518673575465,105437.0,144539.0,8929.0
1679518673585465,105464.0,144544.0,8930.0
1679518673595465,105503.0,144605.0,8929.0
1679518673605465,105521.0,144630.0,8929.0
1679518673615465,105556.0,144598.0,8924.0
1679518673624465,105574.0,144623.0,8909.0
1679518673635465,105580.0,144609.0,8908.0
1679518673645465,105553.0,144590.0,8917.0
1679518673655465,105506.0,144559.0,8888.0
1679518673666464,105511.0,144523.0,8912.0
1679518673675464,105487.0,144483.0,8914.0
1679518673685464,105460.0,144453.0,8920.0
1679518673695464,105434.0,144389.0,8923.0
1679518673706464,105431.0,144450.0,8936.0
1679518673714464,105400.0,144433.0,8940.0
1679518673725464,105367.0,144412.0,8942.0
1679518673735464,105294.0,144365.0,8957.0
1679518673746464,105355.0,144369.0,8965.0
1679518673754464,105302.0,144317.0,8987.0
1679518673765464,105241.0,144237.0,8991.0
1679518673775464,105253.0,144215.0,8989.0
1679518673785465,105246.0,144164.0,8961.0
1679518673794465,105252.0,144144.0,8968.0
1679518673805465,105255.0,144160.0,8978.0
1679518673815465,105237.0,144147.0,8989.0
1679518673825465,105257.0,144145.0,8986.0
1679518673834465,105286.0,144174.0,8972.0
1679518673845465,105280.0,144182.0,8988.0
1679518673855465,105267.0,144204.0,8981.0
1679518673865465,105321.0,144224.0,8979.0
1679518673874465,105308.0,144238.0,8975.0
1679518673885465,105354.0,144238.0,8942.0
1679518673895465,105313.0,144225.0,8989.0
1679518673905465,105337.0,144233.0,8938.0
1679518673915465,105353.0,144231.0,8962.0
1679518673925464,105346.0,144214.0,8949.0
1679518673934465,105330.0,144214.0,8939.0
1679518673945464,105332.0,144169.0,8964.0
1679518673955464,105263.0,144148.0,8982.0
1679518673965465,105270.0,144151.0,8958.0
1679518673974465,105241.0,144102.0,8993.0
1679518673985465,105216.0,144114.0,8998.0
1679518673996465,105175.0,144080.0,9010.0
1679518674005465,105117.0,144047.0,9009.0
1679518674014465,105038.0,144022.0,9012.0
1679518674025465,105116.0,144050.0,8969.0
1679518674035465,105114.0,144024.0,9005.0
1679518674045465,105111.0,144042.0,8994.0
1679518674054465,105121.0,144043.0,8990.0
1679518674065465,105132.0,144040.0,9003.0
1679518674076465,105132.0,144058.0,8997.0
1679518674084464,105155.0,144071.0,9018.0
1679518674095464,105180.0,144070.0,9021.0
1679518674105464,105187.0,144068.0,9010.0
1679518674115464,105178.0,144090.0,9017.0
1679518674124464,105189.0,144133.0,9020.0
1679518674135464,105185.0,144119.0,9028.0
1679518674145465,105195.0,144121.0,9009.0
1679518674155465,105177.0,144143.0,9031.0
1679518674165465,105186.0,144120.0,9010.0
1679518674175465,105169.0,144108.0,9031.0
1679518674185465,105109.0,144131.0,9032.0
1679518674195465,105135.0,144075.0,9033.0
1679518674205465,105138.0,144051.0,9037.0
1679518674215465,105120.0,144086.0,9035.0
1679518674225465,105124.0,144106.0,9031.0
1679518674235465,105148.0,144157.0,9028.0
1679518674245465,105148.0,144165.0,9010.0
1679518674255465,105153.0,144133.0,9027.0
1679518674264465,105175.0,144177.0,9002.0
1679518674275465,105172.0,144174.0,9004.0
1679518674285465,105212.0,144190.0,9001.0
1679518674295465,105199.0,144149.0,9005.0
1679518674304465,105195.0,144146.0,8958.0
1679518674315465,105192.0,144174.0,9000.0
1679518674325465,105201.0,144152.0,8978.0
1679518674335465,105211.0,144135.0,8954.0
1679518674344465,105147.0,144147.0,8998.0
1679518674355465,105146.0,144109.0,8997.0
1679518674365465,105166.0,144085.0,8966.0
1679518674375465,105157.0,144073.0,9012.0
1679518674384465,105166.0,144071.0,8999.0
1679518674395465,105145.0,144070.0,9003.0
1679518674405465,105142.0,143988.0,9009.0
1679518674415465,105123.0,144010.0,9009.0
1679518674424465,105109.0,144042.0,9017.0
1679518674435464,105114.0,143990.0,9010.0
1679518674445464,105095.0,144015.0,9016.0
1679518674456464,105092.0,144028.0,9018.0
1679518674464464,105065.0,143986.0,9021.0
1679518674475464,105070.0,143995.0,9028.0
1679518674485464,105096.0,143990.0,9023.0
1679518674495464,105022.0,143969.0,9034.0
1679518674504465,105000.0,143963.0,9024.0
1679518674515465,105043.0,143976.0,8994.0
1679518674525465,105051.0,144000.0,9022.0
1679518674535465,105035.0,143993.0,9024.0
1679518674544465,105055.0,143989.0,9024.0
1679518674555465,105092.0,143986.0,9013.0
1679518674565465,105109.0,144008.0,9017.0
1679518674575465,105113.0,144010.0,9010.0
1679518674584465,105111.0,144018.0,9009.0
1679518674595465,105104.0,144043.0,9013.0
1679518674605465,105118.0,144077.0,9020.0
1679518674615465,105175.0,144140.0,9005.0
1679518674624465,105168.0,144171.0,9008.0
1679518674635465,105247.0,144181.0,9002.0
1679518674644465,105210.0,144199.0,9017.0
1679518674655465,105188.0,144159.0,9014.0
1679518674665465,105187.0,144124.0,8993.0
1679518674676464,105154.0,144088.0,8988.0
1679518674685465,105164.0,144063.0,8983.0
1679518674695465,105150.0,144056.0,9018.0
1679518674705465,105156.0,144077.0,9018.0
1679518674715465,105148.0,144126.0,9010.0
1679518674725465,105214.0,144149.0,9015.0
1679518674735465,105251.0,144170.0,8998.0
1679518674745465,105270.0,144245.0,9008.0
1679518674755465,105301.0,144306.0,8998.0
1679518674764465,105319.0,144334.0,8997.0
1679518674777465,105305.0,144346.0,9016.0
1679518674786465,105309.0,144349.0,9005.0
1679518674794465,105382.0,144386.0,8992.0
1679518674805465,105366.0,144398.0,9001.0
1679518674815465,105385.0,144366.0,8998.0
1679518674825465,105410.0,144374.0,9001.0
1679518674834465,105387.0,144360.0,8991.0
1679518674845465,105371.0,144375.0,8995.0
1679518674855465,105346.0,144294.0,9003.0
1679518674865465,105312.0,144256.0,9001.0
1679518674874465,105270.0,144238.0,9013.0
1679518674885465,105244.0,144194.0,9012.0
1679518674895465,105187.0,144139.0,9034.0
1679518674905465,105158.0,144139.0,9031.0
1679518674915465,105136.0,144079.0,9046.0
1679518674925465,105096.0,144116.0,9042.0
1679518674934465,105090.0,144107.0,9056.0
1679518674945465,105072.0,144152.0,9035.0
1679518674955465,105074.0,144141.0,9048.0
1679518674965465,105026.0,144125.0,9060.0
1679518674974465,105068.0,144166.0,9050.0
1679518674985465,105083.0,144174.0,9056.0
1679518674995465,105109.0,144153.0,9022.0
1679518675004465,105074.0,144166.0,9050.0
1679518675014465,105094.0,144151.0,9020.0
1679518675025465,105131.0,144152.0,8997.0
1679518675035465,105101.0,144117.0,9030.0
1679518675044465,105156.0,144138.0,8999.0
1679518675054465,105183.0,144158.0,9001.0
1679518675065465,105198.0,144192.0,9012.0
1679518675075465,105178.0,144174.0,9018.0
1679518675084465,105185.0,144173.0,9013.0
1679518675095465,105243.0,144156.0,8986.0
1679518675105465,105247.0,144207.0,9006.0
1679518675115465,105246.0,144207.0,9014.0
1679518675124465,105252.0,144201.0,9009.0
1679518675135465,105261.0,144182.0,9004.0
1679518675144465,105245.0,144180.0,9006.0
1679518675155465,105238.0,144198.0,9020.0
1679518675165465,105219.0,144175.0,9015.0
1679518675175464,105177.0,144179.0,9033.0
1679518675184465,105195.0,144141.0,9016.0
1679518675195464,105175.0,144118.0,8996.0
1679518675205464,105196.0,144142.0,8999.0
1679518675214465,105161.0,144130.0,9024.0
1679518675224465,105192.0,144191.0,9009.0
1679518675235465,105231.0,144246.0,8994.0
1679518675245465,105231.0,144265.0,9023.0
1679518675254465,105227.0,144249.0,9025.0
1679518675264465,105158.0,144212.0,9033.0
1679518675275465,105189.0,144180.0,9032.0
1679518675285465,105177.0,144140.0,9022.0
1679518675294465,105185.0,144101.0,8979.0
1679518675304465,105143.0,144131.0,9028.0
1679518675315465,105222.0,144202.0,8985.0
1679518675325465,105258.0,144198.0,8996.0
1679518675334465,105274.0,144224.0,9010.0
1679518675345465,105282.0,144239.0,9022.0
1679518675355465,105275.0,144246.0,9018.0
1679518675365465,105258.0,144239.0,9027.0
1679518675374465,105266.0,144223.0,9030.0
1679518675385465,105269.0,144209.0,9025.0
1679518675394465,105243.0,144215.0,9033.0
1679518675405465,105258.0,144245.0,9042.0
1679518675415465,105239.0,144251.0,9040.0
1679518675425465,105229.0,144185.0,9033.0
1679518675434465,105228.0,144193.0,9041.0
1679518675445465,105223.0,144201.0,9032.0
1679518675455465,105212.0,144161.0,9033.0
1679518675465465,105183.0,144140.0,9047.0
1679518675475465,105183.0,144096.0,9045.0
1679518675485465,105167.0,144127.0,9048.0
1679518675495465,105094.0,144114.0,9055.0
1679518675505465,105121.0,144097.0,9047.0
1679518675514465,105107.0,144057.0,9054.0
1679518675525465,105106.0,144096.0,9065.0
1679518675535465,105092.0,144102.0,9051.0
1679518675544465,105083.0,144115.0,9058.0
1679518675554465,105050.0,144096.0,9068.0
1679518675565465,105060.0,144081.0,9046.0
1679518675575465,105044.0,144107.0,9081.0
1679518675584465,105018.0,144086.0,9080.0
1679518675594465,105060.0,144098.0,9076.0
1679518675605465,105066.0,144104.0,9039.0
1679518675615465,105068.0,144076.0,9039.0
1679518675624465,105080.0,144099.0,9073.0
1679518675634465,105068.0,144125.0,9041.0
1679518675645465,105104.0,144139.0,9043.0
1679518675655465,105108.0,144159.0,9070.0
1679518675665465,105114.0,144165.0,9064.0
1679518675675464,105095.0,144166.0,9075.0
1679518675684465,105118.0,144118.0,9060.0
1679518675695464,105111.0,144184.0,9007.0
1679518675705464,105106.0,144199.0,9064.0
1679518675714465,105162.0,144203.0,9037.0
1679518675724465,105196.0,144226.0,9005.0
1679518675735464,105230.0,144257.0,9028.0
1679518675745464,105223.0,144295.0,9047.0
1679518675754464,105223.0,144290.0,9056.0
1679518675765465,105204.0,144300.0,9058.0
1679518675775465,105220.0,144252.0,9058.0
1679518675785465,105218.0,144306.0,9052.0
1679518675794465,105234.0,144367.0,9047.0
1679518675805465,105238.0,144359.0,9052.0
1679518675814465,105249.0,144316.0,9041.0
1679518675825465,105262.0,144384.0,9052.0
1679518675834465,105272.0,144382.0,9041.0
1679518675845465,105273.0,144351.0,9044.0
1679518675855465,105267.0,144349.0,9046.0
1679518675865465,105271.0,144307.0,9054.0
1679518675874465,105263.0,144316.0,9042.0
1679518675886465,105261.0,144343.0,9052.0
1679518675894465,105259.0,144344.0,9032.0
1679518675905465,105245.0,144306.0,9026.0
1679518675915465,105238.0,144303.0,9040.0
1679518675924465,105221.0,144275.0,9053.0
1679518675935464,105198.0,144232.0,9039.0
1679518675945465,105185.0,144221.0,9054.0
1679518675955465,105144.0,144198.0,9062.0
1679518675964465,105146.0,144197.0,9030.0
1679518675975465,105127.0,144184.0,9049.0
1679518675987465,105126.0,144177.0,9069.0
1679518675995465,105118.0,144211.0,9075.0
1679518676004465,105108.0,144196.0,9061.0
1679518676014465,105117.0,144205.0,9057.0
1679518676025465,105137.0,144220.0,9053.0
1679518676035465,105130.0,144204.0,9078.0
1679518676044465,105138.0,144208.0,9072.0
1679518676055465,105162.0,144208.0,9044.0
1679518676065465,105194.0,144224.0,9062.0
1679518676075465,105184.0,144242.0,9064.0
1679518676084465,105192.0,144196.0,9060.0
1679518676095465,105192.0,144191.0,9055.0
1679518676104465,105141.0,144197.0,9049.0
1679518676115465,105166.0,144160.0,9042.0
1679518676124465,105170.0,144140.0,9028.0
1679518676134465,105163.0,144119.0,9025.0
1679518676144465,105137.0,144074.0,9033.0
1679518676155465,105169.0,144121.0,8999.0
1679518676165465,105200.0,144168.0,9037.0
1679518676175464,105231.0,144263.0,9046.0
1679518676184465,105287.0,144387.0,9042.0
1679518676195464,105310.0,144457.0,9037.0
1679518676205464,105298.0,144471.0,9024.0
1679518676214465,105290.0,144431.0,9036.0
1679518676224465,105291.0,144392.0,9045.0
1679518676235464,105289.0,144373.0,9043.0
1679518676245464,105284.0,144372.0,9052.0
1679518676254464,105281.0,144382.0,9051.0
1679518676265464,105276.0,144340.0,9050.0
1679518676274464,105283.0,144264.0,9044.0
1679518676285464,105272.0,144321.0,9046.0
1679518676294464,105275.0,144302.0,9049.0
1679518676305465,105282.0,144342.0,9039.0
1679518676314465,105319.0,144370.0,9005.0
1679518676325465,105294.0,144358.0,9046.0
1679518676334465,105277.0,144318.0,9046.0
1679518676344465,105337.0,144320.0,9001.0
1679518676354465,105283.0,144324.0,9045.0
1679518676365465,105302.0,144333.0,9049.0
1679518676374465,105311.0,144371.0,9015.0
1679518676384465,105347.0,144392.0,9012.0
1679518676395465,105357.0,144421.0,9041.0
1679518676405465,105369.0,144404.0,9042.0
1679518676415465,105361.0,144407.0,9049.0
1679518676424465,105362.0,144461.0,9052.0
1679518676435464,105350.0,144478.0,9052.0
1679518676444465,105293.0,144435.0,9062.0
1679518676455464,105308.0,144422.0,9037.0
1679518676464465,105330.0,144411.0,9030.0
1679518676474465,105303.0,144406.0,9013.0
1679518676485465,105286.0,144357.0,9041.0
1679518676495465,105277.0,144340.0,9062.0
1679518676504465,105245.0,144290.0,9040.0
1679518676514465,105242.0,144251.0,9055.0
1679518676524465,105215.0,144232.0,9062.0
1679518676535465,105197.0,144202.0,9049.0
1679518676544465,105194.0,144210.0,9056.0
1679518676554465,105191.0,144159.0,9056.0
1679518676564465,105204.0,144204.0,9036.0
1679518676575465,105229.0,144180.0,9028.0
1679518676584465,105244.0,144236.0,9056.0
1679518676594465,105259.0,144272.0,9049.0
1679518676605465,105302.0,144333.0,9040.0
1679518676614465,105323.0,144406.0,9050.0
1679518676624465,105350.0,144462.0,9053.0
1679518676634465,105387.0,144489.0,9031.0
1679518676645465,105470.0,144532.0,8987.0
1679518676654465,105474.0,144583.0,9014.0
1679518676665465,105539.0,144627.0,8982.0
1679518676674465,105553.0,144653.0,9016.0
1679518676685465,105539.0,144713.0,9022.0
1679518676695465,105522.0,144715.0,9032.0
1679518676705465,105567.0,144713.0,9027.0
1679518676715465,105530.0,144647.0,9020.0
1679518676724465,105489.0,144601.0,9036.0
1679518676735465,105435.0,144532.0,9045.0
1679518676745465,105435.0,144477.0,9039.0
1679518676754465,105380.0,144439.0,9049.0
1679518676764465,105360.0,144379.0,9043.0
1679518676775465,105360.0,144368.0,9047.0
1679518676785465,105356.0,144460.0,9033.0
1679518676795465,105380.0,144487.0,9048.0
1679518676804465,105387.0,144446.0,9035.0
1679518676815465,105367.0,144515.0,9060.0
1679518676824465,105337.0,144482.0,9050.0
1679518676834465,105376.0,144465.0,9041.0
1679518676844465,105373.0,144486.0,9029.0
1679518676855465,105380.0,144448.0,9033.0
1679518676864465,105374.0,144460.0,9040.0
1679518676874465,105326.0,144435.0,9053.0
1679518676884465,105343.0,144399.0,9055.0
1679518676896465,105357.0,144347.0,9050.0
1679518676904465,105343.0,144330.0,9044.0
1679518676915465,105322.0,144424.0,9056.0
1679518676924465,105354.0,144445.0,9045.0
1679518676935464,105347.0,144509.0,9054.0
1679518676944465,105386.0,144534.0,9054.0
1679518676955464,105425.0,144578.0,9053.0
1679518676964465,105428.0,144559.0,9022.0
1679518676974465,105417.0,144504.0,9012.0
1679518676985464,105406.0,144493.0,9051.0
1679518676996464,105395.0,144482.0,9060.0
1679518677004464,105380.0,144489.0,9051.0
1679518677014464,105405.0,144484.0,9050.0
1679518677025465,105424.0,144524.0,9050.0
1679518677035465,105404.0,144569.0,9056.0
1679518677044465,105417.0,144544.0,9060.0
1679518677054465,105388.0,144506.0,9061.0
1679518677064465,105360.0,144428.0,9066.0
1679518677075465,105327.0,144406.0,9027.0
1679518677084465,105325.0,144358.0,9038.0
1679518677096465,105324.0,144346.0,9040.0
