ts,x,y,z
1680103391859607,-9.59,1.91,-0.5
1680103391869607,-9.61,1.92,-0.51
1680103391879607,-9.61,1.92,-0.54
1680103391890607,-9.63,1.92,-0.54
1680103391902607,-9.65,1.91,-0.55
1680103391913607,-9.63,1.92,-0.55
1680103391924606,-9.62,1.91,-0.51
1680103391935608,-9.6,1.91,-0.54
1680103391946607,-9.63,1.92,-0.51
1680103391957607,-9.59,1.93,-0.51
1680103391967607,-9.62,1.93,-0.51
1680103391978607,-9.61,1.91,-0.52
1680103391988607,-9.62,1.93,-0.49
1680103391999607,-9.63,1.93,-0.5
1680103392010607,-9.61,1.92,-0.49
1680103392022607,-9.61,1.89,-0.52
1680103392032607,-9.62,1.91,-0.52
1680103392043607,-9.62,1.91,-0.54
1680103392053607,-9.62,1.91,-0.54
1680103392063607,-9.61,1.9,-0.54
1680103392074607,-9.63,1.9,-0.52
1680103392084607,-9.61,1.9,-0.54
1680103392095607,-9.61,1.88,-0.51
1680103392106607,-9.6,1.92,-0.5
1680103392117607,-9.61,1.92,-0.54
1680103392128607,-9.61,1.91,-0.51
1680103392138607,-9.63,1.92,-0.53
1680103392149607,-9.63,1.92,-0.54
1680103392159607,-9.63,1.93,-0.51
1680103392170606,-9.6,1.95,-0.51
1680103392182607,-9.62,1.95,-0.49
1680103392192607,-9.62,1.93,-0.57
1680103392203606,-9.63,1.93,-0.54
1680103392213606,-9.62,1.94,-0.53
1680103392224606,-9.64,1.94,-0.53
1680103392235606,-9.63,1.92,-0.51
1680103392246606,-9.63,1.92,-0.49
1680103392257606,-9.63,1.9,-0.5
1680103392268606,-9.6,1.91,-0.54
1680103392278606,-9.59,1.9,-0.52
1680103392289608,-9.61,1.9,-0.48
1680103392300608,-9.62,1.91,-0.5
1680103392311607,-9.64,1.93,-0.56
1680103392322607,-9.61,1.95,-0.53
1680103392333607,-9.64,1.94,-0.47
1680103392344607,-9.63,1.92,-0.5
1680103392355607,-9.61,1.93,-0.5
1680103392365607,-9.61,1.92,-0.5
1680103392376607,-9.62,1.92,-0.51
1680103392387607,-9.63,1.92,-0.5
1680103392398607,-9.63,1.9,-0.53
1680103392409607,-9.63,1.92,-0.54
1680103392419607,-9.62,1.89,-0.55
1680103392431607,-9.61,1.91,-0.53
1680103392442607,-9.63,1.89,-0.53
1680103392452607,-9.6,1.91,-0.51
1680103392462607,-9.63,1.93,-0.51
1680103392473607,-9.6,1.93,-0.5
1680103392483607,-9.63,1.92,-0.49
1680103392494607,-9.62,1.9,-0.5
1680103392504607,-9.6,1.93,-0.52
1680103392515607,-9.62,1.91,-0.49
1680103392525606,-9.61,1.9,-0.5
1680103392536606,-9.61,1.95,-0.53
1680103392546606,-9.61,1.92,-0.53
1680103392557606,-9.61,1.93,-0.5
1680103392568606,-9.62,1.92,-0.59
1680103392579606,-9.6,1.91,-0.58
1680103392591606,-9.64,1.92,-0.56
1680103392602606,-9.64,1.91,-0.55
1680103392612606,-9.64,1.89,-0.54
1680103392623606,-9.62,1.9,-0.53
1680103392634606,-9.59,1.91,-0.48
1680103392645608,-9.61,1.88,-0.52
1680103392656607,-9.61,1.9,-0.52
1680103392667607,-9.62,1.9,-0.53
1680103392678607,-9.64,1.91,-0.49
1680103392689607,-9.62,1.92,-0.52
1680103392699607,-9.62,1.91,-0.54
1680103392710607,-9.61,1.92,-0.52
1680103392722607,-9.63,1.9,-0.53
1680103392732607,-9.61,1.92,-0.53
1680103392743607,-9.61,1.91,-0.52
1680103392754607,-9.6,1.93,-0.5
1680103392765607,-9.62,1.93,-0.52
1680103392776607,-9.62,1.93,-0.51
1680103392787607,-9.61,1.92,-0.53
1680103392797607,-9.6,1.92,-0.52
1680103392808607,-9.62,1.93,-0.54
1680103392818607,-9.62,1.92,-0.51
1680103392829607,-9.61,1.94,-0.5
1680103392839607,-9.61,1.94,-0.49
1680103392851607,-9.61,1.92,-0.51
1680103392862607,-9.61,1.94,-0.51
1680103392872607,-9.65,1.9,-0.51
1680103392883607,-9.64,1.91,-0.52
1680103392894606,-9.63,1.9,-0.54
1680103392904606,-9.6,1.91,-0.53
1680103392915606,-9.63,1.88,-0.56
1680103392925606,-9.64,1.9,-0.51
1680103392936606,-9.62,1.87,-0.53
1680103392947606,-9.62,1.91,-0.5
1680103392958606,-9.64,1.89,-0.58
1680103392969606,-9.63,1.92,-0.55
1680103392979606,-9.63,1.91,-0.54
1680103392990606,-9.61,1.9,-0.51
1680103393002608,-9.59,1.92,-0.53
1680103393013608,-9.6,1.92,-0.5
1680103393023608,-9.59,1.92,-0.51
1680103393034608,-9.6,1.94,-0.53
1680103393044608,-9.61,1.92,-0.47
1680103393055607,-9.63,1.92,-0.47
1680103393066607,-9.6,1.92,-0.49
1680103393076607,-9.61,1.91,-0.51
1680103393087607,-9.62,1.88,-0.54
1680103393097607,-9.6,1.9,-0.54
1680103393108607,-9.59,1.92,-0.49
1680103393119607,-9.61,1.9,-0.48
1680103393129607,-9.61,1.91,-0.5
1680103393141607,-9.62,1.9,-0.48
1680103393152607,-9.6,1.91,-0.54
1680103393162607,-9.63,1.91,-0.55
1680103393172607,-9.63,1.92,-0.52
1680103393183607,-9.62,1.92,-0.54
1680103393193607,-9.63,1.93,-0.49
1680103393204607,-9.61,1.95,-0.51
1680103393214607,-9.61,1.92,-0.52
1680103393225607,-9.62,1.92,-0.53
1680103393236607,-9.63,1.92,-0.53
1680103393246607,-9.6,1.91,-0.5
1680103393257607,-9.63,1.9,-0.51
1680103393268607,-9.62,1.9,-0.55
1680103393279606,-9.63,1.9,-0.56
1680103393289606,-9.62,1.88,-0.54
1680103393301607,-9.6,1.92,-0.51
1680103393312606,-9.61,1.91,-0.51
1680103393322606,-9.62,1.89,-0.51
1680103393333606,-9.62,1.9,-0.48
1680103393343606,-9.62,1.93,-0.51
1680103393354608,-9.6,1.93,-0.48
1680103393365608,-9.59,1.95,-0.5
1680103393375608,-9.62,1.92,-0.51
1680103393386608,-9.63,1.93,-0.51
1680103393396608,-9.6,1.91,-0.55
1680103393407607,-9.61,1.92,-0.49
1680103393418607,-9.63,1.92,-0.47
1680103393428607,-9.62,1.93,-0.51
1680103393439607,-9.62,1.9,-0.55
1680103393450607,-9.64,1.95,-0.49
1680103393462607,-9.62,1.91,-0.52
1680103393473607,-9.63,1.92,-0.52
1680103393484607,-9.63,1.93,-0.53
1680103393495607,-9.64,1.91,-0.5
1680103393505607,-9.61,1.91,-0.47
1680103393516607,-9.61,1.9,-0.51
1680103393527607,-9.61,1.89,-0.51
1680103393538607,-9.63,1.91,-0.49
1680103393549607,-9.62,1.93,-0.49
1680103393561607,-9.62,1.91,-0.55
1680103393572607,-9.63,1.94,-0.5
1680103393583607,-9.6,1.93,-0.51
1680103393594607,-9.62,1.94,-0.5
1680103393604606,-9.63,1.91,-0.55
1680103393615606,-9.62,1.92,-0.54
1680103393625606,-9.62,1.91,-0.53
1680103393636606,-9.64,1.9,-0.56
1680103393647606,-9.64,1.89,-0.55
1680103393657606,-9.6,1.89,-0.52
1680103393668606,-9.62,1.9,-0.52
1680103393678606,-9.62,1.93,-0.51
1680103393689606,-9.62,1.94,-0.53
1680103393700606,-9.61,1.92,-0.54
1680103393712608,-9.62,1.92,-0.53
1680103393722608,-9.61,1.91,-0.52
1680103393733608,-9.63,1.92,-0.49
1680103393744608,-9.6,1.92,-0.52
1680103393754608,-9.6,1.92,-0.53
1680103393765607,-9.61,1.89,-0.47
1680103393775607,-9.62,1.9,-0.5
1680103393786607,-9.62,1.91,-0.53
1680103393796607,-9.63,1.91,-0.55
1680103393806607,-9.65,1.91,-0.5
1680103393817607,-9.58,1.89,-0.53
1680103393828607,-9.61,1.91,-0.53
1680103393837607,-9.6,1.9,-0.51
1680103393848607,-9.61,1.93,-0.5
1680103393858607,-9.61,1.92,-0.53
1680103393868607,-9.62,1.92,-0.5
1680103393879607,-9.61,1.91,-0.5
1680103393889607,-9.6,1.93,-0.49
1680103393901607,-9.63,1.92,-0.5
1680103393912607,-9.6,1.9,-0.51
1680103393921607,-9.62,1.9,-0.53
1680103393932607,-9.6,1.92,-0.48
1680103393943607,-9.62,1.92,-0.48
1680103393954607,-9.61,1.93,-0.5
1680103393965607,-9.6,1.94,-0.53
1680103393976607,-9.62,1.92,-0.53
1680103393987607,-9.62,1.92,-0.55
1680103393997607,-9.6,1.9,-0.56
1680103394008607,-9.62,1.87,-0.55
1680103394019606,-9.62,1.89,-0.55
1680103394031607,-9.64,1.91,-0.5
1680103394042606,-9.63,1.91,-0.53
1680103394052606,-9.58,1.91,-0.51
1680103394063608,-9.6,1.92,-0.51
1680103394074607,-9.64,1.92,-0.54
1680103394084607,-9.63,1.94,-0.49
1680103394095607,-9.63,1.89,-0.51
1680103394106607,-9.62,1.93,-0.51
1680103394116607,-9.6,1.94,-0.48
1680103394127607,-9.6,1.95,-0.5
1680103394137607,-9.61,1.92,-0.49
1680103394148607,-9.63,1.91,-0.53
1680103394159607,-9.59,1.89,-0.53
1680103394171607,-9.62,1.93,-0.51
1680103394182607,-9.63,1.92,-0.53
1680103394193607,-9.62,1.9,-0.54
1680103394203607,-9.62,1.9,-0.55
1680103394213607,-9.62,1.9,-0.51
1680103394223607,-9.63,1.91,-0.52
1680103394234607,-9.63,1.88,-0.51
1680103394245607,-9.59,1.9,-0.53
1680103394255607,-9.64,1.93,-0.51
1680103394266607,-9.62,1.94,-0.51
1680103394276607,-9.6,1.94,-0.52
1680103394287607,-9.62,1.95,-0.51
1680103394296607,-9.64,1.93,-0.49
1680103394307607,-9.59,1.93,-0.49
1680103394318606,-9.62,1.91,-0.52
1680103394328606,-9.62,1.93,-0.56
1680103394338606,-9.64,1.9,-0.54
1680103394348606,-9.66,1.88,-0.51
1680103394359606,-9.65,1.86,-0.53
1680103394370606,-9.62,1.87,-0.53
1680103394381606,-9.62,1.89,-0.53
1680103394392606,-9.62,1.89,-0.54
1680103394403606,-9.62,1.89,-0.55
1680103394413608,-9.61,1.9,-0.55
1680103394424608,-9.61,1.89,-0.49
1680103394435608,-9.61,1.91,-0.49
1680103394446607,-9.6,1.94,-0.51
1680103394457607,-9.6,1.96,-0.39
1680103394467607,-9.57,2.04,-0.49
1680103394478607,-9.6,2.06,-0.58
1680103394489607,-9.69,1.88,-0.69
1680103394501607,-9.67,1.75,-0.44
1680103394512607,-9.58,1.9,-0.5
1680103394523607,-9.57,1.94,-0.53
1680103394534607,-9.63,1.92,-0.51
1680103394545607,-9.64,1.86,-0.49
1680103394555607,-9.62,1.86,-0.43
1680103394566607,-9.64,1.89,-0.46
1680103394576607,-9.63,1.92,-0.47
1680103394586607,-9.61,1.92,-0.46
1680103394597607,-9.59,1.92,-0.46
1680103394607607,-9.6,1.96,-0.43
1680103394618607,-9.59,1.99,-0.47
1680103394629607,-9.61,1.98,-0.45
1680103394639607,-9.61,1.92,-0.49
1680103394651607,-9.64,1.87,-0.49
1680103394661607,-9.63,1.89,-0.52
1680103394671607,-9.64,1.9,-0.51
1680103394682607,-9.62,1.91,-0.52
1680103394692607,-9.62,1.92,-0.47
1680103394703606,-9.62,1.9,-0.48
1680103394712607,-9.61,1.93,-0.49
1680103394723606,-9.6,1.94,-0.49
1680103394734606,-9.61,1.96,-0.47
1680103394744606,-9.6,1.94,-0.49
1680103394754606,-9.61,1.92,-0.51
1680103394765608,-9.6,1.9,-0.48
1680103394775608,-9.61,1.9,-0.46
1680103394786608,-9.6,1.89,-0.48
1680103394796608,-9.6,1.89,-0.5
1680103394807608,-9.6,1.92,-0.47
1680103394818607,-9.62,1.94,-0.5
1680103394828607,-9.62,1.93,-0.46
1680103394837607,-9.63,1.95,-0.53
1680103394848607,-9.63,1.92,-0.48
1680103394858607,-9.61,1.93,-0.52
1680103394869607,-9.64,1.95,-0.5
1680103394879607,-9.62,1.96,-0.5
1680103394891607,-9.64,1.94,-0.52
1680103394902607,-9.64,1.92,-0.55
1680103394913607,-9.62,1.94,-0.54
1680103394921607,-9.64,1.91,-0.55
1680103394932607,-9.64,1.92,-0.5
1680103394942607,-9.64,1.9,-0.5
1680103394953607,-9.61,1.92,-0.47
1680103394963607,-9.62,1.95,-0.5
1680103394973607,-9.62,1.92,-0.5
1680103394984607,-9.63,1.93,-0.5
1680103394994607,-9.6,1.92,-0.47
1680103395004607,-9.61,1.91,-0.46
1680103395015607,-9.6,1.92,-0.48
1680103395026607,-9.61,1.95,-0.48
1680103395037607,-9.61,1.94,-0.49
1680103395046607,-9.64,1.91,-0.52
1680103395057607,-9.63,1.92,-0.49
1680103395067607,-9.62,1.92,-0.48
1680103395078606,-9.63,1.92,-0.49
1680103395088606,-9.64,1.91,-0.47
1680103395098606,-9.64,1.92,-0.49
1680103395109608,-9.62,1.94,-0.49
1680103395121608,-9.62,1.93,-0.49
1680103395132608,-9.64,1.95,-0.48
1680103395143607,-9.62,1.94,-0.46
1680103395154607,-9.6,1.91,-0.52
1680103395165607,-9.64,1.93,-0.45
1680103395176607,-9.58,1.92,-0.47
1680103395187607,-9.6,1.95,-0.42
1680103395198607,-9.6,1.93,-0.46
1680103395209607,-9.6,1.93,-0.5
1680103395221607,-9.62,1.9,-0.46
1680103395231607,-9.64,1.93,-0.5
1680103395242607,-9.64,1.91,-0.49
1680103395252607,-9.61,1.92,-0.5
1680103395263607,-9.6,1.96,-0.47
1680103395274607,-9.6,1.97,-0.44
1680103395285607,-9.6,2.0,-0.46
1680103395296607,-9.6,2.0,-0.52
1680103395306607,-9.69,2.04,-0.63
1680103395317607,-9.72,1.93,-0.59
1680103395328606,-9.68,1.88,-0.53
1680103395338606,-9.65,1.87,-0.5
1680103395349606,-9.67,1.88,-0.5
1680103395361606,-9.67,1.91,-0.5
1680103395372606,-9.65,1.9,-0.46
1680103395383606,-9.68,1.97,-0.39
1680103395393606,-9.59,1.95,-0.44
1680103395404606,-9.59,1.91,-0.39
1680103395414606,-9.79,1.84,-0.43
1680103395425606,-9.82,1.72,-0.44
1680103395436606,-9.76,1.69,-0.45
1680103395446606,-9.72,1.78,-0.45
1680103395457606,-9.81,1.84,-0.48
1680103395468608,-9.86,1.5,-0.47
1680103395478608,-9.79,1.52,-0.39
1680103395489607,-9.87,1.54,-0.3
1680103395499607,-9.99,1.71,-0.21
1680103395510607,-10.07,1.68,-0.13
1680103395521607,-10.11,1.66,-0.17
1680103395532607,-10.15,1.74,-0.32
1680103395542607,-10.52,1.85,-0.58
1680103395553607,-10.12,1.54,-0.36
1680103395563607,-9.71,1.51,-0.79
1680103395574607,-11.23,1.71,-1.08
1680103395585607,-12.08,1.64,-0.58
1680103395595607,-11.95,1.73,0.07
1680103395606607,-11.77,2.71,0.36
1680103395617607,-11.62,4.34,0.29
1680103395628607,-11.38,5.86,-0.05
1680103395638607,-11.56,5.56,-0.25
1680103395649607,-11.35,4.72,-0.25
1680103395661607,-11.05,3.97,-0.38
1680103395671607,-10.89,3.52,-0.65
1680103395682607,-10.94,3.21,-0.92
1680103395693606,-10.57,2.79,-0.93
1680103395703606,-10.38,2.68,-0.82
1680103395713606,-9.76,3.14,-0.8
1680103395724606,-9.42,2.91,-0.76
1680103395735606,-9.26,2.78,-0.75
1680103395746606,-9.07,2.63,-0.74
1680103395757606,-8.8,2.47,-0.63
1680103395768606,-8.67,2.4,-0.69
1680103395779606,-8.06,1.45,-0.33
1680103395791606,-7.88,1.13,-0.16
1680103395802606,-8.0,1.06,-0.13
1680103395813606,-8.18,1.26,-0.09
1680103395824608,-8.27,1.65,-0.15
1680103395834608,-8.48,2.14,-0.19
1680103395844608,-8.34,2.24,-0.1
1680103395855608,-8.21,1.73,0.13
1680103395865608,-8.31,1.43,0.13
1680103395875608,-8.48,1.29,0.02
1680103395886608,-8.65,1.18,-0.05
1680103395896608,-8.76,1.16,-0.13
1680103395907607,-9.01,0.97,-0.03
1680103395918607,-9.07,0.83,0.11
1680103395930607,-9.09,1.26,0.14
1680103395941607,-9.26,1.76,0.02
1680103395951607,-9.41,2.28,0.01
1680103395962607,-9.62,2.59,0.07
1680103395973607,-9.94,2.64,0.29
1680103395983607,-10.02,2.66,0.42
1680103395994607,-9.99,2.69,0.44
1680103396004607,-9.9,2.78,0.37
1680103396015607,-9.87,2.87,0.07
1680103396026607,-9.69,3.16,0.31
1680103396036607,-9.7,3.25,0.35
1680103396046607,-9.58,3.1,0.46
1680103396057607,-9.33,3.04,0.43
1680103396068607,-9.24,3.2,0.32
1680103396079607,-9.22,3.49,0.22
1680103396090607,-9.25,3.63,0.08
1680103396101606,-9.02,3.39,0.02
1680103396112606,-8.96,3.12,-0.01
1680103396122606,-8.95,2.94,-0.2
1680103396133606,-8.88,2.96,-0.34
1680103396143606,-8.88,2.95,-0.45
1680103396154606,-8.94,2.89,-0.47
1680103396165606,-8.84,2.74,-0.44
1680103396175608,-8.76,2.43,-0.27
1680103396186607,-9.05,2.28,-0.04
1680103396197607,-9.16,2.82,-0.2
1680103396207607,-9.07,3.4,-0.3
1680103396218607,-8.95,3.68,-0.26
1680103396228607,-8.88,3.75,-0.24
1680103396238607,-8.69,3.42,0.15
1680103396249607,-8.48,3.17,0.63
1680103396261607,-8.39,3.41,1.07
1680103396272607,-9.06,4.6,1.29
1680103396283607,-9.02,4.44,1.22
1680103396293607,-9.0,3.9,1.22
1680103396304607,-9.04,3.39,1.27
1680103396314607,-9.02,3.12,1.28
1680103396325607,-9.0,3.08,1.4
1680103396336607,-9.08,3.19,1.66
1680103396346607,-9.0,3.22,1.81
1680103396357607,-8.68,3.31,0.73
1680103396367607,-8.35,2.6,-0.06
1680103396378607,-7.87,1.96,-1.53
1680103396390607,-7.36,1.49,-3.4
1680103396401607,-7.2,0.87,-4.64
1680103396412607,-7.47,0.17,-5.16
1680103396422607,-7.72,-0.01,-3.45
1680103396432607,-8.27,1.69,-1.93
1680103396443606,-8.93,2.68,-0.56
1680103396453606,-9.23,3.72,0.65
1680103396463606,-8.85,4.32,1.88
1680103396474606,-9.58,5.6,1.78
1680103396485606,-9.96,5.73,2.48
1680103396496606,-9.96,5.69,3.34
1680103396506606,-9.82,5.83,3.4
1680103396517606,-10.02,5.7,3.1
1680103396528608,-10.74,5.25,2.95
1680103396538608,-11.01,4.22,2.68
1680103396550608,-11.25,2.88,2.47
1680103396561608,-11.44,1.85,2.38
1680103396571608,-11.66,1.18,2.03
1680103396582608,-11.3,1.17,1.52
1680103396593608,-9.08,2.06,-2.31
1680103396603608,-7.94,0.73,-3.92
1680103396614607,-7.31,-1.06,-4.74
1680103396624607,-7.34,-2.11,-4.77
1680103396635607,-7.57,-1.73,-4.25
1680103396646607,-8.24,-0.09,-3.71
1680103396655607,-8.96,2.24,-2.97
1680103396666607,-9.19,5.1,-1.74
1680103396676607,-9.06,7.13,0.0
1680103396687607,-8.44,6.91,2.07
1680103396698607,-9.72,6.74,4.09
1680103396709607,-10.23,7.87,4.44
1680103396720607,-10.82,8.81,4.72
1680103396731607,-11.44,9.06,5.07
1680103396742607,-11.84,8.27,5.76
1680103396753607,-11.99,7.19,6.45
1680103396764607,-12.38,6.24,6.47
1680103396775606,-12.39,5.76,5.91
1680103396785606,-12.07,4.8,4.92
1680103396796606,-11.48,3.07,3.78
1680103396807606,-10.69,1.02,2.41
1680103396818606,-9.68,0.13,0.12
1680103396829606,-8.77,-0.1,-2.61
1680103396840606,-7.65,-1.4,-7.04
1680103396851606,-5.82,-2.01,-8.16
1680103396862606,-5.71,-2.32,-8.29
1680103396872606,-6.0,-2.28,-6.77
1680103396883608,-5.97,-1.32,-5.48
1680103396894608,-6.23,0.0,-3.34
1680103396904608,-6.37,1.98,-1.79
1680103396915608,-6.49,5.66,1.48
1680103396926607,-8.05,7.53,2.6
1680103396936607,-8.43,9.75,3.06
1680103396947607,-8.43,11.31,3.34
1680103396958607,-8.51,11.33,3.69
1680103396970607,-8.79,10.04,4.16
1680103396981607,-10.96,7.28,4.92
1680103396991607,-11.51,6.06,5.02
1680103397002607,-11.71,4.82,4.82
1680103397013607,-11.33,3.94,4.05
1680103397024607,-10.84,2.75,2.74
1680103397035607,-10.51,1.5,1.2
1680103397046607,-10.08,0.68,-1.0
1680103397057607,-9.21,-1.82,-5.27
1680103397067607,-8.19,-3.29,-6.81
1680103397078607,-8.3,-4.33,-7.23
1680103397088607,-8.51,-4.54,-6.04
1680103397100607,-9.54,-3.06,-4.67
1680103397111607,-10.04,-0.87,-2.59
1680103397122607,-10.03,2.17,-0.39
1680103397132607,-10.42,6.47,3.78
1680103397143607,-10.88,8.65,5.59
1680103397153607,-10.82,11.53,5.91
1680103397164606,-10.63,13.78,5.53
1680103397175606,-10.22,14.39,4.89
1680103397186606,-9.91,12.5,4.11
1680103397197606,-9.85,9.56,3.74
1680103397207606,-10.74,6.57,3.78
1680103397218606,-11.59,3.26,3.23
1680103397228606,-11.56,2.77,2.67
1680103397240608,-11.06,1.8,2.23
1680103397251608,-10.38,0.96,1.8
1680103397262607,-9.72,0.84,0.85
1680103397272607,-9.31,0.97,-0.49
