Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,5.7537155151367188,30.927835464477539
0.099999999999999992,5.4368972778320312,
0.19999999999999998,5.071533203125,
0.29999999999999999,5.0740890502929688,
0.39999999999999997,5.1379623413085938,
0.5,5.1277389526367188,
0.59999999999999998,5.071533203125,
0.69999999999999996,5.007659912109375,
0.79999999999999993,4.9412307739257812,
0.89999999999999991,4.877349853515625,
1,4.8211441040039062,
1.0999999999999999,4.7802658081054688,
1.2,4.7598190307617188,
1.3,4.7547149658203125,
1.3999999999999999,4.7521591186523438,
1.5,4.731719970703125,
1.5999999999999999,4.6985015869140625,
1.7,4.6908340454101562,
1.7999999999999998,4.70361328125,
1.8999999999999999,4.731719970703125,
2,4.7598190307617188,
2.1000000000000001,4.767486572265625,
2.1999999999999997,4.7751541137695312,
2.2999999999999998,4.8007049560546875,
2.3999999999999999,4.841583251953125,
2.5,4.9207839965820312,
2.6000000000000001,5.025543212890625,
2.6999999999999997,5.1430740356445312,
2.7999999999999998,5.2708206176757812,
2.8999999999999999,5.3857955932617188,
3,5.4164581298828125,
3.0999999999999996,5.3909072875976562,
3.1999999999999997,5.3730239868164062,
3.2999999999999998,5.337249755859375,
3.3999999999999999,5.2350540161132812,
3.5,5.1277389526367188,
3.5999999999999996,5.0792007446289062,
3.6999999999999997,5.007659912109375,
3.7999999999999998,4.9361190795898438,
3.8999999999999999,4.9029006958007812,
4,4.86968994140625,
4.0999999999999996,4.8160324096679688,
4.2000000000000002,4.7623748779296875,
4.2999999999999998,4.7266082763671875,
4.3999999999999995,4.7061691284179688,
4.5,4.6729507446289062,
4.5999999999999996,4.6295166015625,
4.7000000000000002,4.6039657592773438,
4.7999999999999998,4.5886383056640625,
4.8999999999999995,4.583526611328125,
5,4.5809707641601562,
5.0999999999999996,4.5733108520507812,
5.2000000000000002,4.5630874633789062,
5.2999999999999998,4.5605316162109375,
5.3999999999999995,4.555419921875,
5.5,4.555419921875,
5.5999999999999996,4.555419921875,
5.7000000000000002,4.5579757690429688,
5.7999999999999998,4.5426483154296875,
5.8999999999999995,4.5426483154296875,
6,4.5809707641601562,
6.0999999999999996,4.5605316162109375,
6.1999999999999993,4.50177001953125,
6.2999999999999998,4.4608840942382812,
6.3999999999999995,4.4123458862304688,
6.5,4.3612442016601562,
6.5999999999999996,4.3331375122070312,
6.6999999999999993,4.3484649658203125,
6.7999999999999998,4.3893508911132812,
6.8999999999999995,4.4302291870117188,
7,4.4659957885742188,
7.0999999999999996,4.4813308715820312,
7.1999999999999993,4.4659957885742188,
7.2999999999999998,4.4583358764648438,
7.3999999999999995,4.4813308715820312,
