ts,x,y,z
1679518010870019,-9.85,0.5,0.2
1679518010972019,-9.87,0.48,0.18
1679518011073019,-9.84,0.48,0.17
1679518011174019,-9.82,0.48,0.19
1679518011275019,-9.85,0.48,0.18
1679518011376019,-9.85,0.46,0.14
1679518011477019,-9.86,0.52,0.18
1679518011578019,-9.85,0.48,0.2
1679518011679019,-9.87,0.48,0.15
1679518011780019,-9.83,0.47,0.21
1679518011882019,-9.83,0.48,0.2
1679518011983019,-9.81,0.49,0.17
1679518012084019,-9.86,0.48,0.16
1679518012184019,-9.85,0.49,0.18
1679518012285019,-9.86,0.52,0.2
1679518012386019,-9.85,0.49,0.18
1679518012486019,-9.82,0.47,0.22
1679518012587019,-9.85,0.48,0.16
1679518012687019,-9.84,0.5,0.21
1679518012787019,-9.82,0.5,0.21
1679518012888019,-9.82,0.48,0.18
1679518012989019,-9.86,0.53,0.17
1679518013091019,-9.83,0.49,0.16
1679518013192019,-9.85,0.48,0.16
1679518013293019,-9.85,0.5,0.18
1679518013394019,-9.83,0.51,0.22
1679518013495019,-9.82,0.51,0.18
1679518013595019,-9.83,0.5,0.19
1679518013696019,-9.83,0.48,0.18
1679518013797019,-9.83,0.58,0.16
1679518013897019,-9.86,0.43,0.13
1679518013997019,-9.85,0.49,0.15
1679518014097019,-9.82,0.49,0.18
1679518014197019,-9.85,0.51,0.17
1679518014298019,-9.84,0.48,0.18
1679518014399019,-9.83,0.5,0.19
1679518014499019,-9.86,0.53,0.16
1679518014601019,-9.83,0.49,0.17
1679518014702019,-9.83,0.5,0.15
1679518014803019,-9.83,0.45,0.18
1679518014904019,-9.82,0.49,0.17
1679518015005019,-9.82,0.54,0.14
1679518015106019,-9.85,0.49,0.17
1679518015207019,-9.82,0.5,0.17
1679518015308019,-9.83,0.49,0.18
1679518015408019,-9.82,0.53,0.16
1679518015509019,-9.82,0.52,0.17
1679518015611019,-9.83,0.51,0.15
1679518015712019,-9.85,0.49,0.15
1679518015813019,-9.83,0.5,0.18
1679518015913019,-9.85,0.51,0.17
1679518016013019,-9.85,0.47,0.17
1679518016114019,-9.85,0.48,0.19
1679518016214019,-9.84,0.5,0.22
1679518016315019,-9.82,0.51,0.18
1679518016414019,-9.85,0.49,0.18
1679518016515019,-9.84,0.5,0.15
1679518016615019,-9.83,0.48,0.18
1679518016716019,-9.85,0.5,0.15
1679518016816019,-9.84,0.45,0.17
1679518016917019,-9.82,0.5,0.18
1679518017017019,-9.83,0.5,0.19
1679518017118019,-9.84,0.5,0.2
1679518017219019,-9.85,0.46,0.15
1679518017321019,-9.83,0.51,0.17
1679518017422019,-9.83,0.47,0.22
1679518017522019,-9.83,0.5,0.2
1679518017622019,-9.84,0.5,0.17
1679518017723019,-9.82,0.5,0.18
1679518017823019,-9.81,0.5,0.14
1679518017923019,-9.83,0.48,0.19
1679518018024019,-9.83,0.5,0.19
1679518018125019,-9.82,0.51,0.2
1679518018225019,-9.83,0.48,0.19
1679518018326019,-9.81,0.5,0.21
1679518018426019,-9.85,0.48,0.2
1679518018527019,-9.82,0.51,0.22
1679518018628019,-9.84,0.48,0.16
1679518018728019,-9.82,0.5,0.22
1679518018829019,-9.82,0.48,0.16
1679518018930019,-9.83,0.5,0.21
1679518019031019,-9.84,0.5,0.21
1679518019132019,-9.83,0.49,0.19
1679518019232019,-9.83,0.51,0.19
1679518019333019,-9.83,0.5,0.21
1679518019434019,-9.84,0.49,0.19
1679518019534019,-9.84,0.47,0.16
1679518019635019,-9.87,0.49,0.19
1679518019736019,-9.83,0.49,0.22
1679518019837019,-9.83,0.51,0.2
1679518019938019,-9.84,0.48,0.16
1679518020038019,-9.83,0.47,0.22
1679518020140019,-9.82,0.53,0.19
1679518020240019,-9.83,0.49,0.22
1679518020340019,-9.83,0.49,0.22
1679518020441019,-9.84,0.48,0.2
1679518020541019,-9.83,0.5,0.21
1679518020642019,-9.82,0.48,0.27
1679518020741019,-9.83,0.49,0.19
1679518020841019,-9.83,0.49,0.22
1679518020942019,-9.83,0.52,0.19
1679518021043019,-9.84,0.5,0.2
1679518021144019,-9.83,0.51,0.18
1679518021245019,-9.85,0.52,0.22
1679518021346019,-9.84,0.49,0.19
1679518021446019,-9.83,0.5,0.19
1679518021547019,-9.85,0.51,0.2
1679518021648019,-9.83,0.5,0.22
1679518021750019,-9.81,0.53,0.22
1679518021851019,-9.83,0.51,0.21
1679518021952019,-9.84,0.47,0.22
1679518022053019,-9.84,0.5,0.26
1679518022154019,-9.85,0.5,0.21
1679518022254019,-9.84,0.53,0.22
1679518022355019,-9.83,0.53,0.22
1679518022455019,-9.95,0.34,0.2
1679518022555019,-9.87,0.47,0.32
1679518022656019,-9.87,0.57,0.56
1679518022757019,-9.85,0.75,0.49
1679518022858019,-9.61,0.73,0.89
1679518022959019,-9.68,0.67,1.3
1679518023060019,-9.76,1.2,0.95
1679518023161019,-9.78,0.74,0.94
1679518023262019,-9.8,0.68,1.32
1679518023362019,-9.55,1.0,1.08
1679518023463019,-9.68,0.9,1.33
1679518023564019,-9.85,0.39,0.93
1679518023664019,-9.84,0.83,1.0
1679518023765019,-9.78,0.99,0.97
1679518023866019,-9.75,0.73,0.86
1679518023966019,-9.68,0.9,1.11
1679518024067019,-9.92,0.57,0.9
1679518024169019,-9.9,0.72,0.8
1679518024270019,-9.78,0.57,0.93
1679518024371019,-9.9,0.63,1.02
1679518024472020,-9.71,0.78,1.04
1679518024573020,-9.55,0.67,0.94
1679518024674020,-9.66,0.78,1.07
1679518024775020,-9.75,0.63,0.94
1679518024876020,-9.82,0.83,0.83
1679518024977020,-9.87,0.53,0.97
1679518025077019,-10.39,0.34,0.8
1679518025178019,-9.82,0.69,0.98
1679518025278019,-9.94,0.54,0.8
1679518025379019,-9.82,0.6,0.83
1679518025480019,-10.06,0.23,0.75
1679518025581019,-10.02,0.16,0.95
1679518025682019,-9.65,0.66,1.0
1679518025783019,-9.99,0.85,0.94
1679518025883019,-10.1,0.14,0.91
1679518025984019,-9.44,0.68,1.06
1679518026085019,-9.95,0.31,0.91
1679518026186019,-9.73,0.37,0.91
1679518026287019,-9.35,0.08,0.93
1679518026387019,-10.11,0.71,0.77
1679518026488019,-10.66,-0.28,0.66
1679518026588019,-9.7,0.36,0.83
1679518026689019,-9.75,0.56,1.04
1679518026790019,-9.69,0.64,1.07
1679518026891019,-9.73,0.48,0.95
1679518026991019,-9.82,0.38,0.71
1679518027092019,-9.75,0.46,1.11
1679518027193019,-9.76,0.35,0.99
1679518027294019,-9.79,-0.16,0.91
1679518027394019,-9.89,-0.07,0.72
1679518027495019,-9.95,0.4,0.44
1679518027597019,-9.7,0.51,0.61
1679518027698019,-9.68,0.69,0.32
1679518027799019,-9.9,0.3,0.28
1679518027900020,-9.86,0.57,0.26
1679518028001020,-9.68,0.52,0.77
1679518028102020,-9.87,0.42,0.33
1679518028203020,-9.87,0.42,0.24
1679518028304020,-9.88,0.42,0.22
1679518028406019,-9.76,0.56,0.31
1679518028506019,-9.87,0.32,0.18
1679518028607019,-9.74,0.47,0.37
1679518028708019,-9.82,0.45,0.25
1679518028809019,-9.82,0.33,0.14
1679518028910019,-9.86,0.33,0.21
1679518029011019,-9.87,0.38,0.2
1679518029111019,-9.86,0.35,0.22
1679518029212019,-9.82,0.3,0.31
1679518029313019,-9.87,0.38,0.27
1679518029413019,-9.88,0.28,0.27
1679518029514019,-9.82,0.36,0.3
1679518029615019,-9.83,0.39,0.31
1679518029715019,-9.82,0.39,0.28
1679518029815019,-9.84,0.36,0.25
1679518029916019,-9.84,0.35,0.26
1679518030018019,-9.85,0.36,0.3
1679518030119019,-9.83,0.35,0.31
1679518030220019,-9.83,0.33,0.29
1679518030320019,-9.83,0.36,0.33
1679518030420019,-9.82,0.39,0.3
1679518030521019,-9.82,0.38,0.3
1679518030621019,-9.84,0.43,0.31
1679518030721019,-9.83,0.39,0.33
1679518030822019,-9.85,0.43,0.33
1679518030922019,-9.85,0.39,0.3
1679518031023019,-9.83,0.36,0.31
1679518031123019,-9.84,0.36,0.34
1679518031224019,-9.83,0.38,0.31
1679518031324019,-9.83,0.38,0.31
1679518031425019,-9.85,0.39,0.33
1679518031526019,-9.87,0.39,0.33
1679518031627019,-9.83,0.34,0.3
1679518031728019,-9.83,0.37,0.33
1679518031829019,-9.84,0.39,0.33
1679518031930019,-9.84,0.35,0.34
1679518032030019,-9.84,0.41,0.36
1679518032131019,-9.83,0.44,0.33
1679518032231019,-9.82,0.39,0.33
1679518032331019,-9.82,0.43,0.39
1679518032432019,-9.85,0.39,0.3
1679518032533019,-9.83,0.35,0.37
1679518032633019,-9.81,0.37,0.38
1679518032734019,-9.84,0.39,0.35
1679518032835019,-9.82,0.4,0.37
1679518032937019,-9.84,0.39,0.34
1679518033038019,-9.83,0.42,0.37
1679518033139019,-9.84,0.4,0.38
1679518033239019,-9.85,0.38,0.36
1679518033340019,-9.83,0.41,0.35
1679518033441019,-9.84,0.37,0.36
1679518033542019,-9.83,0.39,0.3
1679518033643019,-9.82,0.38,0.35
1679518033743019,-9.84,0.4,0.35
1679518033844019,-9.83,0.39,0.32
1679518033945019,-9.84,0.4,0.36
1679518034047019,-9.83,0.39,0.36
1679518034148019,-9.84,0.39,0.39
1679518034249019,-9.83,0.36,0.36
1679518034349019,-9.85,0.39,0.34
1679518034450019,-9.84,0.39,0.37
1679518034551019,-9.83,0.42,0.35
1679518034651019,-9.84,0.41,0.35
1679518034752019,-9.85,0.41,0.36
1679518034853019,-9.83,0.35,0.38
1679518034954019,-9.83,0.43,0.37
1679518035055019,-9.83,0.39,0.35
1679518035156019,-9.83,0.39,0.34
1679518035257019,-9.84,0.42,0.38
1679518035358019,-9.82,0.38,0.38
1679518035459019,-9.84,0.42,0.38
1679518035559019,-9.83,0.37,0.37
1679518035660019,-9.84,0.4,0.37
1679518035761019,-9.83,0.39,0.35
1679518035861019,-9.83,0.41,0.39
1679518035962019,-9.83,0.39,0.34
1679518036063019,-9.82,0.42,0.39
1679518036163019,-9.84,0.41,0.39
1679518036264019,-9.85,0.39,0.34
1679518036365019,-9.84,0.39,0.36
1679518036466019,-9.85,0.39,0.38
1679518036567019,-9.84,0.37,0.36
1679518036668019,-9.84,0.43,0.42
1679518036769019,-9.83,0.41,0.39
1679518036870019,-9.84,0.39,0.34
1679518036970019,-9.84,0.38,0.35
1679518037071019,-9.83,0.4,0.34
1679518037172019,-9.85,0.37,0.34
1679518037273019,-9.86,0.38,0.37
1679518037374019,-9.82,0.42,0.37
1679518037474019,-9.83,0.39,0.38
1679518037574019,-9.82,0.42,0.36
1679518037676019,-9.84,0.41,0.34
1679518037777019,-9.83,0.4,0.36
1679518037878019,-9.84,0.38,0.36
1679518037979020,-9.83,0.39,0.37
1679518038079019,-9.85,0.39,0.36
1679518038180019,-9.82,0.39,0.34
1679518038281020,-9.81,0.4,0.37
1679518038382019,-9.85,0.4,0.42
1679518038483019,-9.85,0.39,0.35
1679518038583019,-9.85,0.4,0.36
1679518038684019,-9.83,0.39,0.37
1679518038784019,-9.82,0.41,0.33
1679518038884019,-9.82,0.44,0.36
1679518038985019,-9.82,0.4,0.4
1679518039086019,-9.82,0.41,0.39
1679518039187019,-9.85,0.42,0.33
1679518039288019,-9.84,0.41,0.4
1679518039388019,-9.83,0.41,0.37
1679518039489019,-9.84,0.4,0.31
1679518039590019,-9.86,0.4,0.36
1679518039691019,-9.84,0.38,0.38
1679518039792019,-9.83,0.44,0.37
1679518039892019,-9.83,0.42,0.35
1679518039993019,-9.84,0.39,0.34
1679518040094019,-9.84,0.4,0.35
1679518040194019,-9.84,0.42,0.36
1679518040296019,-9.84,0.39,0.35
1679518040396019,-9.83,0.42,0.35
1679518040496019,-9.84,0.4,0.36
1679518040597019,-9.81,0.43,0.37
1679518040698019,-9.83,0.39,0.37
1679518040799019,-9.84,0.4,0.35
1679518040900019,-9.83,0.39,0.31
1679518041000019,-9.83,0.41,0.35
1679518041101019,-9.84,0.4,0.35
1679518041202019,-9.85,0.42,0.38
1679518041302019,-9.82,0.39,0.39
1679518041403019,-9.83,0.44,0.36
1679518041504019,-9.84,0.39,0.39
1679518041606019,-9.83,0.39,0.39
1679518041707019,-9.84,0.4,0.38
1679518041808019,-9.82,0.4,0.34
1679518041908019,-9.85,0.41,0.37
1679518042009019,-9.85,0.39,0.36
1679518042110019,-9.83,0.39,0.38
1679518042211019,-9.85,0.39,0.36
1679518042311019,-9.83,0.39,0.36
1679518042412019,-9.84,0.39,0.37
1679518042513019,-9.83,0.41,0.4
1679518042613019,-9.84,0.41,0.35
1679518042715019,-9.82,0.41,0.4
1679518042816019,-9.82,0.39,0.35
1679518042917019,-9.83,0.4,0.36
1679518043017019,-9.82,0.41,0.36
1679518043118019,-9.85,0.39,0.33
1679518043219019,-9.83,0.42,0.35
1679518043320019,-9.84,0.41,0.34
1679518043421019,-9.83,0.4,0.36
1679518043522019,-9.83,0.39,0.39
1679518043621019,-9.83,0.42,0.37
1679518043722019,-9.84,0.41,0.35
1679518043823019,-9.83,0.41,0.38
1679518043924019,-9.85,0.41,0.37
1679518044026019,-9.85,0.41,0.37
1679518044127020,-9.84,0.4,0.41
1679518044228020,-9.83,0.44,0.39
1679518044328019,-9.86,0.4,0.31
1679518044428019,-9.82,0.42,0.38
1679518044529019,-9.84,0.41,0.36
1679518044630020,-9.83,0.41,0.36
1679518044730019,-9.82,0.44,0.4
1679518044830019,-9.83,0.43,0.36
1679518044931019,-9.84,0.4,0.33
1679518045032019,-9.84,0.41,0.4
1679518045133019,-9.83,0.4,0.36
1679518045233019,-9.85,0.33,0.34
1679518045335018,-9.84,0.39,0.38
1679518045436019,-9.83,0.4,0.4
1679518045537019,-9.85,0.4,0.31
1679518045638019,-9.83,0.41,0.35
1679518045738019,-9.82,0.4,0.36
1679518045838019,-9.89,0.3,0.37
1679518045939019,-9.82,0.45,0.42
1679518046039018,-9.84,0.46,0.39
1679518046139018,-9.85,0.41,0.35
1679518046240018,-9.83,0.41,0.38
1679518046341019,-9.83,0.41,0.35
1679518046442019,-9.84,0.39,0.34
1679518046543019,-9.81,0.42,0.41
1679518046643019,-9.84,0.41,0.37
1679518046745019,-9.84,0.41,0.37
1679518046846019,-9.83,0.41,0.36
1679518046946019,-9.88,0.42,0.35
1679518047047019,-9.83,0.41,0.39
1679518047148019,-9.81,0.41,0.35
1679518047249019,-9.83,0.42,0.37
1679518047350019,-9.84,0.46,0.35
1679518047450019,-9.83,0.41,0.39
1679518047551019,-9.82,0.44,0.42
1679518047651019,-9.82,0.44,0.36
1679518047752019,-9.84,0.41,0.36
1679518047853019,-9.84,0.39,0.41
1679518047954019,-9.85,0.42,0.34
1679518048055019,-9.85,0.39,0.37
1679518048156019,-9.83,0.4,0.33
1679518048256019,-9.82,0.43,0.41
1679518048357019,-9.82,0.4,0.38
1679518048458019,-9.83,0.43,0.39
1679518048559019,-9.83,0.4,0.35
1679518048659019,-9.81,0.41,0.41
1679518048760019,-9.83,0.44,0.35
1679518048861019,-9.84,0.4,0.35
1679518048962019,-9.83,0.43,0.36
1679518049062019,-9.84,0.4,0.38
1679518049163019,-9.82,0.42,0.41
1679518049264019,-9.82,0.43,0.4
1679518049365019,-9.84,0.42,0.35
1679518049466019,-9.83,0.36,0.4
1679518049567019,-9.83,0.44,0.42
1679518049668019,-9.82,0.43,0.4
1679518049768019,-9.83,0.42,0.41
1679518049869019,-9.83,0.44,0.4
1679518049970019,-9.82,0.45,0.33
1679518050071019,-9.81,0.35,0.38
1679518050172019,-9.84,0.43,0.32
1679518050272019,-9.8,0.42,0.38
1679518050372019,-9.82,0.42,0.41
1679518050474019,-9.87,0.41,0.34
1679518050574019,-9.83,0.39,0.37
1679518050675019,-9.85,0.4,0.35
1679518050776019,-9.81,0.41,0.39
1679518050877019,-9.82,0.4,0.41
1679518050978019,-9.84,0.38,0.36
1679518051079019,-9.86,0.42,0.34
1679518051180019,-9.84,0.42,0.4
1679518051281020,-9.84,0.42,0.39
1679518051382020,-9.81,0.43,0.39
1679518051484020,-9.83,0.38,0.37
1679518051584020,-9.84,0.39,0.38
1679518051685019,-9.85,0.41,0.38
1679518051786019,-9.83,0.41,0.37
1679518051887019,-9.82,0.43,0.4
1679518051987019,-9.84,0.43,0.34
1679518052087019,-9.85,0.39,0.37
1679518052188019,-9.86,0.4,0.37
1679518052288019,-9.84,0.46,0.41
1679518052389019,-9.83,0.43,0.41
1679518052489019,-9.83,0.4,0.34
1679518052590019,-9.85,0.43,0.38
1679518052691019,-9.82,0.46,0.42
1679518052793019,-9.85,0.43,0.38
1679518052894019,-9.85,0.4,0.37
1679518052994019,-9.83,0.42,0.4
1679518053094019,-9.82,0.44,0.4
1679518053195019,-9.85,0.41,0.35
1679518053296019,-9.82,0.44,0.4
1679518053397019,-9.84,0.43,0.41
1679518053497019,-9.84,0.43,0.38
1679518053598019,-9.84,0.39,0.38
1679518053699019,-9.82,0.45,0.39
1679518053800019,-9.85,0.41,0.4
1679518053901019,-9.85,0.44,0.38
1679518054003019,-9.86,0.41,0.38
1679518054103019,-9.82,0.45,0.38
1679518054204019,-9.83,0.42,0.42
1679518054305019,-9.83,0.4,0.39
1679518054406019,-9.83,0.45,0.39
1679518054507019,-9.82,0.39,0.39
1679518054607019,-9.85,0.4,0.42
1679518054707019,-9.84,0.44,0.42
1679518054807019,-9.83,0.42,0.37
1679518054908019,-9.81,0.44,0.44
1679518055009019,-9.82,0.41,0.41
1679518055110019,-9.83,0.43,0.38
1679518055211019,-9.84,0.4,0.38
1679518055311019,-9.85,0.4,0.36
1679518055412019,-9.85,0.4,0.38
1679518055513019,-9.83,0.41,0.37
1679518055614019,-9.83,0.41,0.4
1679518055715019,-9.84,0.42,0.39
1679518055816019,-9.83,0.41,0.36
1679518055917019,-9.87,0.44,0.35
1679518056018019,-9.85,0.4,0.37
1679518056119019,-9.83,0.41,0.4
1679518056220019,-9.83,0.41,0.35
1679518056320019,-9.82,0.46,0.41
1679518056421019,-9.83,0.43,0.39
1679518056523019,-9.83,0.43,0.39
1679518056623019,-9.85,0.46,0.34
1679518056724019,-9.82,0.41,0.4
1679518056825019,-9.85,0.41,0.42
1679518056926019,-9.85,0.42,0.37
1679518057027019,-9.86,0.42,0.35
1679518057128019,-9.84,0.43,0.38
1679518057228019,-9.81,0.45,0.41
1679518057329019,-9.84,0.44,0.37
1679518057430019,-9.82,0.42,0.42
1679518057530019,-9.82,0.47,0.4
1679518057632019,-9.84,0.4,0.38
1679518057733019,-9.85,0.41,0.39
1679518057834020,-9.84,0.41,0.38
1679518057934019,-9.84,0.4,0.35
1679518058034019,-9.84,0.43,0.39
1679518058135019,-9.82,0.44,0.41
1679518058236019,-9.84,0.4,0.38
1679518058336019,-9.81,0.47,0.38
1679518058437019,-9.85,0.38,0.37
1679518058538019,-9.84,0.41,0.4
1679518058639019,-9.84,0.44,0.37
1679518058740019,-9.83,0.42,0.39
1679518058842019,-9.85,0.42,0.44
1679518058943019,-9.82,0.45,0.39
1679518059044019,-9.84,0.39,0.38
1679518059145019,-9.83,0.46,0.4
1679518059246019,-9.83,0.41,0.35
1679518059347019,-9.84,0.44,0.41
1679518059447019,-9.83,0.41,0.36
1679518059548019,-9.86,0.43,0.41
1679518059649019,-9.84,0.42,0.37
1679518059749019,-9.85,0.38,0.41
1679518059850019,-9.85,0.42,0.37
